"","state","name","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","ncesID","students","county_name","city"
"4795","TX","Muleshoe Independent School District","38801",2021,24643602,14706287,2092643,0,0,0,3709273,0,4135399,0,0,93701,4391838,0,16527258,215280,20797517,0,0,0,21012797,"4831890","1403","Bailey County","MULESHOE"
"4796","TX","Mount Calm Independent School District","163807",2021,2782332,1500000,178776,0,0,63373,468467,0,571716,0,0,151187,492475,0,2765169,381829,3027002,0,0,0,3408831,"4831620","203","Hill County","MOUNT CALM"
"4797","TX","Hamshire-Fannett Independent School District","39042",2021,70103245,55746812,2434406,3132160,0,0,4126765,0,4663102,0,0,388574,2088527,0,21489347,-4419638,28386086,0,0,0,23966448,"4822320","1927","Jefferson County","HAMSHIRE"
"4798","TX","Happy Independent School District","163627",2021,1576177,0,150587,0,0,0,583396,0,842194,0,0,175653,528354,0,3078450,-141414,3923871,0,0,0,3782457,"4822350","270","Swisher County","HAPPY"
"4799","TX","Hardin Independent School District","42791",2021,31028405,20200367,3035668,0,0,0,3675926,0,4116444,0,0,147600,1448770,0,13293544,-3176993,18066907,0,0,0,14889914,"4822380","1400","Liberty County","HARDIN"
"4800","TX","Harleton Independent School District","163628",2021,6248310,720937,589516,0,0,1095508,1676421,0,2165928,0,0,346814,1533779,0,8595181,750437,9725337,0,0,0,10475774,"4822500","718","Harrison County","HARLETON"
"4801","TX","Gunter Independent School District","38959",2021,31327979,15865754,1375809,0,2679222,0,5437213,0,5969981,0,0,5472198,5617943,0,12848279,1495543,22442877,0,0,0,23938420,"4821960","1001","Grayson County","GUNTER"
"4802","TX","Hardin-Jefferson Independent School District","38980",2021,75686566,57553695,7166626,0,0,0,4791705,0,6174540,0,0,704938,2883604,0,24897229,1302441,27183330,0,0,0,28485771,"4822410","2459","Hardin County","SOUR LAKE"
"4803","TX","Harlandale Independent School District","38816",2021,352827269,201948365,29714634,0,0,21960000,49542953,0,47480717,0,2180600,2555177,46950812,0,124912616,-13932362,188350967,0,0,0,174418605,"4822470","13666","Bexar County","SAN ANTONIO"
"4804","TX","Gustine Independent School District","163621",2021,3411698,746711,79364,0,0,1046000,656567,0,883056,0,0,32358,728270,0,2296137,47252,3009513,0,0,0,3056765,"4821990","154","Comanche County","GUSTINE"
"4805","TX","Hale Center Independent School District","38974",2021,9936505,5964579,341367,0,0,0,1739311,0,1891248,0,0,171866,1682574,0,8030241,1017282,8867399,0,0,0,9884681,"4822050","641","Hale County","HALE CENTER"
"4806","TX","Hallettsville Independent School District","163623",2021,27165659,20054789,1726084,0,0,239278,2248718,0,2896790,0,0,687315,1616703,0,13825485,989839,15139664,0,0,0,16129503,"4822120","1135","Lavaca County","HALLETTSVILLE"
"4807","TX","Hallsburg Independent School District","163624",2021,3582180,2279320,297802,0,0,0,525919,0,479139,0,0,10497,357094,0,2038106,-47284,2452981,0,0,0,2405697,"4822140","163","McLennan County","WACO"
"4808","TX","Hallsville Independent School District","39003",2021,203466637,102022070,78665212,0,0,0,10138340,0,12641015,0,0,9410044,9438394,0,140820566,10114596,149554408,0,0,0,159669004,"4822170","11462","Harrison County","HALLSVILLE"
"4809","TX","Hamilton Independent School District","163625",2021,6330919,0,738361,0,0,0,2202625,0,3389933,0,0,100682,1559304,0,9586020,-413494,11659500,0,0,0,11246006,"4822230","817","Hamilton County","HAMILTON"
"4810","TX","Hamlin Independent School District","163626",2021,6156210,3100855,299073,211513,0,0,1072424,0,1465025,0,0,158366,2460463,0,6000777,1034844,7584762,0,0,0,8619606,"4822260","417","Jones County","HAMLIN"
"4811","TX","Hico Independent School District","163650",2021,6418146,2660354,621963,102089,0,0,1347351,0,1686389,0,0,100004,1466581,0,7773196,418051,8921730,0,0,0,9339781,"4823070","568","Hamilton County","HICO"
"4812","TX","Hurst-Euless-Bedford Independent School District","152919",2021,558010201,386667474,47398843,0,0,0,59525150,0,62758197,0,988975,2818434,42773813,0,251730730,31995612,265327365,0,0,0,297322977,"4824060","23816","Tarrant County","BEDFORD"
"4813","TX","Honey Grove Independent School District","163656",2021,13570980,8443633,455467,0,551006,0,1872322,0,2248552,0,0,205109,1693678,0,8443582,1421240,8921129,0,0,0,10342369,"4823460","637","Fannin County","HONEY GROVE"
"4814","TX","Highland Park Independent School District","45440",2021,437891527,385290075,15305963,0,0,0,18736608,0,18558881,0,0,6279939,14294183,89399,193414298,9741955,204335864,0,0,0,214077819,"4835560","917","Potter County","AMARILLO"
"4815","TX","Holland Independent School District","38809",2021,13988353,8633728,819321,63623,0,0,2039576,0,2432105,0,0,407194,2837204,0,9554091,839538,11958951,0,0,0,12798489,"4823370","674","Bell County","HOLLAND"
"4816","TX","Hooks Independent School District","38829",2021,12078336,5286578,1277429,0,0,0,2540300,0,2893689,0,80340,314790,2687511,0,11117941,1594389,12525853,0,0,0,14120242,"4823490","888","Bowie County","HOOKS"
"4817","TX","High Island Independent School District","163652",2021,1834776,178886,149013,0,0,0,623221,0,883656,0,0,106003,301170,0,2841423,-63989,3312585,0,0,0,3248596,"4823160","171","Galveston County","HIGH ISLAND"
"4818","TX","Hillsboro Independent School District","39024",2021,54055258,39367731,2587160,0,0,126275,5651703,0,6273919,0,0,217719,4327765,0,23569246,2811667,25303063,0,0,0,28114730,"4823280","1975","Hill County","HILLSBORO"
"4819","TX","Highland Independent School District","163654",2021,9438292,7636581,269444,0,0,0,692874,0,839393,0,0,57300,426697,0,5390314,403047,5471264,0,0,0,5874311,"4823190","238","Nolan County","ROSCOE"
"4820","TX","Huntsville Independent School District","39231",2021,165438240,107650074,18562266,0,0,605640,18974021,0,19467595,0,178643,329686,17128771,0,85569137,5844733,97182861,0,0,0,103027594,"4824030","9169","Walker County","HUNTSVILLE"
"4821","TX","Hitchcock Independent School District","38952",2021,50117299,33198101,1263797,0,1622396,0,7005467,0,7027538,0,0,36731,10504439,0,19425365,-1080885,31047420,0,0,0,29966535,"4823310","1772","Galveston County","HITCHCOCK"
"4822","TX","Hidalgo Independent School District","39016",2021,52651584,24505000,3022124,180000,2900392,0,9472791,0,10538106,0,0,66368,10064863,0,38779943,5287069,43624105,0,0,0,48911174,"4823100","3199","Hidalgo County","HIDALGO"
"4823","TX","Hubbard Independent School District","163660",2021,10436134,7968162,344077,0,0,152273,866852,0,1104770,0,0,339798,915132,0,5716108,735139,6235899,0,0,0,6971038,"4823700","117","Bowie County","DEKALB"
"4824","TX","Holliday Independent School District","163655",2021,22638450,15848818,1928933,75946,0,0,2167694,0,2617059,0,0,161749,1280856,0,12868214,1727280,12583539,0,0,0,14310819,"4823400","1051","Archer County","HOLLIDAY"
"4825","TX","Huckabay Independent School District","163661",2021,10736489,8338002,180671,0,1038803,0,544779,0,634234,0,0,61049,336190,0,3750646,250716,3897169,0,0,0,4147885,"4823760","256","Erath County","STEPHENVILLE"
"4826","TX","Hudson Independent School District","48677",2021,31967256,11610751,4718258,0,0,0,7146085,0,8492162,0,0,1247759,3292816,0,31258432,2296734,33502273,0,0,0,35799007,"4823790","2948","Angelina County","LUFKIN"
"4827","TX","Hondo Independent School District","39095",2021,49381704,34344108,2325367,454730,1218000,0,5238767,0,5800732,0,0,155368,2787813,0,20229387,538415,22634153,0,0,0,23172568,"4823430","1904","Medina County","HONDO"
"4828","TX","Huffman Independent School District","38989",2021,100374251,75797928,5626561,0,0,0,9390066,0,9426033,0,133633,1424895,9094573,0,37911748,4652469,43778747,0,0,0,48431216,"4823820","3596","Harris County","HUFFMAN"
"4829","TX","Hughes Springs Independent School District","65065",2021,9859180,1527977,794150,0,0,0,3117128,0,4392174,0,27751,152558,2033313,0,12759494,60678,14884687,0,0,0,14945365,"4823850","1218","Cass County","HUGHES SPRINGS"
"4830","TX","Hull Daisetta Independent School District","65075",2021,4173738,682000,240143,0,0,0,1412812,0,1838783,0,0,140783,766306,0,8368900,1294843,7981146,0,0,0,9275989,"4823880","518","Liberty County","DAISETTA"
"4831","TX","Houston Independent School District","38988",2021,4584477017,2599116437,601617530,36340506,0,162970000,556359739,0,540884130,0,59774126,3561819,576556232,0,2439010153,226266530,2792861674,0,0,0,3019128204,"4823640","210061","Harris County","HOUSTON"
"4832","TX","Howe Independent School District","163659",2021,31962462,23020227,1465194,0,0,0,2996747,0,3520771,0,0,221849,2484614,0,14634261,193602,17147122,0,0,0,17340724,"4823670","1267","Grayson County","HOWE"
"4833","TX","Hunt Independent School District","163663",2021,4689330,3303478,121334,0,0,0,611979,0,652539,0,0,63712,469709,0,5110110,-247769,5891300,0,0,0,5643531,"4823970","205","Kerr County","HUNT"
"4834","TX","Huntington Independent School District","38792",2021,24473527,13480548,1473621,0,0,319000,4028308,0,5172050,0,0,329903,2358747,0,18484854,1862742,19310762,0,0,0,21173504,"4824000","1610","Angelina County","HUNTINGTON"
"4835","TX","Humble Independent School District","44074",2021,1375323988,999310900,125069547,0,0,0,124922803,0,121473922,0,2645731,8755035,78807157,36398068,489644747,23504629,590100378,0,0,0,613605007,"4823910","45078","Harris County","HUMBLE"
"4836","TX","Hutto Independent School District","52805",2021,468851145,400631456,26917177,0,0,0,19933866,0,21368646,0,0,3222082,12564661,0,98411232,-5809077,120007052,0,0,0,114197975,"4824100","8130","Williamson County","HUTTO"
"4837","TX","Idalou Independent School District","163664",2021,17528994,11573840,1050081,0,0,0,2396696,0,2508377,0,0,461197,1477120,0,11295308,874183,12359442,0,0,0,13233625,"4824120","992","Lubbock County","IDALOU"
"4838","TX","Industrial Independent School District","163666",2021,27413206,19478759,1111989,0,0,0,2979444,0,3843014,0,0,619425,1679980,0,15953114,1727969,16524550,0,0,0,18252519,"4824150","1177","Jackson County","VANDERBILT"
"4839","TX","Ingleside Independent School District","95781",2021,56887278,42435116,2160291,0,0,0,6050062,0,6241810,0,0,116384,4805258,0,30249766,2255489,32915919,0,0,0,35171408,"4824180","2137","San Patricio County","INGLESIDE"
"4840","TX","Ingram Independent School District","47632",2021,21440079,12299648,1096064,0,171743,625000,3500871,0,3604045,0,142708,428233,2587996,0,14583624,1750157,15849696,0,0,0,17599853,"4824210","1166","Kerr County","INGRAM"
"4841","TX","Jacksonville Independent School District","38869",2021,116301623,83769853,3587205,0,0,0,13456588,0,15103079,0,384898,331168,18443603,0,50290029,7224430,61840370,0,0,0,69064800,"4824590","4978","Cherokee County","JACKSONVILLE"
"4842","TX","Iraan-Sheffield Collegiate Independent School District","163673",2021,17284959,13588442,1283644,0,0,0,1154708,0,1258165,0,0,77431,911022,0,12950160,554421,13384192,0,0,0,13938613,"4824330","384","Pecos County","IRAAN"
"4843","TX","Jarrell Independent School District","45489",2021,117246158,102727887,3482832,0,0,0,5347090,0,5688349,0,0,516467,4564781,0,31128927,3721008,32489167,0,0,0,36210175,"4824600","2107","Williamson County","JARRELL"
"4844","TX","Iredell Independent School District","163674",2021,5660980,4725806,87930,0,0,0,389961,0,457283,0,0,29261,361982,0,2487558,210399,2668402,0,0,0,2878801,"4824360","151","Bosque County","IREDELL"
"4845","TX","Jefferson Independent School District","39088",2021,15888998,5734324,1741455,0,0,0,3664192,0,4749027,0,0,362219,5704371,0,13543505,2569421,17040674,0,0,0,19610095,"4824730","1271","Marion County","JEFFERSON"
"4846","TX","Irion County Independent School District","169007",2021,18741707,15040490,1483829,0,0,0,1201593,0,1015795,0,0,112409,465760,0,17343489,2213157,15708501,0,0,0,17921658,"4830360","295","Irion County","MERTZON"
"4847","TX","Jasper Independent School District","39037",2021,47853462,25284561,3541134,0,0,2780779,7351346,0,8852067,0,0,283031,6448693,0,24471649,1011699,30191674,0,0,0,31203373,"4824630","2312","Jasper County","JASPER"
"4848","TX","Irving Independent School District","38896",2021,626928649,379227793,34625695,0,0,0,114250470,0,97906438,0,0,1056220,83618350,0,370803061,21622746,433854885,0,0,0,455477631,"4824420","33544","Dallas County","IRVING"
"4849","TX","Italy Independent School District","163676",2021,17745335,12111336,529895,23042,0,904163,1911342,0,2265557,0,0,76271,2915646,0,8433898,372331,11053484,0,0,0,11425815,"4824450","640","Ellis County","ITALY"
"4850","TX","Itasca Independent School District","65072",2021,15297795,10339355,891919,0,0,0,1798463,0,2268058,0,0,94534,1759532,0,8635978,677405,9812639,0,0,0,10490044,"4824480","652","Hill County","ITASCA"
"4851","TX","Jayton-Girard Independent School District","163678",2021,2713432,907994,176429,0,0,0,765630,0,826390,0,36989,119228,324441,6344193,5041393,5182640,6646615,0,0,0,11829255,"4824660","169","Kent County","JAYTON"
"4852","TX","Iola Independent School District","163670",2021,11912756,9202536,223040,0,0,0,1061767,0,1425413,0,0,167669,1158330,0,7412050,1401370,7336679,0,0,0,8738049,"4824240","541","Grimes County","IOLA"
"4853","TX","Ira Independent School District","163672",2021,11452840,10084183,162734,154247,0,0,415091,0,636585,0,0,139550,323274,0,3974892,380068,4057648,0,0,0,4437716,"4824300","268","Scurry County","IRA"
"4854","TX","Iowa Park Consolidated Independent School District","197574",2021,47539498,33787089,3263504,0,0,2277802,3653431,0,4557672,0,0,368382,2487588,0,21509785,-4432353,28798108,0,0,0,24365755,"4824260","1941","Wichita County","IOWA PARK"
"4855","TX","Jim Hogg County Independent School District","163680",2021,29118214,15259223,693799,239015,0,3269000,4710902,0,4853657,0,92620,42741,4945445,0,14433881,1675281,17746786,0,0,0,19422067,"4824750","1153","Jim Hogg County","HEBBRONVILLE"
"4856","TX","Jim Ned Consolidated Independent School District","163681",2021,45808880,36780770,1043279,0,0,0,3691243,0,4253133,0,0,1877706,2562292,0,13662270,-149802,18252070,0,0,0,18102268,"4824780","1366","Taylor County","TUSCOLA"
"4857","TX","Joaquin Independent School District","99176",2021,16637321,11773422,475157,0,0,0,1932980,0,2455762,0,0,184271,1303840,0,9983919,1015216,10456814,0,0,0,11472030,"4824810","660","Shelby County","JOAQUIN"
"4858","TX","Johnson City Independent School District","169008",2021,18851004,13352132,1656736,0,0,0,1770685,0,2071451,0,0,359999,702126,0,12444864,956630,12550359,0,0,0,13506989,"4824840","642","Blanco County","JOHNSON CITY"
"4859","TX","Jonesboro Independent School District","163683",2021,2112177,480000,168765,0,0,0,657878,0,805534,0,0,24250,519629,0,4253252,691164,4105967,0,0,0,4797131,"4824900","349","Hamilton County","JONESBORO"
"4860","TX","Jourdanton Independent School District","38795",2021,58327954,0,1819223,0,0,0,4044118,0,4244581,0,0,687103,1679437,0,21471946,2166298,21672188,0,0,0,23838486,"4824960","1618","Atascosa County","JOURDANTON"
"4861","TX","Judson Independent School District","43407",2021,826747272,643591896,48701939,0,0,3000000,64612318,0,64845702,0,1995417,2226447,26489768,0,276164132,17541408,287338939,0,0,0,304880347,"4824990","23680","Bexar County","LIVE OAK"
"4862","TX","Junction Independent School District","163685",2021,4050256,0,699321,0,0,0,1494797,0,1856138,0,0,69983,1902421,0,7853117,1043850,8781671,0,0,0,9825521,"4825020","584","Kimble County","JUNCTION"
"4863","TX","Karnack Independent School District","39004",2021,1305677,0,120861,0,0,0,592444,0,592372,0,0,35527,661174,0,2415294,333768,2778227,0,0,0,3111995,"4825110","144","Harrison County","KARNACK"
"4864","TX","Kenedy County Wide Community School District","163690",2021,1239044,0,105487,0,0,0,510576,0,622981,0,0,2982,300891,0,8900850,-969122,10173845,0,0,0,9204723,"4825410","73","Kenedy County","SARITA"
"4865","TX","Keene Independent School District","39050",2021,19243929,11135691,1136040,279847,0,1553932,2444738,0,2693681,0,0,124128,2672586,0,13213770,993010,15017474,0,0,0,16010484,"4825230","1100","Johnson County","KEENE"
"4866","TX","Kenedy Independent School District","39054",2021,33149043,25650505,1653297,0,0,0,2344826,0,3500415,0,0,89022,1708686,0,15737422,2469622,15065508,0,0,0,17535130,"4825440","757","Karnes County","KENEDY"
"4867","TX","Kerrville Independent School District","39061",2021,125423436,96419371,4035415,0,0,0,11728311,0,13240339,0,0,2517990,11309432,0,47448634,7324063,53951993,0,0,0,61276056,"4825590","4818","Kerr County","KERRVILLE"
"4868","TX","Karnes City Independent School District","163686",2021,62240518,11795176,41386837,0,0,0,4521840,0,4536665,0,0,91548,4587742,0,61269308,6440463,59508135,0,0,0,65948598,"4825140","1085","Karnes County","KARNES CITY"
"4869","TX","Kilgore Independent School District","38965",2021,62165293,40328918,3373759,0,0,0,7902304,0,10560312,0,0,431006,8377910,0,40663146,7012256,42459806,0,0,0,49472062,"4825620","4063","Gregg County","KILGORE"
"4870","TX","Kennard Independent School District","163691",2021,1827371,0,277774,0,0,0,666835,0,831241,0,51521,19560,821993,0,3417370,122170,4136753,0,0,0,4258923,"4825470","241","Houston County","KENNARD"
"4871","TX","Killeen Independent School District","38810",2021,746624443,445784823,47170705,0,0,0,126234263,0,126482574,0,952078,1660206,69014384,0,491857455,45799922,516732123,0,0,0,562532045,"4825660","45336","Bell County","KILLEEN"
"4872","TX","Keller Independent School District","229846",2021,1251948334,1001590265,52725904,0,0,0,99860050,0,93268293,0,996363,15743343,62623298,0,374464344,-8317115,461148100,0,0,0,452830985,"4825260","35267","Tarrant County","KELLER"
"4873","TX","Kelton Independent School District","163689",2021,4531590,1050000,2742860,0,0,0,306405,0,432325,0,0,81701,215324,0,5779258,975114,5101169,0,0,0,6076283,"4825290","84","Wheeler County","WHEELER"
"4874","TX","Katy Independent School District","38990",2021,2638649634,2030928233,97454123,6050000,0,0,239987931,0,232773193,0,31456154,13175767,148581499,0,937939566,7890797,1091806035,0,0,0,1099696832,"4825170","83423","Fort Bend County","KATY"
"4875","TX","Kingsville Independent School District","46466",2021,80390914,58968305,7274029,315141,0,0,5892687,0,7940752,0,0,629336,6411235,0,41570122,6763504,41847189,0,0,0,48610693,"4825680","3102","Kleberg County","KINGSVILLE"
"4876","TX","Kemp Independent School District","39057",2021,34334416,18734162,2345493,0,1653666,0,5403698,0,6197397,0,0,192740,4047095,0,19219651,651742,22807744,0,0,0,23459486,"4825320","1624","Kaufman County","KEMP"
"4877","TX","Kennedale Independent School District","39197",2021,48520128,25197249,4824959,0,0,0,8079021,0,8113002,0,0,186925,5164343,0,36008214,4451897,36907585,0,0,0,41359482,"4825500","2975","Tarrant County","KENNEDALE"
"4878","TX","Klein Independent School District","38991",2021,1579426495,1176197069,89156006,0,0,0,157094062,0,151372041,0,4692584,8948028,91574796,0,546415073,19549763,627388134,0,0,0,646937897,"4825740","54096","Harris County","KLEIN"
"4879","TX","Kirbyville Consolidated Independent School District","1239513",2021,32650700,22899958,1470861,107875,0,0,3288588,0,4730672,0,0,153958,2019082,0,16468105,1045936,17595209,0,0,0,18641145,"4825710","1486","Jasper County","KIRBYVILLE"
"4880","TX","Kerens Independent School District","163692",2021,22375025,17353710,1242993,33500,0,91903,1745516,0,1907403,0,0,41465,1648894,0,8063643,207146,9546856,0,0,0,9754002,"4825530","562","Navarro County","KERENS"
"4881","TX","Kermit Independent School District","39256",2021,37970153,23971272,2706745,0,0,0,5028561,0,6164687,0,98888,340450,3017166,0,17236946,-2226343,22820905,0,0,0,20594562,"4825560","1456","Winkler County","KERMIT"
"4882","TX","La Feria Independent School District","38856",2021,45256010,21837877,3965641,73441,0,0,9060594,0,9672705,0,227398,129701,8693347,0,33718059,1824287,40716820,0,0,0,42541107,"4826040","3229","Cameron County","LA FERIA"
"4883","TX","La Gloria Independent School District","163702",2021,975969,0,249287,0,0,0,370879,0,355803,0,0,543,287599,0,1355400,14095,1629447,0,0,0,1643542,"4826070","129","Jim Wells County","FALFURRIAS"
"4884","TX","Klondike Independent School District","163695",2021,12806759,9119068,2160602,0,0,0,680361,0,816037,0,0,93638,503716,0,22111313,3132203,19576464,0,0,0,22708667,"4825790","271","Dawson County","LAMESA"
"4885","TX","Krum Independent School District","163700",2021,50342527,35044234,1717780,0,0,2372000,5535943,0,4624167,0,0,606445,2975457,0,23459230,-465755,27506887,0,0,0,27041132,"4825980","2062","Denton County","KRUM"
"4886","TX","La Grange Independent School District","38935",2021,48282154,34111254,3369725,0,0,0,5145035,0,5656140,0,0,1673884,4292540,0,20752768,115222,26603970,0,0,0,26719192,"4826100","1931","Fayette County","LA GRANGE"
"4887","TX","Knippa Independent School District","163696",2021,6290490,3226622,1060930,0,0,0,901419,0,1101519,0,0,26783,757295,0,5321414,987806,5117686,0,0,0,6105492,"4825800","448","Uvalde County","KNIPPA"
"4888","TX","Knox City-O'Brien Consolidated Independent School District","197575",2021,2826366,0,485739,0,0,0,951874,0,1388753,0,0,24711,1252375,0,3498729,-70163,4845978,0,0,0,4775815,"4825870","251","Knox County","KNOX CITY"
"4889","TX","Kopperl Independent School District","163698",2021,1778506,0,199786,93182,0,0,633241,0,852297,0,0,19964,551934,0,2361271,26020,2907149,0,0,0,2933169,"4825890","183","Bosque County","KOPPERL"
"4890","TX","Kountze Independent School District","38978",2021,17717222,10910358,723394,0,0,0,2590444,0,3173770,0,0,560813,2592654,0,13914365,2254166,14813666,0,0,0,17067832,"4825920","1128","Hardin County","KOUNTZE"
"4891","TX","La Joya Independent School District","39023",2021,521780198,207909316,45478472,12180268,0,38850307,110073379,0,106031844,0,1256612,966694,57919510,0,326023886,33281705,351628385,0,0,0,384910090,"4826130","27291","Hidalgo County","LA JOYA"
"4892","TX","Lake Dallas Independent School District","38904",2021,218371616,182004297,13092619,0,0,0,11404058,0,11870642,0,0,1295217,7362414,0,47912549,-191088,56761268,0,0,0,56570180,"4826430","3986","Denton County","LAKE DALLAS"
"4893","TX","Lake Travis Independent School District","39216",2021,450535608,390040383,12074238,0,0,0,22851574,0,25003900,0,565513,5657203,14490938,0,181532801,20001379,181679563,0,0,0,201680942,"4826470","11085","Travis County","AUSTIN"
"4894","TX","Lancaster Independent School District","38897",2021,274560573,215224111,14209973,3390266,0,0,20830611,0,20905612,0,0,609111,12811960,0,87823654,11692490,89552235,0,0,0,101244725,"4826670","7474","Dallas County","LANCASTER"
"4895","TX","La Villa Independent School District","57273",2021,18391410,8910510,1496087,0,1390689,1640000,2507615,0,2446509,0,0,82419,1545181,0,9149614,724026,10053188,0,0,0,10777214,"4826340","602","Hidalgo County","LA VILLA"
"4896","TX","Lake Worth Independent School District","39199",2021,100414196,70343773,2968064,1337125,0,3055000,11700442,0,11009792,0,0,1244325,12745538,0,40572024,5005689,49556198,0,0,0,54561887,"4826490","3594","Tarrant County","LAKE WORTH"
"4897","TX","Lackland Independent School District","38818",2021,8629167,0,1707673,0,0,0,2457951,0,4361665,0,101878,249791,833419,0,21098297,3324108,18857399,0,0,0,22181507,"4826370","1072","Bexar County","SAN ANTONIO"
"4898","TX","Lamar Consolidated Independent School District","163705",2021,1724962475,1465248286,69500430,0,0,0,97870267,0,91463620,0,879872,4356623,62614105,0,389165484,-41128527,497264739,0,0,0,456136212,"4826580","35156","Fort Bend County","ROSENBERG"
"4899","TX","Lago Vista Independent School District","163703",2021,91814117,82458120,1655052,0,0,0,3678379,0,4022566,0,0,494901,1176471,0,25142582,2433158,24380796,0,0,0,26813954,"4826400","1588","Travis County","LAGO VISTA"
"4900","TX","La Porte Independent School District","38992",2021,405681575,350800103,8582006,0,0,0,22810516,0,22271758,0,1217192,657838,10214299,0,158774084,-12140224,181786445,0,0,0,169646221,"4826190","7211","Harris County","LA PORTE"
"4901","TX","Lapoynor Independent School District","163707",2021,11062106,6888301,1611384,0,0,0,1200321,0,1310380,0,51720,142034,1196022,0,5733465,291531,6779990,0,0,0,7071521,"4826220","469","Henderson County","LARUE"
"4902","TX","Lamesa Independent School District","38900",2021,42346416,26102588,4327485,434616,0,0,5736661,0,5745066,0,0,239316,8019595,0,23887502,4379187,27767226,0,0,0,32146413,"4826610","1803","Dawson County","LAMESA"
"4903","TX","La Pryor Independent School District","39264",2021,7157075,1808256,809559,0,1266899,0,1612530,0,1659831,0,0,36652,1159245,0,8593428,1619290,8170035,0,0,0,9789325,"4826250","509","Zavala County","LA PRYOR"
"4904","TX","Lampasas Independent School District","39067",2021,52685209,31717123,3108099,0,0,0,8227894,0,9632093,0,0,448800,6750112,0,37555733,2130353,42624292,0,0,0,44754645,"4826640","3421","Lampasas County","LAMPASAS"
"4905","TX","La Vega Independent School District","191611",2021,60018249,37156513,3061728,0,1073329,0,8764340,0,9962339,0,0,315376,8537684,0,33545332,1696297,40702095,0,0,0,42398392,"4826280","3148","McLennan County","WACO"
"4906","TX","Laredo Independent School District","197577",2021,530903508,299714980,60072294,0,8000000,0,81186995,0,79148099,0,2781140,696885,72376510,0,245215805,11780835,306508365,0,0,0,318289200,"4826790","23706","Webb County","LAREDO"
"4907","TX","Lasara Independent School District","57460",2021,9277601,5362752,501498,0,0,0,1833043,0,1580308,0,0,77481,1898016,0,3997247,-237948,6210692,0,0,0,5972744,"4826850","308","Willacy County","LASARA"
"4908","TX","Latexo Independent School District","163708",2021,8850662,5707339,359022,0,0,0,1145076,0,1639225,0,0,120416,479973,0,6078509,508447,6170451,0,0,0,6678898,"4826910","453","Houston County","LATEXO"
"4909","TX","La Vernia Independent School District","39255",2021,55951164,30949873,5434163,0,0,3485675,7499415,0,8582038,0,0,969983,3160995,0,34141652,2446420,35826210,0,0,0,38272630,"4826310","3373","Wilson County","LA VERNIA"
"4910","TX","Laneville Independent School District","163706",2021,1499985,0,146306,0,0,265251,526217,0,562213,0,0,4731,414764,0,2508825,245167,2683153,0,0,0,2928320,"4826700","160","Rusk County","LANEVILLE"
"4911","TX","Leggett Independent School District","163716",2021,4077817,2945198,130445,0,0,0,464118,0,538056,0,0,22773,586725,0,2879875,669685,2819688,0,0,0,3489373,"4827120","196","Polk County","LEGGETT"
"4912","TX","Leon Independent School District","163717",2021,8226411,2537213,1253534,0,0,0,1948778,0,2478319,0,0,230832,1475207,0,11290294,1747225,11249108,0,0,0,12996333,"4827180","705","Leon County","JEWETT"
"4913","TX","Leonard Independent School District","163718",2021,5855360,0,1241507,0,0,0,2174496,0,2439357,0,0,219916,1277087,0,10002001,-234619,11733623,0,0,0,11499004,"4827210","861","Fannin County","LEONARD"
"4914","TX","Lazbuddie Independent School District","163709",2021,6178454,4630173,252469,0,0,0,510134,0,785678,0,0,50643,325885,0,2494577,178922,2692183,0,0,0,2871105,"4826970","161","Parmer County","LAZBUDDIE"
"4915","TX","Levelland Independent School District","39027",2021,69170787,47907131,2920066,304741,0,0,8118170,0,9359364,0,561315,1261139,6639713,0,32941523,1955993,38886382,0,0,0,40842375,"4827240","2898","Hockley County","LEVELLAND"
"4916","TX","Leakey Independent School District","163711",2021,7031392,5034180,342800,0,0,0,766954,0,887457,0,0,77695,422474,0,5557792,506518,5551443,0,0,0,6057961,"4827000","284","Real County","LEAKEY"
"4917","TX","Leander Independent School District","39252",2021,2028636538,1727501461,98188226,397234,0,0,97101548,0,103047729,0,0,7613890,73046804,0,471240716,15874185,536027225,0,0,0,551901410,"4827030","41381","Williamson County","LEANDER"
"4918","TX","Leary Independent School District","163712",2021,577500,0,70355,0,0,0,216762,0,284683,0,5700,5354,291783,0,1626304,699781,1223660,0,0,0,1923441,"4827060","135","Bowie County","HOOKS"
"4919","TX","Lexington Independent School District","65178",2021,17762347,7505253,1019168,76326,0,3448179,2584836,0,3065289,0,63296,179322,1637918,0,12649776,1310402,13156614,0,0,0,14467016,"4827330","1054","Lee County","LEXINGTON"
"4920","TX","Liberty Hill Independent School District","47664",2021,461144587,423331915,14191836,0,0,819257,10148089,0,11841283,0,0,1649469,7845897,0,65497957,829362,74163961,0,0,0,74993323,"4827420","4878","Williamson County","LIBERTY HILL"
"4921","TX","Liberty Independent School District","39073",2021,59090424,33857402,1714826,0,0,8127384,7255822,0,7632763,0,421686,2152572,5667200,0,26690924,1006020,33504676,0,0,0,34510696,"4827450","2266","Liberty County","LIBERTY"
