"","state","name","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","ncesID","students","county_name","city"
"1387","MD","Howard County Board of Education","41713",2022,1417142394,0,124432610,0,0,0,40867624,0,1224705936,0,13701300,12550618,238796906,123055678,933767023,15396131,1292774094,0,0,0,1308170225,"2400420","58868","Howard County","Ellicott City"
"1388","MD","Calvert County Public Schools","40319",2022,86944084,0,31480644,0,0,0,11252614,0,38996763,0,4262377,16997969,0,13126658,242409772,15299510,257234889,0,0,0,272534399,"2400150","16022","Calvert County","Prince Frederick"
"1389","MD","Kent County Board of Education","40325",2022,37511274,0,3739915,0,0,0,1080481,0,31645251,0,0,237925,10060981,972235,28031819,-1265760,40568720,0,0,0,39302960,"2400450","1918","Kent County","Rock Hall"
"1390","MA","Quabbin Regional School District","34224",2022,52614588,525000,374920,0,0,0,14006083,0,35993538,0,1715047,428306,6913474,0,40114069,210432,47245417,0,0,0,47455849,"2500001","2148","Worcester County","Barre"
"1391","MD","Harford County Public Schools","40479",2022,914631773,0,24225339,0,0,14043880,20759982,0,812260000,0,35622606,3295450,167471660,32591879,476706673,66042565,614023097,0,0,0,680065662,"2400390","38429","Harford County","Bel Air"
"1392","MD","Board of Education of Garrett County","41868",2022,50271490,0,7533428,0,0,0,2799923,0,34965291,0,1436142,1230774,16721944,4532451,50778150,2390191,70873128,0,0,0,73263319,"2400360","3834","Garrett County","Oakland"
"1393","MD","Board of Education of Talbot County","40482",2022,150838953,0,7462489,0,0,0,3640384,0,137710045,0,462833,258144,17224362,5632431,60349768,-3395077,86859782,0,0,0,83464705,"2400630","4703","Talbot County","Easton"
"1394","MD","Board of Education of Allegany County","40339",2022,40930860,0,20696575,0,0,0,4476487,0,13426485,0,2176681,153662,36872027,9302897,116322433,11194488,151456531,108136,0,0,162651019,"2400030","8437","Allegany County","Cumberland"
"1395","MD","The Board of Education of Frederick County","189882",2022,698152561,0,42992764,0,0,0,34056720,0,563323006,0,10180591,4518062,246901387,61592349,495151150,8003821,800159127,0,0,0,808162948,"2400330","43828","Frederick County","Frederick"
"1396","MD","Board of Education of Baltimore County","171323",2022,2205773000,0,172099000,0,0,110662000,98387000,0,1746250000,0,39188000,329000,520631000,82791000,1420929000,-40356000,2065036000,0,0,0,2024680000,"2400120","115038","Baltimore County","Towson"
"1397","MA","North Middlesex Regional School District","34209",2022,171655422,32206187,6903444,0,0,21136171,11254512,0,99100151,0,568000,1097985,13864783,146165,56543857,-6107214,77760004,0,0,0,71652790,"2508790","3090","Middlesex County","Towsend"
"1398","MD","Board of Education of Anne Arundel County","41282",2022,2579835716,0,226110835,0,0,0,59724128,0,2234317354,0,46744430,1198044,296842364,197886755,1173053200,127259062,1541721301,0,0,0,1668980363,"2400060","84984","Anne Arundel County","Annapolis"
"1399","MD","The Board of Education of Caroline County","33957",2022,125377162,0,12959211,0,0,0,4577154,0,101889395,0,1721914,6270757,21531312,6661889,76355209,6200421,104618746,5611421,0,0,110819167,"2400180","5874","Caroline County","Denton"
"1400","MD","St. Mary's County Public Schools","40284",2022,404857545,0,30836783,0,0,0,11026407,0,357028835,0,5529561,447056,78239042,16101151,215051595,-5747429,315586273,13260435,0,0,309838844,"2400600","18083","St. Mary's County","Leonardtown"
"1401","MD","Washington County Board of Education","40333",2022,186984029,0,35643362,0,0,221042,15047274,0,127508848,0,6619194,13797313,114898686,108019,278322093,26247094,380879017,572690,0,0,407126111,"2400660","22993","Washington County","Hagerstown"
"1402","MD","The Board of Education of Dorchester County","40301",2022,95097184,0,8305141,0,0,0,3140251,0,79047616,0,1338010,4849698,20516286,3654410,68727001,-4045513,101792908,4011442,0,0,97747395,"2400300","4710","Dorchester County","Cambridge"
"1403","ME","Regional School Unit No. 16","167737",2022,13886084,7427111,1497078,0,0,0,406589,0,4384863,0,91594,69605,6022215,0,23707979,-18229,29818028,0,0,0,29799799,"2314775","1763","Androscoggin County","Poland"
"1404","ME","Regional School Unit No. 19","54374",2022,59774549,50988638,3486914,0,0,458579,533040,0,4137772,0,169606,49350,9378704,0,31988490,5272351,36144193,0,0,0,41416544,"2314785","1895","Penobscot County","Newport"
"1405","ME","Maine School Administrative District No. 15","33929",2022,12441627,2330000,3070885,0,0,1944050,319739,0,4463308,0,313645,451286,6083215,390397,27931925,1510311,33346512,0,0,0,34856823,"2310710","1903","Cumberland County","Gray"
"1406","ME","Maine School Administrative District No. 1","33925",2022,9012708,1198507,1803279,0,0,532126,612733,0,4866063,0,0,286110,7278527,22673,24200613,2440720,29347203,0,0,0,31787923,"2310860","1678","Aroostook County","Presque Isle"
"1407","ME","Maine School Administrative District No. 11","33933",2022,14082245,0,4533195,0,0,2242177,354875,0,6620714,0,297719,648283,6893094,653122,25634256,1182584,32646171,0,0,0,33828755,"2310590","2002","Kennebec County","Gardiner"
"1408","ME","Eastern Aroostook Regional School Unit No. 39","54044",2022,52470600,45539200,1206217,0,0,78300,321355,0,5325528,0,0,33932,3839094,10400,20950681,1627111,23206996,0,0,0,24834107,"2314794","1187","Aroostook County","Caribou"
"1409","ME","Regional School Unit No. 21","55048",2022,58900434,45132791,6029462,0,0,0,380462,0,6776946,0,580773,110899,4255172,0,52766388,3401670,53730789,15176,0,0,57132459,"2314773","2623","York County","Kennebunk"
"1410","ME","Regional School Unit No. 34","54126",2022,8832497,0,2058064,0,0,1514286,463366,0,4150143,0,199479,2055366,5163935,0,19332727,1497755,25054273,0,0,0,26552028,"2314782","1527","Penobscot County","Old Town"
"1411","ME","Regional School Unit No. 6","64899",2022,30147405,9568524,4775872,0,0,6258026,407705,0,8998878,0,138400,183723,9180856,150000,56536224,5012169,61038634,0,0,0,66050803,"2311790","3548","York County","Buxton"
"1412","ME","Regional School Unit No. 74","33946",2022,9321422,0,2094819,0,0,2191763,280992,0,2464117,0,47865,192436,3751103,0,9796812,1375349,12365002,0,0,0,13740351,"2314767","625","Somerset County","North Anson"
"1413","ME","Regional School Unit No. 68","64897",2022,5476858,0,525176,0,0,3239250,231232,0,1424549,0,56651,274746,3477167,0,11370460,1419280,13703093,0,0,0,15122373,"2314761","1009","Piscataquis County","Dover-Foxcroft"
"1414","ME","Regional School Unit No. 14","54184",2022,20944970,4505000,5436464,0,0,2878160,401108,0,7170749,0,553489,240420,11884050,0,53096597,3450164,61770903,0,0,0,65221067,"2314793","3174","Cumberland County","Windham"
"1415","ME","Regional School Unit No. 23","54127",2022,4469760,0,1967109,0,0,0,233323,0,1985478,0,199717,264351,3246020,80391,15427011,404668,18613105,0,0,0,19017773,"2314784","667","York County","Old Orchard Beach"
"1416","ME","Regional School Unit No. 18","53819",2022,27544141,0,2757707,0,0,12459018,534621,0,7751215,0,64173,962806,10338662,0,40096646,4487598,46910516,0,0,0,51398114,"2314779","2820","Kennebec County","Oakland"
"1417","ME","Regional School Unit No. 24","54103",2022,55182548,47805408,3164260,0,0,1124335,320999,0,2624366,0,113721,79105,4846122,244794,17476791,1358834,21287978,0,0,0,22646812,"2314790","857","Hancock County","Sullivan"
"1418","ME","Regional School Unit No. 3","33947",2022,19991557,11902294,1922870,0,0,0,579205,0,4199006,0,483938,152608,4710574,0,19063975,1508969,22418188,0,0,0,23927157,"2311520","1222","Waldo County","Unity"
"1419","ME","Regional School Unit No. 44","33936",2022,5554425,862960,1008514,0,0,769550,211237,0,2673498,0,28666,1724500,3042698,0,10606132,1514557,13858773,0,0,0,15373330,"2311670","710","Oxford County","Bethel"
"1420","ME","Regional School Unit No. 59","33945",2022,5462497,826667,1304266,0,0,0,279732,0,1877304,0,169528,323783,3697345,0,9232397,26560,13226965,0,0,0,13253525,"2314560","617","Somerset County","Madison"
"1421","ME","Regional School Unit No. 67","41665",2022,7476558,0,807999,0,166389,0,202717,0,6147881,0,133190,11289,7493860,0,12390667,5181675,14714141,0,0,0,19895816,"2314777","935","Penobscot County","Lincoln"
"1422","MI","Akron-Fairgrove Schools","161636",2022,16519053,10115929,687468,0,0,616221,4733996,0,303403,0,62036,19538,2255442,0,3999436,727814,5546602,0,0,0,6274416,"2602010","319","Tuscola County","Fairgrove"
"1423","MI","Airport Community Schools","34547",2022,69972000,25206870,4535251,0,0,0,36318116,0,2364136,0,1472655,409597,11162522,0,28870048,7199466,33242701,0,0,0,40442167,"2601980","2614","Monroe County","CARLETON"
"1424","MI","Allen Park Public Schools","34666",2022,141896325,73668069,6634787,0,613673,0,56180459,0,3632202,0,1116815,1149963,15229596,0,39628486,11120632,44887413,0,0,0,56008045,"2602520","3845","Wayne County","ALLEN PARK"
"1425","MI","Alcona Community Schools","158543",2022,12845682,0,1538505,0,0,0,10286858,0,663098,0,232867,222942,4601719,1104497,6480144,2537441,9871861,0,0,0,12409302,"2602160","692","Alcona County","Lincoln"
"1426","MI","Algonac Community Schools","161626",2022,38048024,16404592,2511773,0,0,0,17724508,0,1141515,0,240476,889792,6579447,0,15860093,5008554,18320778,0,0,0,23329332,"2602190","1417","St. Clair County","CLAY"
"1427","MI","Armada Area Schools","158565",2022,67519607,33550540,3072434,0,3256112,340343,25493765,0,1660006,0,31325,499360,6364450,0,21204906,4972631,23096085,0,0,0,28068716,"2603240","1792","Macomb County","ARMADA"
"1428","MI","Atherton Community Schools","34403",2022,23417670,10309943,1695043,0,0,131572,10475920,0,666903,0,138289,116217,4163219,0,7176966,258218,11198184,0,0,0,11456402,"2603540","832","Genesee County","BURTON"
"1429","MI","Allendale Public Schools","47450",2022,167686303,109324825,6229859,0,0,10189343,39061025,0,2506144,0,375107,756816,14559560,0,30601721,6918820,38999277,0,0,0,45918097,"2602550","2668","Ottawa County","ALLENDALE"
"1430","MI","Breckenridge Community School District","160817",2022,26962501,15914693,1811247,0,0,0,8533918,0,547858,0,98460,195920,1676255,0,8288050,1330948,8829277,0,0,0,10160225,"2606630","624","Gratiot County","Breckenridge"
"1431","MI","Bullock Creek School District","34545",2022,46178162,12096996,2639785,0,2426038,0,26949064,0,1699362,0,366917,401831,2406868,0,22518753,2424565,22902887,0,0,0,25327452,"2607320","1874","Midland County","MIDLAND"
"1432","MI","Bridgman Public Schools","161445",2022,27052519,9540393,1044281,0,0,0,15461906,0,1005939,0,0,364952,3783838,389224,13802010,2636019,15704005,0,0,0,18340024,"2606840","898","Berrien County","BRIDGMAN"
"1433","MI","Allegan Area Educational Service Agency","34336",2022,37720364,1964805,6066210,0,0,0,27777190,0,1799046,0,113113,2282713,8721760,0,23938433,4151367,30791539,0,0,0,34942906,"2680100","368",NA,NA
"1434","MI","Athens Area Schools","158573",2022,8078871,0,701758,0,0,150000,6680534,0,426459,0,120120,86919,2195504,0,5082783,1014604,6350602,0,0,0,7365206,"2603510","528","Calhoun County","EAST LEROY"
"1435","MI","Atlanta Community Schools","161431",2022,8639016,4885747,298839,0,0,51145,3166179,0,202152,0,11872,17614,1856651,133792,2838594,1079564,3767087,0,0,0,4846651,"2603570","252","Montmorency County","ATLANTA"
"1436","MI","Allegan Public Schools","196841",2022,89370973,46047696,3676855,0,0,3193698,34082778,0,2149184,0,219629,164728,9730194,0,25073740,5473466,29495196,0,0,0,34968662,"2602220","2399","Allegan County","ALLEGAN"
"1437","MI","Brighton Area Schools","34502",2022,265538699,130619035,17642869,0,0,660800,108970340,0,7131625,0,514030,4259633,19915149,0,96111043,20552311,99733514,0,0,0,120285825,"2606870","5973","Livingston County","BRIGHTON"
"1438","MI","Addison Community Schools","160777",2022,24326589,9730000,978936,0,200000,5487,10776785,0,675425,0,145904,128262,2829387,0,8925185,1808243,10074591,0,0,0,11882834,"2601920","806","Lenawee County","ADDISON"
"1439","MI","Almont Community Schools","158572",2022,34758984,15579882,1881910,0,0,300410,15886285,0,1008682,0,101815,630031,4173254,0,15800996,4907253,15697028,0,0,0,20604281,"2602670","1463","Lapeer County","ALMONT"
"1440","MI","Au Gres-Sims School District","161440",2022,14436306,7748850,988551,0,0,0,5339968,0,357224,0,1713,46665,2231373,0,4082502,484663,5875877,0,0,0,6360540,"2603600","392","Arenac County","Au Gres"
"1441","MI","Alma Public Schools","34431",2022,62957126,22867628,3721146,0,2631142,0,30785470,0,1974732,0,929257,1431752,9899912,626239,18634337,3618106,26974134,0,0,0,30592240,"2602640","2027","Gratiot County","ALMA"
"1442","MI","Avondale School District","34571",2022,159824341,87119993,11673860,0,0,0,55643863,0,3540711,0,109914,2385057,17650653,92980,50963810,9356214,61736286,0,0,0,71092500,"2603690","3844","Oakland County","AUBURN HILLS"
"1443","MI","Alpena Public Schools","34337",2022,101275511,40197452,8947499,0,0,0,48769420,0,3069681,0,111459,6173485,12817735,0,34124431,8966122,44149529,4869749,0,0,53115651,"2602730","3643","Alpena County","ALPENA"
"1444","MI","Bronson Community Schools","161453",2022,15602093,0,1662126,0,0,0,13099019,0,840948,0,0,176549,3002999,0,9227930,1747007,10660471,0,0,0,12407478,"2606960","1074","Branch County","BRONSON"
"1445","MI","Alpena-Montmorency-Alcona Educational Service District","34338",2022,14563284,0,4294941,0,0,0,9670075,0,598268,0,0,736993,2279895,0,10389572,1538478,11867982,0,0,0,13406460,"2680120","242",NA,NA
"1446","MI","Anchor Bay School District","34507",2022,276502704,145039560,9549131,0,24291579,1358710,88787688,0,5623427,0,1810142,3581656,23910067,0,61899496,16403125,72988094,0,0,0,89391219,"2602790","5816","St. Clair County","CASCO"
"1447","MI","Brown City Community Schools","161629",2022,18838029,6193650,1028669,0,0,0,10815996,0,679727,0,119987,154568,4487617,0,7500332,2199009,9943508,0,0,0,12142517,"2607040","761","Sanilac County","Brown City"
"1448","MI","Adrian Public Schools","34498",2022,107113273,57424465,4373260,0,0,0,41677656,0,2712499,0,298994,2624609,16921036,0,27936680,7507758,39974567,0,0,0,47482325,"2601950","2863","Lenawee County","ADRIAN"
"1449","MI","Breitung Township School District","224775",2022,29679731,0,2323810,0,0,0,25252576,0,1630646,0,89699,474189,3494737,0,20353652,1905173,22417405,0,0,0,24322578,"2606720","1910","Dickinson County","KINGSFORD"
"1450","MI","Byron Area Schools","161631",2022,12608475,0,949563,0,0,732707,10211023,0,640004,0,75178,453319,2746980,0,6732945,2485049,7448195,0,0,0,9933244,"2607530","816","Shiawassee County","BYRON"
"1451","MI","Bridgeport-Spaulding Community School District","34617",2022,19520220,380000,2047234,0,0,186666,15886805,0,1006515,0,13000,240502,8568148,0,14243847,4283213,18769284,0,0,0,23052497,"2606780","1512","Saginaw County","BRIDGEPORT"
"1452","MI","Byron Center Public Schools","34473",2022,253379612,169412608,9740692,0,10442083,0,59788632,0,3872566,0,123031,2529473,20683509,0,51665019,9323047,65554954,0,0,0,74878001,"2607560","4243","Kent County","BYRON CENTER"
"1453","MI","Buchanan Community Schools","34356",2022,34969572,11187994,2065897,0,0,189881,19922123,0,1311830,0,68640,94605,6826199,31842,14739062,3412736,18278972,0,0,0,21691708,"2607140","1572","Berrien County","BUCHANAN"
"1454","MI","Branch Intermediate School District","161452",2022,39933972,863035,5291781,0,0,148702,31215499,0,2035612,0,379343,1536876,10380673,0,17177013,4438400,24656162,0,0,0,29094562,"2680180","505",NA,NA
"1455","MI","Bay-Arenac ISD","34351",2022,60015526,1178576,8996754,0,0,0,46581211,0,3009024,0,249961,4746397,17832999,0,27316533,7528063,42367866,0,0,0,49895929,"2680504","778.00000",NA,NA
"1456","MI","Brandon School District","161624",2022,148834309,111024537,4243165,0,18568,0,28573933,0,1820545,0,670974,565106,11095353,0,27709844,9847994,29522309,0,0,0,39370303,"2606570","2287","Oakland County","ORTONVILLE"
"1457","MI","Brandywine Community Schools","64917",2022,30712545,10541482,2127921,0,0,0,16944712,0,1084562,0,13868,256075,10172394,0,7458288,2770862,15115895,0,0,0,17886757,"2606600","1349","Berrien County","NILES"
"1458","MI","Brimley Area Schools","34384",2022,13044970,2475279,698375,0,0,0,8642600,0,577330,0,651386,27382,2409259,0,6288085,1343961,7380765,0,0,0,8724726,"2606900","537","Chippewa County","BRIMLEY"
"1459","MI","Baldwin Community Schools","34492",2022,14634108,616098,4937028,0,0,0,8466792,0,551157,0,63033,48338,37687973,0,7618744,7320697,38034358,0,0,0,45355055,"2603810","501","Lake County","BALDWIN"
"1460","MI","Bangor Public Schools","34650",2022,28594689,10049363,1378815,0,0,66407,15446175,0,971279,0,119500,250927,6084010,0,9955243,2666260,13623920,0,0,0,16290180,"2603870","1104","Van Buren County","BANGOR"
"1461","MI","Chippewa Hills School District","34538",2022,53022203,18980727,2370700,0,453977,0,28913100,0,1872359,0,431340,865072,4494317,0,23695733,4324806,24730316,0,0,0,29055122,"2609560","1935","Mecosta County","REMUS"
"1462","MI","Chippewa Valley Schools","34508",2022,758447410,468712173,25906456,0,0,0,242396693,0,15813557,0,1592936,7604403,76857932,0,163920955,48646659,199736631,0,0,0,248383290,"2609570","15715","Macomb County","CLINTON TOWNSHIP"
"1463","MI","Bangor Township Schools","164403",2022,45847084,5700000,3398132,0,0,0,32767649,0,2072076,0,1909227,553733,9917621,0,22914603,6414899,26971058,0,0,0,33385957,"2603900","2566","Bay County","BAY CITY"
"1464","MI","Charlevoix-Emmet Intermediate School District","161477",2022,33658647,0,4208946,0,0,0,27591546,0,1777323,0,80832,2339741,13904318,0,26016644,4789195,37471508,0,0,0,42260703,"2680240","378",NA,NA
"1465","MI","Baraga Area Schools","34342",2022,7314440,0,699158,0,0,0,6186980,0,387572,0,40730,18351,1999975,0,3268072,464952,4821446,0,0,0,5286398,"2603990","332","Baraga County","BARAGA"
"1466","MI","Cheboygan Area Schools","34380",2022,29572283,3580184,1977504,0,0,0,21893383,0,1415405,0,678791,194429,6931512,0,16112663,5595835,17642769,0,0,0,23238604,"2608910","1585","Cheboygan County","Cheboygan"
"1467","MI","Cheboygan-Otsego-Presque Isle Educational Service District","161483",2022,21448878,0,5479553,0,0,0,14903379,0,988943,0,0,1985473,3050583,0,12303214,1084632,16254638,108262,0,0,17339270,"2680260","248",NA,NA
"1468","MI","Capac Community Schools","34626",2022,23350276,11568558,924966,0,0,0,10125562,0,646971,0,84219,389752,3636621,0,8347288,1893045,10480616,0,0,0,12373661,"2607800","833","St. Clair County","Capac"
"1469","MI","Chelsea School District","34658",2022,91368350,38707183,6410148,0,0,0,43450147,0,2800872,0,0,1380220,14055117,0,29851563,7456784,37830116,0,0,0,45286900,"2608940","2441","Washtenaw County","CHELSEA"
"1470","MI","Charlotte Public Schools","34398",2022,139512639,94935290,4733542,0,0,7012802,30641081,0,1938990,0,25634,1846233,7793063,0,27978160,3708323,33909133,0,0,0,37617456,"2608770","2530","Eaton County","CHARLOTTE"
"1471","MI","Berrien Regional Education Service Agency","161444",2022,56824116,0,9874868,0,0,0,43800190,0,2814084,0,163068,2090742,33160833,0,23432503,4314713,54369365,0,0,0,58684078,"2680160","720.00000",NA,NA
"1472","MI","Camden-Frontier School","161541",2022,9061320,0,758317,0,0,945000,6320244,0,439034,0,82202,26240,2691677,0,5726716,622111,7822522,0,0,0,8444633,"2607710","513","Hillsdale County","CAMDEN"
"1473","MI","Bendle Public Schools","34406",2022,35592297,14875978,1806832,0,0,569309,17065533,0,1095560,0,179085,158237,7211082,0,10391642,1807633,15953328,0,0,0,17760961,"2604740","1154","Genesee County","BURTON"
"1474","MI","Calhoun Intermediate School District","34372",2022,91524798,0,19152024,0,0,0,67353516,0,4326317,0,625941,2060265,39660668,0,44332009,8185024,77867918,0,0,0,86052942,"2680200","979.00000",NA,NA
"1475","MI","Cass City Public Schools","34644",2022,22503578,7501894,1425903,0,0,58689,12534365,0,802605,0,180122,284554,4128574,0,9475267,1874738,12013657,0,0,0,13888395,"2608400","962","Tuscola County","CASS CITY"
"1476","MI","Chesaning Union Schools","34619",2022,43074331,19800648,2864366,0,0,0,18795086,0,1229231,0,385000,406950,6186689,0,14579601,2491836,18681404,0,0,0,21173240,"2609150","1436","Saginaw County","CHESANING"
"1477","MI","Battle Creek Public Schools","34367",2022,178235069,91344539,18254899,0,0,0,63884379,0,4151707,0,509906,1474591,34308277,0,41754315,12603206,64933977,1201806,0,0,77537183,"2600005","3821","Calhoun County","BATTLE CREEK"
"1478","MI","Cedar Springs Public Schools","34475",2022,117291839,58129416,8010615,0,2061727,0,44730463,0,2892731,0,1366303,844383,18079850,0,33981905,8481409,44424729,0,0,0,52906138,"2608520","3597","Kent County","CEDAR SPRINGS"
"1479","MI","Clare-Gladwin Regional Education Service District","41874",2022,28266809,620000,5944377,0,0,118113,20092996,0,1300687,0,190636,4505390,9685234,0,11243660,2095438,23338846,0,0,0,25434284,"2680300","357",NA,NA
"1480","MI","Bay City Public Schools","34349",2022,181307379,51088076,11315330,0,0,0,106881762,0,6853295,0,5161477,2675488,34159702,0,62853670,10455441,89233419,0,0,0,99688860,"2604260","7271","Bay County","BAY CITY"
"1481","MI","Centreville Public Schools","161662",2022,24114271,11731788,1050714,0,0,500000,10107886,0,668068,0,55815,328190,2758883,0,8625637,1596628,10116082,0,0,0,11712710,"2608670","839","St. Joseph County","Centreville"
"1482","MI","Carson City-Crystal Area Schools","161924",2022,26329983,13327205,1732475,0,0,0,10513159,0,650923,0,56139,89483,4722503,0,8921916,4453117,9280785,0,0,0,13733902,"2608130","890","Montcalm County","Carson City"
"1483","MI","Carsonville-Port Sanilac Schools","161633",2022,7870846,2940104,537474,0,0,32502,4044942,0,264636,0,51188,17064,1650954,0,4261850,1137759,4792109,0,0,0,5929868,"2608160","352","Sanilac County","CARSONVILLE"
"1484","MI","Carrollton Public Schools","34618",2022,43464020,2949186,4572194,0,2871809,0,30802581,0,2006668,0,261582,750095,9206147,0,19763411,3360949,26358704,0,0,0,29719653,"2608070","1810","Saginaw County","SAGINAW"
"1485","MI","Cassopolis Public Schools","34374",2022,23690938,9608121,1133832,0,0,204450,11836539,0,775119,0,132877,250402,3945679,274728,9867325,1595437,12742697,0,0,0,14338134,"2608430","911","Cass County","CASSOPOLIS"
"1486","MI","Caledonia Community Schools","34474",2022,255748972,159967519,7914153,0,9799390,0,72031190,0,4663514,0,1373206,2221140,21392050,0,54363489,10220748,67755931,0,0,0,77976679,"2607620","4840","Kent County","CALEDONIA"
"1487","MI","Caro Community Schools","34643",2022,41125233,13775611,1683826,0,0,301900,23301983,0,1488779,0,573134,71320,6723139,0,14527591,1986322,19335728,0,0,0,21322050,"2608040","1636","Tuscola County","CARO"
"1488","MI","Central Montcalm Public Schools","34553",2022,37137787,12562279,2052702,0,0,318966,20697387,0,1292104,0,214349,60484,6918864,0,14584048,5097383,16466013,0,0,0,21563396,"2608640","1466","Montcalm County","Stanton"
"1489","MI","Clarenceville School District of Oakland and Wayne Counties","161664",2022,33916664,0,3892794,0,0,0,27825078,0,1772571,0,426221,557128,10568578,0,17803864,5889762,23039808,0,0,0,28929570,"2609840","1872","Wayne County","LIVONIA"
"1490","MI","Charlevoix Public Schools","161476",2022,35611438,17951898,2193392,0,0,0,13909030,0,881216,0,675902,219392,4618848,0,13374109,4667280,13545069,0,0,0,18212349,"2608730","846","Charlevoix County","CHARLEVOIX"
"1491","MI","Center Line Public Schools","34523",2022,95048510,34072373,6407853,0,0,0,45609965,0,2902031,0,1091125,224426,13976884,0,28543303,7516191,35228422,0,0,0,42744613,"2608580","2548","Macomb County","Center Line"
"1492","MI","Beal City Public Schools","161528",2022,14919560,4798031,1042789,0,0,0,8217847,0,530485,0,194319,298513,2594421,0,7179215,2255201,7816948,0,0,0,10072149,"2604290","681","Isabella County","MT PLEASANT"
"1493","MI","Cadillac Area Public Schools","34695",2022,113812195,67458802,5760917,0,0,0,37600544,0,2392910,0,599022,1308625,12637305,35855,32202656,9769271,36415170,0,0,0,46184441,"2607590","3123","Wexford County","CADILLAC"
"1494","MI","Clarkston Community Schools","161665",2022,326806440,159687550,16790818,0,4944915,0,130983360,0,8530137,0,1395416,3033234,40048163,0,93659606,19439513,117301490,0,0,0,136741003,"2609900","7598","Oakland County","CLARKSTON"
"1495","MI","Bad Axe Public Schools","161537",2022,22389370,7299603,889802,0,0,76578,13130100,0,811087,0,182200,444269,3115065,0,9559720,1903986,11215068,0,0,0,13119054,"2600017","892","Huron County","BAD AXE"
"1496","MI","Bath Community Schools","161491",2022,36913222,17602280,1535922,0,0,1014137,15453685,0,964596,0,342602,219634,3715981,0,11843664,2232385,13546894,0,0,0,15779279,"2604170","1123","Clinton County","Bath"
"1497","MI","Birmingham Public Schools","44306",2022,465437994,240641480,30901635,0,0,0,178327492,0,11631048,0,3810544,4558459,46276640,0,115176675,14964492,151047282,0,0,0,166011774,"2605850","8005","Oakland County","BEVERLY HILLS"
"1498","MI","Black River Public School","161627",2022,4965028,0,922477,0,0,4042551,0,0,0,0,0,82763,2569164,429,7782369,150760,10283965,0,0,0,10434725,"2600114","903",NA,NA
"1499","MI","C.O.O.R. Intermediate School District","34614",2022,18872719,0,9317809,0,0,0,8912848,0,574528,0,67534,234687,10916009,0,4972666,1759149,14364213,0,0,0,16123362,"2680920","340.00000",NA,NA
"1500","MI","Coldwater Community Schools","46225",2022,75863985,34523947,3521514,0,0,0,35013080,0,2237780,0,549503,400421,12041178,0,29212956,6034078,35620477,0,0,0,41654555,"2610140","2863","Branch County","COLDWATER"
"1501","MI","Climax-Scotts Community Schools","161545",2022,20054962,11125022,944905,0,0,156827,7304667,0,493320,0,0,71730,3262878,0,6363436,1339619,8358425,0,0,0,9698044,"2610020","496","Kalamazoo County","CLIMAX"
"1502","MI","Blissfield Community Schools","161562",2022,16160720,0,1478683,0,0,0,13689081,0,909103,0,83853,88370,4844492,0,10503186,1467366,13968682,0,0,0,15436048,"2606000","1208","Lenawee County","BLISSFIELD"
"1503","MI","Clinton Community Schools","161565",2022,47018348,27485193,2225159,0,0,0,16118744,0,1052572,0,136680,895367,3635104,0,11875042,2305346,14100166,0,0,0,16405513,"2610050","1240","Lenawee County","CLINTON"
"1504","MI","Comstock Public Schools","34464",2022,85059798,52735674,4498462,0,0,0,25971042,0,1702955,0,0,114181,11818852,0,19437067,5269100,26101000,0,0,0,31370100,"2610590","1753","Kalamazoo County","KALAMAZOO"
"1505","MI","Coleman Community Schools","161666",2022,16803060,6211384,1135505,0,0,0,8813582,0,555064,0,87525,664040,3048626,0,6408506,1628462,8492710,0,0,0,10121172,"2610200","671","Midland County","COLEMAN"
"1506","MI","Benton Harbor Area Schools","34354",2022,43110180,0,3975610,0,3040000,10685000,22692416,0,1549774,0,131348,25223,14057879,0,14874068,4513982,24443188,0,0,0,28957170,"2604830","1776","Berrien County","BENTON HARBOR"
"1507","MI","Concord Community Schools","161549",2022,15720495,4906700,951995,0,0,35750,9133782,0,585268,0,107000,129331,3249568,0,6599079,1103474,8874504,0,0,0,9977978,"2610650","657","Jackson County","Concord"
"1508","MI","Clare Public Schools","34386",2022,25108093,2946107,1785984,0,0,0,19010902,0,1206109,0,158991,847510,8420048,0,14270322,5567372,17970508,0,0,0,23537880,"2609750","1639","Clare County","CLARE"
"1509","MI","Crestwood School District","34669",2022,109248638,32825000,9798456,0,0,0,62307807,0,4028655,0,54734,449362,14835399,0,44291733,2211368,57365126,0,0,0,59576494,"2600016","3890","Wayne County","DEARBORN HTS"
"1510","MI","Coloma Community Schools","34357",2022,44977652,23149568,1579813,0,0,625000,17839182,0,1153947,0,92112,114776,7374509,0,12248731,4318590,15419426,0,0,0,19738016,"2610380","1310","Berrien County","Coloma"
"1511","MI","Croswell-Lexington Community Schools","34637",2022,42793171,12747041,3022671,0,0,82187,25089692,0,1601227,0,250353,36927,8473510,0,19167799,4132810,23545426,0,0,0,27678236,"2611140","2053","Sanilac County","CROSWELL"
