"","state","name","id","year"
"5352","TX","Decatur Independent School District","39258",2021
"5353","TX","Crowley Independent School District","39192",2021
"5354","TX","Deweyville Independent School District","54509",2021
"5355","TX","Denver City Independent School District","163543",2021
"5356","TX","Deer Park Independent School District","38985",2021
"5357","TX","Detroit Independent School District","95766",2021
"5358","TX","D'hanis Independent School District","163546",2021
"5359","TX","Danbury Independent School District","163538",2021
"5360","TX","Darrouzett Independent School District","163539",2021
"5361","TX","Desoto Independent School District","38893",2021
"5362","TX","Dickinson Independent School District","38949",2021
"5363","TX","Falls City Independent School District","168979",2021
"5364","TX","Evadale Independent School District","163574",2021
"5365","TX","Fannindel Independent School District","163581",2021
"5366","TX","Diboll Independent School District","38790",2021
"5367","TX","Evant Independent School District","163575",2021
"5368","TX","Everman Independent School District","39193",2021
"5369","TX","Dime Box Independent School District","163547",2021
"5370","TX","Farmersville Independent School District","38874",2021
"5371","TX","Flatonia Independent School District","163584",2021
"5372","TX","Farwell Independent School District","163582",2021
"5373","TX","Dumas Independent School District","39111",2021
"5374","TX","Excelsior Independent School District","163578",2021
"5375","TX","Fayetteville Independent School District","163583",2021
"5376","TX","Duncanville Independent School District","38894",2021
"5377","TX","Ezzell Independent School District","163579",2021
"5378","TX","Ferris Independent School District","38918",2021
"5379","TX","Eagle Mountain-Saginaw Independent School District","163554",2021
"5380","TX","Fabens Independent School District","38922",2021
"5381","TX","Fairfield Independent School District","38942",2021
"5382","TX","Eagle Pass Independent School District","39093",2021
"5383","TX","Ector County Independent School District","163558",2021
"5384","TX","Ector Independent School District","163559",2021
"5385","TX","Eden Consolidated Independent School District","163560",2021
"5386","TX","Education Service Center Region 10","45474",2021
"5387","TX","Dilley Independent School District","38944",2021
"5388","TX","Forsan Independent School District","163587",2021
"5389","TX","Florence Independent School District","46785",2021
"5390","TX","Education Service Center Region 11","40486",2021
"5391","TX","Floresville Independent School District","39254",2021
"5392","TX","Education Service Center Region VI","44655",2021
"5393","TX","Fort Bend Independent School District","38940",2021
"5394","TX","El Paso Independent School District","38929",2021
"5395","TX","Fort Elliott Consolidated Independent School District","163588",2021
"5396","TX","Flour Bluff Independent School District","39123",2021
"5397","TX","Education Service Center Region XIV","40358",2021
"5398","TX","Floydada Independent School District","38937",2021
"5399","TX","Follett Independent School District","163585",2021
"5400","TX","Electra Independent School District","163567",2021
"5401","TX","Forestburg Independent School District","163586",2021
"5402","TX","Education Service Center Region XV","40219",2021
"5403","TX","Fort Stockton Independent School District","39139",2021
"5404","TX","Fort Worth Independent School District","39194",2021
"5405","TX","Etoile Independent School District","163572",2021
"5406","TX","Eula Independent School District","163573",2021
"5407","TX","Elgin Independent School District","38804",2021
"5408","TX","Dimmitt Independent School District","42526",2021
"5409","TX","Elkhart Independent School District","38785",2021
"5410","TX","El Campo Independent School District","39241",2021
"5411","TX","Frenship Independent School District","39078",2021
"5412","TX","Fredericksburg Independent School District","47631",2021
"5413","TX","Eustace Independent School District","39011",2021
"5414","TX","Franklin Independent School District","39154",2021
"5415","TX","Frankston Independent School District","163590",2021
"5416","TX","Divide Independent School District","163548",2021
"5417","TX","Friona Independent School District","39138",2021
"5418","TX","Frisco Independent School District","38875",2021
"5419","TX","Elysian Fields Independent School District","163568",2021
"5420","TX","Fruitvale Independent School District","163592",2021
"5421","TX","Friendswood Independent School District","38950",2021
"5422","TX","Dodd City Independent School District","168972",2021
"5423","TX","Era Independent School District","163569",2021
"5424","TX","Donna Independent School District","42798",2021
"5425","TX","Doss Consolidated Community School District","163550",2021
"5426","TX","Gause Independent School District","163599",2021
"5427","TX","Douglass Independent School District","163551",2021
"5428","TX","Fort Sam Houston Independent School District","163594",2021
"5429","TX","Eanes Independent School District","39212",2021
"5430","TX","George West Independent School District","65275",2021
"5431","TX","Ft Hancock Independent School District","39032",2021
"5432","TX","Dublin Independent School District","38931",2021
"5433","TX","Georgetown Independent School District","39251",2021
"5434","TX","Early Independent School District","46222",2021
"5435","TX","Gholson Independent School District","163602",2021
"5436","TX","Dripping Springs Independent School District","39006",2021
"5437","TX","Glasscock County Independent School District","163603",2021
"5438","TX","Giddings Independent School District","39069",2021
"5439","TX","Goldthwaite Consolidated Independent School District","197845",2021
"5440","TX","Edgewood Independent School District","38814",2021
"5441","TX","Gainesville Independent School District","38886",2021
"5442","TX","Glen Rose Independent School District","39184",2021
"5443","TX","East Central Independent School District","38813",2021
"5444","TX","Gilmer Independent School District","39221",2021
"5445","TX","Goliad Independent School District","65070",2021
"5446","TX","Driscoll Independent School District","163553",2021
"5447","TX","Galena Park Independent School District","38986",2021
"5448","TX","Godley Independent School District","39048",2021
"5449","TX","Edinburg Consolidated Independent School District","163561",2021
"5450","TX","East Bernard Independent School District","163555",2021
"5451","TX","Grady Independent School District","163611",2021
"5452","TX","Edna Independent School District","39036",2021
"5453","TX","Gonzales Independent School District","229757",2021
"5454","TX","Gold Burg Independent School District","163604",2021
"5455","TX","East Chambers Independent School District","38868",2021
"5456","TX","Grandfalls-Royalty Independent School District","163613",2021
"5457","TX","Goodrich Independent School District","163607",2021
"5458","TX","Eastland Independent School District","65068",2021
"5459","TX","Grandview Independent School District","163614",2021
"5460","TX","Goose Creek Consolidated Independent School District","163609",2021
"5461","TX","Galveston Independent School District","38951",2021
"5462","TX","Gordon Independent School District","163610",2021
"5463","TX","Graford Independent School District","163612",2021
"5464","TX","Gregory-Portland Independent School District","39167",2021
"5465","TX","Gorman Independent School District","38913",2021
"5466","TX","Ganado Independent School District","163595",2021
"5467","TX","Groesbeck Independent School District","39075",2021
"5468","TX","Garland Independent School District","38895",2021
"5469","TX","Graham Independent School District","39261",2021
"5470","TX","Grandview-Hopkins Independent School District","163615",2021
"5471","TX","Granger Independent School District","163616",2021
"5472","TX","Granbury Independent School District","39028",2021
"5473","TX","Garner Independent School District","163596",2021
"5474","TX","Grape Creek Independent School District","39208",2021
"5475","TX","Grand Prairie Independent School District","47078",2021
"5476","TX","Garrison Independent School District","39115",2021
"5477","TX","Grapeland Independent School District","163617",2021
"5478","TX","Gary Independent School District","163597",2021
"5479","TX","Grapevine-Colleyville Independent School District","42252",2021
"5480","TX","Groom Independent School District","163619",2021
"5481","TX","Grand Saline Independent School District","39226",2021
"5482","TX","Groveton Independent School District","39217",2021
"5483","TX","Greenville Independent School District","39034",2021
"5484","TX","Greenwood Independent School District","53218",2021
"5485","TX","Gatesville Independent School District","197556",2021
"5486","TX","Hamshire-Fannett Independent School District","39042",2021
"5487","TX","Happy Independent School District","163627",2021
"5488","TX","Hardin Independent School District","42791",2021
"5489","TX","Harleton Independent School District","163628",2021
"5490","TX","Gunter Independent School District","38959",2021
"5491","TX","Hart Independent School District","99175",2021
"5492","TX","Hardin-Jefferson Independent School District","38980",2021
"5493","TX","Harlandale Independent School District","38816",2021
"5494","TX","Hartley Independent School District","163640",2021
"5495","TX","Harlingen Consolidated Independent School District","163629",2021
"5496","TX","Gustine Independent School District","163621",2021
"5497","TX","Hedley Independent School District","163646",2021
"5498","TX","Harmony Independent School District","163630",2021
"5499","TX","Guthrie Community School District","163622",2021
"5500","TX","Hereford Independent School District","38901",2021
"5501","TX","Hermleigh Independent School District","163649",2021
"5502","TX","Hale Center Independent School District","38974",2021
"5503","TX","Hemphill Independent School District","39162",2021
"5504","TX","Hempstead Independent School District","39233",2021
"5505","TX","Hallettsville Independent School District","163623",2021
"5506","TX","Harris County Department of Education","40864",2021
"5507","TX","Henrietta Independent School District","38873",2021
"5508","TX","Harper Independent School District","163638",2021
"5509","TX","Hallsburg Independent School District","163624",2021
"5510","TX","Henderson Independent School District","39159",2021
"5511","TX","Hallsville Independent School District","39003",2021
"5512","TX","Harts Bluff Independent School District","163641",2021
"5513","TX","Haskell Consolidated Independent School District","168996",2021
"5514","TX","Hamilton Independent School District","163625",2021
"5515","TX","Hawkins Independent School District","163643",2021
"5516","TX","Hawley Independent School District","163644",2021
"5517","TX","Hamlin Independent School District","163626",2021
"5518","TX","Hays Consolidated Independent School District","163645",2021
"5519","TX","Hearne Independent School District","39155",2021
"5520","TX","Hico Independent School District","163650",2021
"5521","TX","Harrold Independent School District","163639",2021
"5522","TX","Hurst-Euless-Bedford Independent School District","152919",2021
"5523","TX","Honey Grove Independent School District","163656",2021
"5524","TX","Hutto Independent School District","52805",2021
"5525","TX","Idalou Independent School District","163664",2021
"5526","TX","Highland Park Independent School District","45440",2021
"5527","TX","Industrial Independent School District","163666",2021
"5528","TX","Holland Independent School District","38809",2021
"5529","TX","Ingleside Independent School District","95781",2021
"5530","TX","Ingram Independent School District","47632",2021
"5531","TX","Hooks Independent School District","38829",2021
"5532","TX","High Island Independent School District","163652",2021
"5533","TX","Hillsboro Independent School District","39024",2021
"5534","TX","Highland Independent School District","163654",2021
"5535","TX","Jacksonville Independent School District","38869",2021
"5536","TX","Iraan-Sheffield Independent School District","163673",2021
"5537","TX","Huntsville Independent School District","39231",2021
"5538","TX","Jarrell Independent School District","45489",2021
"5539","TX","Hitchcock Independent School District","38952",2021
"5540","TX","Iredell Independent School District","163674",2021
"5541","TX","Hidalgo Independent School District","39016",2021
"5542","TX","Hubbard Independent School District","163660",2021
"5543","TX","Jefferson Independent School District","39088",2021
"5544","TX","Irion County Independent School District","169007",2021
"5545","TX","Holliday Independent School District","163655",2021
"5546","TX","Jasper Independent School District","39037",2021
"5547","TX","Irving Independent School District","38896",2021
"5548","TX","Huckabay Independent School District","163661",2021
"5549","TX","Italy Independent School District","163676",2021
"5550","TX","Itasca Independent School District","65072",2021
"5551","TX","Hudson Independent School District","48677",2021
"5552","TX","Hondo Independent School District","39095",2021
"5553","TX","Jayton-Girard Independent School District","163678",2021
"5554","TX","Huffman Independent School District","38989",2021
"5555","TX","Iola Independent School District","163670",2021
"5556","TX","Ira Independent School District","163672",2021
"5557","TX","Hughes Springs Independent School District","65065",2021
"5558","TX","Iowa Park Consolidated Independent School District","197574",2021
"5559","TX","Hull Daisetta Independent School District","65075",2021
"5560","TX","Houston Independent School District","38988",2021
"5561","TX","Howe Independent School District","163659",2021
"5562","TX","Jim Hogg County Independent School District","163680",2021
"5563","TX","Hunt Independent School District","163663",2021
"5564","TX","Jim Ned Consolidated Independent School District","163681",2021
"5565","TX","Joaquin Independent School District","99176",2021
"5566","TX","Johnson City Independent School District","169008",2021
"5567","TX","Huntington Independent School District","38792",2021
"5568","TX","Jonesboro Independent School District","163683",2021
"5569","TX","Humble Independent School District","44074",2021
"5570","TX","Jourdanton Independent School District","38795",2021
"5571","TX","Judson Independent School District","43407",2021
"5572","TX","Junction Independent School District","163685",2021
"5573","TX","Karnack Independent School District","39004",2021
"5574","TX","Kenedy County Wide Community School District","163690",2021
"5575","TX","Keene Independent School District","39050",2021
"5576","TX","Kenedy Independent School District","39054",2021
"5577","TX","Kerrville Independent School District","39061",2021
"5578","TX","Karnes City Independent School District","163686",2021
"5579","TX","Kilgore Independent School District","38965",2021
"5580","TX","Kennard Independent School District","163691",2021
"5581","TX","Killeen Independent School District","38810",2021
"5582","TX","Keller Independent School District","229846",2021
"5583","TX","Kelton Independent School District","163689",2021
"5584","TX","Katy Independent School District","38990",2021
"5585","TX","Kingsville Independent School District","46466",2021
"5586","TX","Kemp Independent School District","39057",2021
"5587","TX","Kennedale Independent School District","39197",2021
"5588","TX","Klein Independent School District","38991",2021
"5589","TX","Kirbyville Consolidated Independent School District","163694",2021
"5590","TX","Kerens Independent School District","163692",2021
"5591","TX","Kermit Independent School District","39256",2021
"5592","TX","La Feria Independent School District","38856",2021
"5593","TX","La Gloria Independent School District","163702",2021
"5594","TX","Klondike Independent School District","163695",2021
"5595","TX","Lake Dallas Independent School District","38904",2021
"5596","TX","Krum Independent School District","163700",2021
"5597","TX","La Grange Independent School District","38935",2021
"5598","TX","Knippa Independent School District","163696",2021
"5599","TX","Knox City-O'Brien Consolidated Independent School District","197575",2021
"5600","TX","Kopperl Independent School District","163698",2021
"5601","TX","Kountze Independent School District","38978",2021
"5602","TX","La Joya Independent School District","39023",2021
"5603","TX","Lake Travis Independent School District","39216",2021
"5604","TX","Lancaster Independent School District","38897",2021
"5605","TX","La Vernia Independent School District","39255",2021
"5606","TX","Leggett Independent School District","163716",2021
"5607","TX","Leon Independent School District","163717",2021
"5608","TX","La Villa Independent School District","57273",2021
"5609","TX","Leonard Independent School District","163718",2021
"5610","TX","Lake Worth Independent School District","39199",2021
"5611","TX","Lazbuddie Independent School District","163709",2021
"5612","TX","Lackland Independent School District","38818",2021
"5613","TX","Levelland Independent School District","39027",2021
"5614","TX","Lamar Consolidated Independent School District","163705",2021
"5615","TX","Leakey Independent School District","163711",2021
"5616","TX","Leander Independent School District","39252",2021
"5617","TX","Lago Vista Independent School District","163703",2021
"5618","TX","Leary Independent School District","163712",2021
"5619","TX","Laneville Independent School District","163706",2021
"5620","TX","La Porte Independent School District","38992",2021
"5621","TX","Lapoynor Independent School District","163707",2021
"5622","TX","Lamesa Independent School District","38900",2021
"5623","TX","Lexington Independent School District","65178",2021
"5624","TX","La Pryor Independent School District","39264",2021
"5625","TX","Liberty Hill Independent School District","47664",2021
"5626","TX","Liberty Independent School District","39073",2021
"5627","TX","Lampasas Independent School District","39067",2021
"5628","TX","Lindale Independent School District","39179",2021
"5629","TX","Leveretts Chapel Independent School District","163719",2021
"5630","TX","La Vega Independent School District","191611",2021
"5631","TX","Lindsay Independent School District","163723",2021
"5632","TX","Lingleville Independent School District","163724",2021
"5633","TX","Laredo Independent School District","197577",2021
"5634","TX","Lipan Independent School District","163725",2021
"5635","TX","Little Elm Independent School District","38906",2021
"5636","TX","Lasara Independent School District","57460",2021
"5637","TX","Liberty-Eylau Independent School District","38828",2021
"5638","TX","Linden-Kildare Consolidated Independent School District","163722",2021
"5639","TX","Latexo Independent School District","163708",2021
"5640","TX","Little Cypress-Mauriceville Consolidated Independent School District","163726",2021
"5641","TX","Lovejoy Independent School District","53926",2021
"5642","TX","Livingston Independent School District","39141",2021
"5643","TX","Llano Independent School District","39077",2021
"5644","TX","Lockhart Independent School District","38849",2021
"5645","TX","Littlefield Independent School District","39065",2021
"5646","TX","London Independent School District","163729",2021
"5647","TX","Lovelady Independent School District","163736",2021
"5648","TX","Lufkin Independent School District","38793",2021
"5649","TX","Mabank Independent School District","39058",2021
"5650","TX","Lone Oak Independent School District","163730",2021
"5651","TX","Madisonville Consolidated Independent School District","163739",2021
"5652","TX","Lubbock Independent School District","39079",2021
"5653","TX","Luling Independent School District","38850",2021
"5654","TX","Lumberton Independent School District","42913",2021
"5655","TX","Magnolia Independent School District","39106",2021
"5656","TX","Lohn Independent School District","163728",2021
"5657","TX","Malakoff Independent School District","39013",2021
"5658","TX","Malone Independent School District","163740",2021
"5659","TX","Lockney Independent School District","163727",2021
"5660","TX","Lyford Consolidated Independent School District","163738",2021
"5661","TX","Marion Independent School District","38970",2021
"5662","TX","Lometa Independent School District","65553",2021
"5663","TX","May Independent School District","163778",2021
"5664","TX","Marlin Independent School District","38933",2021
"5665","TX","Longview Independent School District","38966",2021
"5666","TX","Manor Independent School District","39213",2021
"5667","TX","Marshall Independent School District","39005",2021
"5668","TX","Lubbock-Cooper Independent School District","42831",2021
"5669","TX","Loop Independent School District","163732",2021
"5670","TX","Maypearl Independent School District","99178",2021
"5671","TX","Loraine Independent School District","163733",2021
"5672","TX","Martins Mill Independent School District","163773",2021
"5673","TX","Mart Independent School District","65559",2021
"5674","TX","Mansfield Independent School District","39198",2021
"5675","TX","Lytle Independent School District","38796",2021
"5676","TX","Lorena Independent School District","53971",2021
"5677","TX","Mcallen Independent School District","42615",2021
"5678","TX","Lorenzo Independent School District","42823",2021
"5679","TX","Martinsville Independent School District","163774",2021
"5680","TX","Los Fresnos Consolidated Independent School District","163734",2021
"5681","TX","Mason Independent School District","163775",2021
"5682","TX","Marathon Independent School District","163771",2021
"5683","TX","Matagorda Independent School District","163776",2021
"5684","TX","Mathis Independent School District","39169",2021
"5685","TX","Mccamey Independent School District","39223",2021
"5686","TX","Marble Falls Independent School District","38848",2021
"5687","TX","Marfa Independent School District","163772",2021
"5688","TX","Maud Independent School District","163777",2021
"5689","TX","Lueders-Avoca Independent School District","163737",2021
"5690","TX","Mcdade Independent School District","163779",2021
"5691","TX","Menard Independent School District","39097",2021
"5692","TX","Mercedes Independent School District","39017",2021
"5693","TX","Merkel Independent School District","65078",2021
"5694","TX","Mcgregor Independent School District","44560",2021
"5695","TX","Mesquite Independent School District","38898",2021
"5696","TX","Mckinney Independent School District","38876",2021
"5697","TX","Mcmullen County Independent School District","164051",2021
"5698","TX","Mcleod Independent School District","163781",2021
"5699","TX","Meyersville Independent School District","163788",2021
"5700","TX","Mclean Independent School District","163780",2021
"5701","TX","Milano Independent School District","229938",2021
"5702","TX","Medina Independent School District","163785",2021
"5703","TX","Miami Independent School District","163789",2021
"5704","TX","Mildred Independent School District","163793",2021
"5705","TX","Medina Valley Independent School District","39096",2021
"5706","TX","Midland Independent School District","39098",2021
"5707","TX","Miles Independent School District","163794",2021
"5708","TX","Melissa Independent School District","51558",2021
"5709","TX","Miller Grove Independent School District","163796",2021
"5710","TX","Midlothian Independent School District","38919",2021
"5711","TX","Memphis Independent School District","65071",2021
"5712","TX","Milford Independent School District","163795",2021
"5713","TX","Millsap Independent School District","163797",2021
"5714","TX","Midway Independent School District","39083",2021
"5715","TX","Mineola Independent School District","39259",2021
"5716","TX","Mineral Wells Independent School District","39132",2021
"5717","TX","Mexia Independent School District","39076",2021
"5718","TX","Onalaska Independent School District","39142",2021
"5719","TX","Motley County Independent School District","164052",2021
"5720","TX","Mount Vernon Independent School District","56656",2021
"5721","TX","Moulton Independent School District","163806",2021
"5722","TX","Mullin Independent School District","163810",2021
"5723","TX","Muleshoe Independent School District","38801",2021
"5724","TX","Mount Calm Independent School District","163807",2021
"5725","TX","Monahans-Wickett-Pyote Independent School District","229944",2021
"5726","TX","Moran Independent School District","163801",2021
"5727","TX","Muenster Independent School District","163809",2021
"5728","TX","Navarro Independent School District","38971",2021
"5729","TX","Orange Grove Independent School District","52107",2021
"5730","TX","Navasota Independent School District","38969",2021
"5731","TX","Mount Enterprise Independent School District","163808",2021
"5732","TX","Morgan Independent School District","163802",2021
"5733","TX","Nueces Canyon Consolidated Independent School District","163827",2021
"5734","TX","New Deal Independent School District","65547",2021
"5735","TX","Mumford Independent School District","163811",2021
"5736","TX","Nursery Independent School District","163828",2021
"5737","TX","Morgan Mill Independent School District","163803",2021
"5738","TX","Mount Pleasant Independent School District","39206",2021
"5739","TX","Morton Independent School District","163804",2021
"5740","TX","O'donnell Independent School District","163830",2021
"5741","TX","Nazareth Independent School District","163814",2021
"5742","TX","Neches Independent School District","163815",2021
"5743","TX","Paducah Independent School District","163837",2021
"5744","TX","Nederland Independent School District","39039",2021
"5745","TX","Needville Independent School District","38939",2021
"5746","TX","Orangefield Independent School District","39130",2021
"5747","TX","New Boston Independent School District","38830",2021
"5748","TX","New Braunfels Independent School District","38882",2021
"5749","TX","Paint Creek Independent School District","163838",2021
"5750","TX","New Caney Independent School District","39108",2021
"5751","TX","Montague Independent School District","163799",2021
"5752","TX","Paint Rock Independent School District","163839",2021
"5753","TX","New Diana Independent School District","163816",2021
"5754","TX","Oakwood Independent School District","163829",2021
"5755","TX","Munday Consolidated Independent School District","163812",2021
"5756","TX","Overton Independent School District","229977",2021
"5757","TX","Monte Alto Independent School District","171336",2021
"5758","TX","North Hopkins Independent School District","163822",2021
"5759","TX","New Waverly Independent School District","39232",2021
"5760","TX","Montgomery Independent School District","39107",2021
"5761","TX","North Lamar Independent School District","95784",2021
"5762","TX","Murchison Independent School District","163813",2021
"5763","TX","Newcastle Independent School District","163818",2021
"5764","TX","Olton Independent School District","39066",2021
"5765","TX","Moody Independent School District","39084",2021
"5766","TX","Nacogdoches Independent School District","39116",2021
"5767","TX","North Zulch Independent School District","163824",2021
"5768","TX","Newton Independent School District","44809",2021
"5769","TX","Nixon-Smiley Consolidated Independent School District","163819",2021
"5770","TX","New Home Independent School District","163817",2021
"5771","TX","Northside Independent School District","38820",2021
"5772","TX","Nocona Independent School District","39104",2021
"5773","TX","Natalia Independent School District","51549",2021
"5774","TX","Northwest Independent School District","56515",2021
"5775","TX","Mission Consolidated Independent School District","169015",2021
"5776","TX","Nordheim Independent School District","163820",2021
"5777","TX","Normangee Independent School District","163821",2021
"5778","TX","Oglesby Independent School District","163832",2021
"5779","TX","Olfen Independent School District","163833",2021
"5780","TX","New Summerfield Independent School District","46397",2021
"5781","TX","Olney Independent School District","39262",2021
"5782","TX","Palacios Independent School District","39090",2021
"5783","TX","Palestine Independent School District","38786",2021
"5784","TX","Odem-Edroy Independent School District","39170",2021
"5785","TX","Pecos-Barstow-Toyah Independent School District","39152",2021
"5786","TX","Peaster Independent School District","49374",2021
"5787","TX","Patton Springs Independent School District","163846",2021
"5788","TX","Panhandle Independent School District","163841",2021
"5789","TX","Panther Creek Consolidated Independent School District","163843",2021
"5790","TX","Pawnee Independent School District","163847",2021
"5791","TX","Palmer Independent School District","47521",2021
"5792","TX","Paradise Independent School District","163844",2021
"5793","TX","Pearland Independent School District","38837",2021
"5794","TX","Pewitt Consolidated Independent School District","163853",2021
"5795","TX","Palo Pinto Independent School District","163840",2021
"5796","TX","Pearsall Independent School District","38945",2021
"5797","TX","Pflugerville Independent School District","39214",2021
"5798","TX","Pasadena Independent School District","38993",2021
"5799","TX","Penelope Independent School District","163848",2021
"5800","TX","Perrin-Whitt Consolidated Independent School District","163849",2021
"5801","TX","Pharr‐San Juan‐Alamo Independent School District","171337",2021
"5802","TX","Perryton Independent School District","95786",2021
"5803","TX","Petersburg Independent School District","163850",2021
"5804","TX","Pilot Point Independent School District","45415",2021
"5805","TX","Petrolia Consolidated lndependent School District","163851",2021
"5806","TX","Pettus Independent School District","163852",2021
"5807","TX","Poteet Independent School District","38798",2021
"5808","TX","Paris Independent School District","39062",2021
"5809","TX","Plainview Independent School District","38975",2021
"5810","TX","Pleasanton Independent School District","38797",2021
"5811","TX","Pittsburg Independent School District","38864",2021
"5812","TX","Plemons-Stinnett-Phillips Consolidated Independent School District","163855",2021
"5813","TX","Progreso Independent School District","39021",2021
"5814","TX","Point Isabel Independent School District","38858",2021
"5815","TX","Prosper Independent School District","54241",2021
"5816","TX","Poth Independent School District","163860",2021
"5817","TX","Plano Independent School District","38877",2021
"5818","TX","Pottsboro Independent School District","38960",2021
"5819","TX","Quanah Independent School District","38977",2021
"5820","TX","Poolville Independent School District","163857",2021
"5821","TX","Prairie Lea Independent School District","163861",2021
"5822","TX","Quitman Independent School District","65080",2021
"5823","TX","Ponder Independent School District","163856",2021
"5824","TX","Queen City Independent School District","38866",2021
"5825","TX","Pine Tree Independent School District","38967",2021
"5826","TX","Prairie Valley Independent School District","163862",2021
"5827","TX","Rains Independent School District","42201",2021
"5828","TX","Port Aransas Independent School District","88409",2021
"5829","TX","Ralls Independent School District","42593",2021
"5830","TX","Quinlan Independent School District","230011",2021
"5831","TX","Ramirez Community School District","163870",2021
"5832","TX","Port Arthur Independent School District","39040",2021
"5833","TX","Prairiland Independent School District","163863",2021
"5834","TX","Port Neches-Groves Independent School District","39041",2021
"5835","TX","Randolph Field Independent School District","38821",2021
"5836","TX","Post Independent School District","38957",2021
"5837","TX","Presidio Independent School District","39147",2021
"5838","TX","Priddy Independent School District","163865",2021
"5839","TX","Princeton Independent School District","38878",2021
"5840","TX","Pringle-Morse Consolidated Independent School District","163866",2021
"5841","TX","Premont Independent School District","51574",2021
"5842","TX","Ranger Independent School District","163872",2021
"5843","TX","Rankin Independent School District","163873",2021
"5844","TX","Raymondville Independent School District","39250",2021
"5845","TX","Redwater Independent School District","99180",2021
"5846","TX","Refugio Independent School District","39153",2021
"5847","TX","Reagan County Independent School District","39149",2021
"5848","TX","Region 19 Education Service Center","38927",2021
"5849","TX","Region III Education Service Center","39230",2021
"5850","TX","Red Lick Independent School District","163878",2021
"5851","TX","Region VIII Education Service Center","39207",2021
"5852","TX","Region VII Education Service Center","41686",2021
"5853","TX","Ricardo Independent School District","65074",2021
"5854","TX","Region 16 Education Service Center","39146",2021
"5855","TX","Rice Consolidated Independent School District","163899",2021
"5856","TX","Region 17 Education Service Center","40357",2021
"5857","TX","Rice Independent School District","55431",2021
"5858","TX","Richards Independent School District","163901",2021
"5859","TX","Riesel Independent School District","163904",2021
"5860","TX","Seymour Independent School District","163945",2021
"5861","TX","Rogers Independent School District","163914",2021
"5862","TX","Rio Hondo Independent School District","38859",2021
"5863","TX","Rio Vista Independent School District","163905",2021
"5864","TX","Robert Lee Independent School District","163910",2021
"5865","TX","Rising Star Independent School District","163907",2021
"5866","TX","San Felipe Del Rio Consolidated Independent School District","163928",2021
"5867","TX","Robinson Independent School District","39085",2021
"5868","TX","Ropes Independent School District","163915",2021
"5869","TX","River Road Independent School District","39145",2021
"5870","TX","Santa Maria Independent School District","53341",2021
"5871","TX","Roscoe Collegiate Independent School District","163916",2021
"5872","TX","Riviera Independent School District","163909",2021
"5873","TX","Rosebud-Lott Independent School District","65069",2021
"5874","TX","San Perlita Independent School District","163931",2021
"5875","TX","Rivercrest Independent School District","163908",2021
"5876","TX","San Isidro Independent School District","163929",2021
"5877","TX","Rotan Independent School District","163917",2021
"5878","TX","Richardson Independent School District","42203",2021
"5879","TX","San Saba Independent School District","88441",2021
"5880","TX","Robstown Independent School District","43235",2021
"5881","TX","Rusk Independent School District","38870",2021
"5882","TX","Sharyland Independent School District","39022",2021
"5883","TX","Roosevelt Independent School District","39080",2021
"5884","TX","Roby Consolidated Independent School District","169033",2021
"5885","TX","Shiner Independent School District","163946",2021
"5886","TX","Rochelle Independent School District","163912",2021
"5887","TX","San Angelo Independent School District","39209",2021
"5888","TX","San Vicente Independent School District","163932",2021
"5889","TX","Seagraves Independent School District","38946",2021
"5890","TX","San Elizario Independent School District","43102",2021
"5891","TX","Round Top-Carmine Independent School District","163918",2021
"5892","TX","Shelbyville Independent School District","39176",2021
"5893","TX","Round Rock Independent School District","39253",2021
"5894","TX","Sabinal Independent School District","39224",2021
"5895","TX","Sidney Independent School District","163947",2021
"5896","TX","Rockdale Independent School District","39101",2021
"5897","TX","Royal Independent School District","43682",2021
"5898","TX","Sealy Independent School District","38800",2021
"5899","TX","Sabine Independent School District","38968",2021
"5900","TX","Royse City Independent School District","43617",2021
"5901","TX","Sabine Pass Independent School District","163923",2021
"5902","TX","Sanford-Fritch Independent School District","163933",2021
"5903","TX","Rule Independent School District","163921",2021
"5904","TX","Rockwall Independent School District","39156",2021
"5905","TX","Sheldon Independent School District","38994",2021
"5906","TX","Runge Independent School District","65454",2021
"5907","TX","S and S Consolidated Independent School District","230083",2021
"5908","TX","Seguin Independent School District","38973",2021
"5909","TX","San Benito Consolidated Independent School District","163927",2021
"5910","TX","San Diego Independent School District","56113",2021
"5911","TX","Sanger Independent School District","38907",2021
"5912","TX","Saint Jo Independent School District","163924",2021
"5913","TX","Salado Independent School District","65669",2021
"5914","TX","Santa Rosa Independent School District","197594",2021
"5915","TX","Saltillo Independent School District","163925",2021
"5916","TX","Sam Rayburn Independent School District","65437",2021
"5917","TX","Seminole Independent School District","38947",2021
"5918","TX","San Augustine Independent School District","39163",2021
"5919","TX","Shepherd Independent School District","39165",2021
"5920","TX","Sherman Independent School District","38961",2021
"5921","TX","Santa Anna Independent School District","163934",2021
"5922","TX","Savoy Independent School District","163937",2021
"5923","TX","Silsbee Independent School District","38979",2021
"5924","TX","Silverton Independent School District","163949",2021
"5925","TX","Santo Independent School District","163936",2021
"5926","TX","Sierra Blanca Independent School District","163948",2021
"5927","TX","Santa Fe Independent School District","38953",2021
"5928","TX","Santa Gertrudis Independent School District","163935",2021
"5929","TX","Schertz-Cibolo-Universal City Independent School District","230055",2021
"5930","TX","Simms Independent School District","163950",2021
