"","state","name","census_id","id","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed"
"9651","IL","Springfield Public School District No. 186",NA,33132,2021,"School District",284190878,123081404,34846129,0,0,0,12678491,0,109905268,0,1676789,2966474,126815151,0,180609242,15948799,294442068,22643082,2374,0,310390867,FALSE
"9652","NY","Northeast Webutuck Central School District",NA,1035011,2021,"School District",45552168,1045000,1070084,0,0,4825000,1207419,0,36753103,0,645466,6536,1391624,0,21816082,4203810,19010432,0,0,0,23214242,FALSE
"9653","WI","Richland School District",NA,40050,2021,"School District",17013334,10515639,1951282,335893,0,2293875,1495072,3239282,421573,0,0,286657,3732669,0,17531664,1096356,20454634,0,0,0,21550990,FALSE
"9654","WI","Royall School District",NA,39991,2021,"School District",2201731,1343296,684031,0,0,0,0,1461146,112444,0,61960,212899,1554988,0,8045012,668508,9144391,0,0,0,9812899,FALSE
"9655","WI","School District of Cambridge",NA,1034891,2021,"School District",9734101,4229412,1223370,7318,0,2400000,75358,2400107,1665814,0,132829,1230795,2516817,0,11309971,1133488,13924095,0,0,0,15057583,FALSE
"9656","CO","Fowler School District R4j",NA,1034909,2021,"School District",8014891,145017,585198,0,0,0,6916817,0,251495,0,121381,97995,1392851,0,3911167,2160350,3241663,0,0,0,5402013,FALSE
"9657","MO","Gallatin R-V School District",NA,1034978,2021,"School District",0,0,0,602861,0,0,0,0,0,0,0,199817,1223912,1950,5135081,79026,6481734,0,0,0,6560760,FALSE
"9658","MN","Independent School District No. 2902",NA,1034972,2021,"School District",42513893,34914474,3242144,0,0,0,4058230,0,205635,0,16132,191973,1196088,0,10054915,1863462,9579514,0,0,0,11442976,FALSE
"9659","MO","Knox County R-I School District",NA,190098,2021,"School District",1709874,1570000,0,139874,0,0,0,0,0,0,0,94222,1283566,285753,5483097,789787,6356851,0,0,0,7146638,FALSE
"9660","MO","East Buchanan County C-1 School District",NA,1034977,2021,"School District",0,0,0,9075000,0,0,0,0,0,0,0,253316,901104,403787,7450964,-245781,9254952,0,0,0,9009171,FALSE
"9661","PA","Millville Area School District",NA,1035045,2021,"School District",29066367,3648766,1935869,0,0,21707,21124000,0,2060543,0,275482,92881,3480349,0,10056203,-2464663,16094096,0,0,0,13629433,FALSE
"9662","PA","School District Borough of Brentwood",NA,87494,2021,"School District",59451168,16930000,3381467,260642,0,0,34467000,0,3805549,0,606510,6190,5393396,0,20946698,2403829,23942455,0,0,0,26346284,FALSE
"9663","PA","Northern Cambria School District",NA,43908,2021,"School District",39824526,8501811,2125995,0,0,0,24324000,0,4698015,0,174705,48987,6311854,409385,12534028,1294853,18009401,0,0,0,19304254,FALSE
"9664","OH","Avon Local School District",NA,51164,2021,"School District",138874810,72672469,7207061,386071,0,0,51337550,0,3814311,2919938,3457349,1852042,4876782,116622,51061427,2299621,55607252,0,0,0,57906873,FALSE
"9665","OH","Boardman Local School District",NA,44339,2021,"School District",72880882,2155202,5744589,3328478,0,870000,53466917,0,3967833,3040960,3347863,1178717,5372494,86596,49926145,2426174,54137778,0,0,0,56563952,FALSE
"9666","OH","Fairfield Local School District",NA,83079,2021,"School District",18243554,4350782,1184682,232290,0,0,11069482,0,919138,608530,487180,1297747,2252993,0,10470716,-94172,14115628,0,0,0,14021456,FALSE
"9667","OH","Olmsted Falls City School District",NA,45432,2021,"School District",106902113,30355421,6537486,1219622,0,2500000,57211713,0,4382554,3120500,4695317,947321,4662216,50268,45963186,-3455608,55078599,0,0,0,51622991,FALSE
"9668","CA","San Carlos School District",NA,146592,2021,"School District",190963086,119305531,5509084,0,8758942,0,47247869,0,10018811,0,122849,3302144,8424254,4630726,40668611,3729923,53295812,3006107,399739,0,57025735,FALSE
"9669","CA","Hospitality Industry Training and Education Fund",NA,188694,2021,"School District",475353,0,475353,0,0,0,0,0,0,0,0,0,0,0,24368689,-1954789,26323478,0,0,0,24368689,FALSE
"9670","OH","Ross Local School District",NA,37017,2021,"School District",53720407,11734346,3814486,0,0,0,34195376,0,2662606,1913220,1313593,1555849,3613677,0,28707186,-2419679,36296391,0,0,0,33876712,FALSE
"9671","IL","Calumet Public School District No. 132",NA,1035145,2021,"School District",2358021,2362000,-3979,0,0,0,476952,975736,4892813,0,0,18190,6776734,0,14323705,2184752,18933877,0,0,0,21118629,FALSE
"9672","MS","Bay St. Loius - Waveland School District",NA,1035165,2021,"School District",39112325,0,1444216,0,0,2272000,33569580,0,1593639,0,232890,965568,5379170,0,18986463,-1603943,26935144,0,0,0,25331201,FALSE
"9673","MS","Rankin County School District",NA,1035845,2021,"School District",556938311,197681224,13765883,773673,0,24440000,303339053,0,15616378,0,1322100,5909273,34939390,0,180018891,-1328198,222195752,0,0,0,220867554,FALSE
"9674","MS","East Jasper School District",NA,35027,2021,"School District",26544968,7703821,682427,0,0,0,17059202,0,1029529,0,69989,52852,2759512,0,10569366,519800,12861930,0,0,0,13381730,FALSE
"9675","CA","Las Lomitas School District",NA,146291,2021,"School District",168848558,111490408,4620808,0,0,0,31113523,0,1437137,0,307498,238174,3309820,0,32926659,-2009525,38484178,0,0,0,36474653,FALSE
"9676","CA","Luther Burbank School District",NA,146341,2021,"School District",30263522,23130343,892831,0,0,0,5766437,0,439717,0,34194,0,3285796,0,6948850,708178,9526468,0,0,0,10234646,FALSE
"9677","CA","Orchard School District",NA,146460,2021,"School District",70786008,53172168,2620778,0,0,0,11869894,0,3083472,0,39696,314781,2644497,0,16662159,1755463,17865974,0,0,0,19621437,FALSE
"9678","VA","The School Board of the City of Newport News",NA,88810,2021,"School District",526357384,0,33799041,364820,0,13800047,378577964,1180874,84941023,0,2726490,3172919,98065482,1495769,286179767,28222471,360691466,0,0,0,388913937,FALSE
"9679","CA","Burlingame School District",NA,145972,2021,"School District",265738014,185379626,24494441,0,0,0,45178839,0,10580608,0,104500,605378,11861959,11394663,45599054,11774304,57686750,0,0,0,69461054,FALSE
"9680","AL","Sumter County Board of Education",NA,30383,2021,"School District",39379476,407238,2389564,624172,0,0,13755000,0,8299688,0,0,774979,12569814,459497,3942574,1303403,16443463,0,0,0,17746866,FALSE
"9681","CA","Union School District",NA,67990,2021,"School District",276752924,179030103,5223114,0,0,0,79921179,0,12395673,0,182855,1129173,12793531,0,72450884,-5472660,91846248,0,0,0,86373588,FALSE
"9682","IL","Maercker School District No. 60",NA,47451,2021,"School District",53165525,37088970,1247988,810857,0,0,2038107,0,11979603,0,0,382517,11964145,0,21913695,78996,34181361,0,0,0,34260357,FALSE
"9683","IL","Carbondale Elementary School District No. 95",NA,1035143,2021,"School District",0,2110000,0,0,0,0,0,0,0,0,0,749745,6234493,0,20215973,81578,27118633,0,0,0,27200211,FALSE
"9684","MS","Okolona Municipal Separate School District",NA,34991,2021,"School District",13281693,1543863,333310,0,0,436065,10341491,0,599732,0,27232,73118,1729800,0,5177346,-431415,7411679,0,0,0,6980264,FALSE
"9685","CA","Los Altos School District",NA,98893,2021,"School District",282169616,93039886,22731645,1953779,0,79000000,67571542,0,17166187,0,706577,532310,13127440,0,92809387,25398511,81070626,0,0,0,106469137,FALSE
"9686","CA","Hillsborough City School District",NA,146212,2021,"School District",132458484,85975526,808178,0,0,0,35653271,0,9608553,0,246289,227341,2961351,0,33284900,-3546927,40020519,0,0,0,36473592,FALSE
"9687","CA","Ravenswood City School District",NA,146537,2021,"School District",135957777,78323304,12837141,0,0,0,36521296,0,7871715,0,404321,166258,20198409,0,39192724,11057534,48499857,0,0,0,59557391,FALSE
"9688","CA","Millbrae School District",NA,146381,2021,"School District",106467137,55261051,3714882,49175,7011807,0,31103823,0,9035905,0,290494,853146,7060432,0,26687968,-722608,35324154,0,0,0,34601546,FALSE
"9689","MS","Covington County School District",NA,35001,2021,"School District",55587201,3000000,1599629,266912,0,0,47662040,0,2756896,0,301724,286952,8366868,0,25174741,192263,33636298,0,0,0,33828561,FALSE
"9690","PA","Panther Valley School District",NA,37926,2021,"School District",62181243,14776000,4007640,0,0,5858334,28509000,0,8902626,0,127643,29775,9534878,0,20779805,612239,29732219,0,0,0,30344458,FALSE
"9691","SD","Hot Springs School District No. 23-2",NA,38423,2021,"School District",4322620,3116907,714764,134220,0,0,0,0,0,0,41729,98422,875828,0,8312714,1013834,8273130,0,0,0,9286964,FALSE
"9692","PA","Central Cambria School District",NA,46667,2021,"School District",74220240,29170469,3858056,0,0,0,35304000,0,5142190,0,745525,758214,7602593,315100,18554631,-1434175,28664713,0,0,0,27230538,FALSE
"9693","SD","Marty Indian School Incorporated",NA,62517,2021,"School District",12879679,0,12879679,0,0,0,0,0,0,0,0,0,8141774,2752458,176499,2756563,8314168,0,0,0,11070731,FALSE
"9694","PA","Midd-West School District",NA,38134,2021,"School District",94418480,22856934,4079778,0,0,12695000,49632928,0,4992143,0,161697,140044,8400132,952982,31761737,313697,40941198,0,0,0,41254895,FALSE
"9695","CA","Arcohe Union School District",NA,145901,2021,"School District",7544990,0,254172,0,0,0,5458388,0,1810202,0,22228,42145,1788357,0,4480017,-415936,6726455,0,0,0,6310519,FALSE
"9696","OH","Crestline Exempted Village School District",NA,37047,2021,"School District",0,9913151,0,3042000,0,0,8047135,0,756366,424242,0,517715,932723,0,10704129,2030547,10124020,0,0,0,12154567,FALSE
"9697","OH","Newton Falls Exempted Village School District",NA,37278,2021,"School District",16662068,1646662,1330884,112332,0,75000,11643663,0,885642,656454,893974,604253,2914559,0,11635427,482567,14671672,0,0,0,15154239,FALSE
"9698","CO","Weld County School District RE-5J",NA,48524,2021,"School District",248084512,184008346,4227177,5573110,0,0,51981250,0,1888466,0,406163,230586,6647789,516192,45454199,24488978,28359788,0,0,0,52848766,FALSE
"9699","IL","Elmwood Park Community Unit School District 401",NA,33103,2021,"School District",90993328,61030833,3023505,350652,0,0,554655,0,25289403,0,374280,774703,8994405,0,41278123,4545529,46501702,0,0,0,51047231,FALSE
"9700","IL","Lincolnwood School District No. 74",NA,1035355,2021,"School District",40301611,21745807,1582198,0,0,0,1231407,214716,15663159,0,79040,134650,11754049,0,26028862,-1268041,39185602,0,0,0,37917561,FALSE
"9701","GA","Taylor County Board of Education",NA,1036274,2021,"School District",47071902,16159783,2404693,0,0,0,15266637,0,13240789,0,0,334458,13372449,231660,7737649,958626,20717590,0,0,0,21676216,FALSE
"9702","DE","Tarbiyah School",NA,398306,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
"9703","IL","Adlai E.Stevenson High School District No. 125",NA,169683,2021,"School District",37316659,37245000,0,71659,0,0,8137600,0,47814560,0,0,4742550,43301635,0,117490838,9072311,156462712,0,0,0,165535023,FALSE
"9704","KS","Unified School District No. 458",NA,53918,2021,"School District",0,142530000,0,1799008,0,0,24593940,0,0,0,0,0,0,0,57825936,-14921098,72747034,0,0,0,57825936,FALSE
"9705","IA","Eddyville-Blakesburg-Fremont Community School District",NA,162945,2021,"School District",8963233,0,1332542,165850,0,0,6392169,0,424316,0,68104,2576314,2173623,0,11246652,1423319,14573270,0,0,0,15996589,FALSE
"9706","MA","Greater Lowell Regional Vocational Technical School District",NA,34210,2021,"School District",121351414,14155944,780228,0,0,0,17820793,0,87688618,0,905831,1040852,15344142,0,47281586,-3709821,67376401,0,0,0,63666580,FALSE
"9707","IL","Lemont Township High School District No. 210",NA,1035354,2021,"School District",33025900,32820905,0,17808,0,0,1889051,0,13698826,0,187187,1184714,10870490,0,29656584,4529000,37182788,0,0,0,41711788,FALSE
"9708","MA","Montachusett Regional Vocational Technical School District",NA,34227,2021,"School District",78106880,0,2149362,6041450,0,0,10155940,0,59270964,0,489164,2994523,10338173,0,26603539,-3857968,43794203,0,0,0,39936235,FALSE
"9709","IL","Williamson County Special Education District",NA,42005,2021,"School District",12114977,0,184929,0,0,80163,1121159,84279,10802211,0,10794,2436493,15098552,0,12919544,226240,30228349,0,0,0,30454589,FALSE
"9710","MT","Ronan School District 30",NA,1035433,2021,"School District",18227998,0,991742,0,0,0,15860182,0,1016281,0,359793,26377,6745145,0,16118405,1788395,21101532,0,0,0,22889927,FALSE
"9711","IL","New Trier Township High School District 203",NA,1035442,2021,"School District",222863551,139166649,10459657,1371331,0,0,5715818,10351977,65607632,0,542464,2161820,54347792,0,124133123,6626571,174016164,0,0,0,180642735,FALSE
"9712","MS","Carroll County School District",NA,99101,2021,"School District",19033303,0,437049,178097,0,1500000,15983043,0,894050,0,41064,262022,2394162,0,8409830,1200993,9865021,0,0,0,11066014,FALSE
"9713","MS","Jefferson County School District",NA,35029,2021,"School District",22430797,0,730024,0,0,1626063,18786397,0,1206471,0,50217,101171,4644446,0,9388107,-198869,14332593,0,0,0,14133724,FALSE
"9714","MS","Mccomb Separate School District",NA,35067,2021,"School District",53515306,0,1345490,0,0,4256683,45229989,0,2353961,0,223538,500965,8676006,0,20505118,-650146,30332235,0,0,0,29682089,FALSE
"9715","MA","Minuteman Regional Vocational Technical School District",NA,105936,2021,"School District",132466260,101250762,3995296,1973827,0,0,0,75000,24971311,0,275064,4099256,5911854,0,23009580,-240872,33261562,0,0,0,33020690,FALSE
"9716","MS","Oxford School District",NA,1035844,2021,"School District",158317527,64981345,3370179,11947685,0,480000,72852923,0,3549336,0,468170,730977,8838786,0,59240011,15692316,53117458,0,0,0,68809774,FALSE
"9717","NY","Freeport Union Free School District",NA,36248,2021,"School District",273788210,11043747,21945497,0,0,0,11675567,0,207416113,0,10904157,759947,14180538,172114,171023435,-6372872,192508906,0,0,0,186136034,FALSE
"9718","MS","West Tallahatchie School District",NA,35078,2021,"School District",17313749,1500000,569842,0,0,0,14220228,0,920328,0,51685,857580,1933379,0,7228314,1096749,8922524,0,0,0,10019273,FALSE
"9719","MS","Yazoo City Municipal School District",NA,35094,2021,"School District",38847411,0,1032609,0,0,980000,34610505,0,2116871,0,103456,31922,8065627,0,16289007,-1491845,25878401,0,0,0,24386556,FALSE
"9720","NY","Hicksville Union Free School District",NA,36260,2021,"School District",288621025,29885355,13658515,0,0,0,9875831,0,227739615,0,6323746,1081883,4857004,0,134682282,-13952697,154573866,0,0,0,140621169,FALSE
"9721","MT","Anaconda School District No. 10",NA,1035424,2021,"School District",18408073,1000501,239988,0,90675,0,11570731,0,5154266,0,351912,259472,2775016,0,12972879,-1104519,17111886,0,0,0,16007367,FALSE
"9722","MS","Amite County School District",NA,43681,2021,"School District",22091707,0,622046,0,0,0,20200754,0,1215230,0,53677,216376,2767088,0,10344119,346488,12981095,0,0,0,13327583,FALSE
"9723","MT","Plains Public Schools",NA,1035432,2021,"School District",5473682,0,308616,0,103928,0,4160664,0,724831,0,175643,19033,1619440,800334,4354891,725428,6068270,0,0,0,6793698,FALSE
"9724","MT","Poplar Schools #9 & 9b",NA,35420,2021,"School District",16434405,0,635698,0,0,0,13938608,0,1382916,0,477183,85873,4075327,54248,16486596,1052013,19650031,0,0,0,20702044,FALSE
"9725","MT","Lame Deer School District No.6",NA,35422,2021,"School District",8146946,0,198995,0,0,0,7638472,0,0,0,309479,89371,3079175,0,10667181,1041979,12793748,0,0,0,13835727,FALSE
"9726","NY","Mcgraw Central School District",NA,190601,2021,"School District",33730198,2955000,1179691,0,0,0,728372,0,18332130,0,397882,15186,1127255,0,12331768,-922481,14396690,0,0,0,13474209,FALSE
"9727","NY","Amityville Union Free School District",NA,36397,2021,"School District",161996226,0,8272849,0,0,0,5478622,0,72437747,0,3194307,392443,5464284,1089131,90074091,-389015,97408964,0,0,0,97019949,FALSE
"9728","IL","Northfield Township High School District 225",NA,1035443,2021,"School District",180746340,68264609,5151651,0,0,0,7022086,4165138,98764315,0,1543679,636059,66362473,0,145543242,7841444,204700330,0,0,0,212541774,FALSE
"9729","NY","Cincinnatus Central School District",NA,190565,2021,"School District",46826245,11361000,336260,0,0,0,803380,0,33188157,0,589736,10179,1141689,0,15903238,-1114883,18169989,0,0,0,17055106,FALSE
"9730","IL","Monticello Community Unit School District 25",NA,169392,2021,"School District",32583410,29920000,47254,18756,0,0,0,0,0,0,0,0,0,0,31175671,-8267395,39443066,0,0,0,31175671,FALSE
"9731","IA","North Butler Community School District",NA,163117,2021,"School District",5824410,278695,916439,0,0,0,3778387,0,547083,0,0,754561,1559253,0,7500923,275369,9539368,0,0,0,9814737,FALSE
"9732","MS","Booneville School District",NA,35073,2021,"School District",24294468,2547148,445281,0,249621,230806,19676904,0,1010843,0,133865,838351,2355796,0,9987059,52142,13129064,0,0,0,13181206,FALSE
"9733","CA","Yreka Union Elementary School District",NA,146803,2021,"School District",13332841,0,482256,0,0,1285000,11546879,0,0,0,18706,289214,3988823,0,10007766,1802964,12482839,0,0,0,14285803,FALSE
"9734","GA","Carroll County Board of Education",NA,1035765,2021,"School District",364642234,68064049,24216227,469630,0,0,153133841,0,117961093,0,797394,3734514,115725441,1704579,77037570,11034635,187167469,0,0,0,198202104,FALSE
"9735","GA","City of Jefferson Board of Education",NA,1035767,2021,"School District",117770309,44728269,6097339,650040,0,0,38748815,0,27545846,0,0,935668,24516602,231660,21587043,146895,47124078,0,0,0,47270973,FALSE
"9736","GA","Irwin County Board of Education",NA,197171,2021,"School District",49386582,1690000,2436108,9805000,0,0,21351343,0,14104130,0,0,223191,15772368,231660,7703779,-890256,24821256,0,0,0,23931000,FALSE
"9737","IL","Vandalia Community Unit School District 203",NA,50359,2021,"School District",11950168,11920000,30168,0,0,0,0,0,0,0,0,0,0,0,28469101,2088062,26381039,0,0,0,28469101,FALSE
"9738","GA","Meriwether County Board of Education",NA,196525,2021,"School District",62912904,5773492,3313022,0,0,0,27005303,0,26764315,0,56773,17594,22558703,308880,16484775,4861522,34508432,0,0,0,39369954,FALSE
"9739","IL","Brookwood School District No. 167",NA,1035581,2021,"School District",12660000,12660000,0,0,0,0,0,0,0,0,0,0,0,0,25120193,1689246,23430947,0,0,0,25120193,FALSE
"9740","GA","Clay County Board of Education",NA,105270,2021,"School District",6562688,0,308383,0,0,0,3411212,0,2843092,0,0,858,3397198,77220,1915274,248130,5142420,0,0,0,5390550,FALSE
"9741","IL","Dupage County School District No. 45",NA,1035582,2021,"School District",96293527,63516451,4725253,0,0,0,3316568,0,24440321,0,294934,163099,26506819,0,46287696,-1571825,74529439,0,0,0,72957614,FALSE
"9742","IL","Cairo School District No.1",NA,32879,2021,"School District",42753,0,0,0,0,0,0,0,0,0,0,0,0,0,8746569,-347779,9094348,0,0,0,8746569,FALSE
"9743","MO","Savannah R-III School District",NA,35169,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,699096,3349445,0,20326095,1746075,22628561,0,0,0,24374636,FALSE
"9744","OH","South Central Ohio Job Family Services",NA,159974,2021,"School District",32218474,0,2299082,0,0,0,25896184,0,2189275,1408043,1833933,1249482,5453713,99648,22898211,-486896,30187950,0,0,0,29701054,FALSE
"9745","IL","Plano Community Unit School District No. 88",NA,48453,2021,"School District",42398340,42398340,0,0,0,0,1909140,0,13121897,0,0,278284,15727889,0,35600844,3541628,48065389,0,0,0,51607017,FALSE
"9746","NC","Scotland County Board of Education",NA,36655,2021,"School District",119415522,0,7530971,23540000,0,0,28436188,0,55772661,0,3598262,495184,55841036,381010,16775544,4441477,69051297,0,0,0,73492774,FALSE
"9747","GA","Calhoun County Board of Education",NA,197766,2021,"School District",18916230,5744342,1362191,0,0,0,6272298,0,5537399,0,0,13085,5747273,508590,3941755,770890,9439813,0,0,0,10210703,FALSE
"9748","GA","Terrell County Board of Education",NA,1036275,2021,"School District",32221309,2051546,1974442,383957,0,0,13848675,0,13962688,0,0,41478,11711896,154440,7762617,1022706,18647724,0,0,0,19670431,FALSE
"9749","NH","Farmington School District",NA,35596,2021,"School District",19797506,0,441412,39550,0,0,16093826,0,2986227,0,236491,25590,1869908,0,14768895,-2031871,18696264,0,0,0,16664393,FALSE
"9750","MS","Brookhaven School District",NA,35044,2021,"School District",61075812,7155414,1560152,0,0,3290013,46166570,0,2672221,0,231442,356714,6663382,0,24690092,2047046,29663142,0,0,0,31710188,FALSE
"9751","SD","Little Eagle Grant School",NA,103098,2021,"School District",1763557,0,1657794,95155,0,0,0,0,0,0,0,2157010,0,270874,142536,161182,2409238,0,0,0,2570420,FALSE
"9752","ME","Mt. Blue Regional School District",NA,41661,2021,"School District",51658247,0,3326836,0,0,38440449,1411807,0,6751217,0,692426,173153,9608519,2829774,35484799,7320831,40775414,0,0,0,48096245,FALSE
"9753","NY","Starpoint Central School District",NA,36289,2021,"School District",46797672,13285000,6725289,1819895,0,0,3327832,0,14305520,0,7334136,123264,1915596,294000,51973619,-3401108,57707587,0,0,0,54306479,FALSE
"9754","MT","Lodge Grass School District No. 27",NA,1035597,2021,"School District",6115426,0,190570,0,0,0,5635439,0,49585,0,124774,24998,3011060,0,8020377,2375622,8680813,0,0,0,11056435,FALSE
"9755","OR","Wheeler County School District No. 1",NA,87300,2021,"School District",124314,0,0,124314,0,0,0,0,0,0,0,7916,274215,31353,1512139,85838,1739785,0,0,0,1825623,FALSE
"9756","PA","Antietam School District",NA,53161,2021,"School District",52484763,20883384,2187338,253465,0,0,26441000,0,2456492,0,263084,41782,4821230,9697,15914840,-159618,20947167,0,0,0,20787549,FALSE
"9757","NY","Somers Central School Dirstrict",NA,225511,2021,"School District",258338243,44568892,7473780,0,0,0,6435930,0,197265495,0,347922,1052374,2865622,1119,93305693,-14661156,111885964,0,0,0,97224808,FALSE
"9758","PA","Central Dauphin School District",NA,37964,2021,"School District",506859980,130585363,31356003,6619734,0,6325000,283764000,0,44099839,0,4110041,1708163,65268936,0,147212726,-6294485,220484310,0,0,0,214189825,FALSE
"9759","NY","Poughkeepsie City School District",NA,36166,2021,"School District",454055749,20730000,4883405,2229102,0,0,6498516,0,413595750,0,1478665,33083,10071668,0,107155088,-10790735,128050574,0,0,0,117259839,FALSE
"9760","VT","Windham Central Supervisory Union",NA,39386,2021,"School District",1684395,0,562829,0,0,0,1029068,0,0,0,92498,94307,5266003,0,8543105,285882,13617533,0,0,0,13903415,FALSE
"9761","NY","Elmira City School District",NA,36141,2021,"School District",387187212,27785067,9411245,0,0,37315000,5933414,0,302839344,0,3903142,362642,12288472,52946,132301277,19058454,125946883,0,0,0,145005337,FALSE
"9762","PA","Lancaster-Lebanon Intermediate Unit 13",NA,38038,2021,"School District",286798323,0,35238956,0,0,0,232065000,0,13234000,0,3599367,82337225,103707540,0,719948,-11683685,198448398,0,0,0,186764713,FALSE
"9763","WI","Durand-Arkansaw School District",NA,40040,2021,"School District",13030894,11495946,1084555,0,0,422383,0,2058691,0,0,28010,575181,2679723,0,12058950,1697372,13616482,0,0,0,15313854,FALSE
"9764","NJ","Irvington Township School District",NA,197061,2021,"School District",59756722,0,10242929,0,13829582,0,27915043,0,0,0,4713585,3699,48320716,0,144095666,116204928,76215153,0,0,0,192420081,FALSE
"9765","WI","School District of Amery",NA,40043,2021,"School District",6698006,299206,2079789,184232,0,2548262,0,4354247,826939,0,759578,1885228,4073020,0,19726825,2312708,23372365,0,0,0,25685073,FALSE
"9766","WI","School District of Hudson",NA,40061,2021,"School District",108603092,76128098,10996004,0,0,7160000,0,15080013,12764226,0,1554764,2764136,6163263,0,78945209,9454639,78417969,0,0,0,87872608,FALSE
"9767","NH","Wakefield New Hampshire School District",NA,1035600,2021,"School District",8730721,0,393426,17250,0,0,7181815,0,1102230,0,36000,950,1009561,0,10666590,-823989,12501090,0,0,0,11677101,FALSE
"9768","OH","Cuyahoga Valley Career Center",NA,44110,2021,"School District",22369716,0,1748856,296436,0,0,17343450,0,1525897,898833,1455077,1102554,1611906,0,15591123,2002149,16303434,0,0,0,18305583,FALSE
"9769","PA","Claysburg-Kimmel School District",NA,37891,2021,"School District",34528570,12377621,1999949,0,0,0,18071000,0,2080000,0,0,45773,4229400,139764,9035088,-1174522,14624547,0,0,0,13450025,FALSE
"9770","WY","Big Horn County School District 1",NA,40141,2021,"School District",13454552,0,2872590,38306,0,0,10543656,0,0,0,0,3135013,2319133,841647,18260176,-13458,24569427,0,0,0,24555969,FALSE
"9771","MS","Humphreys County School District",NA,35021,2021,"School District",29609499,1500000,1001634,0,0,0,25359691,0,1622254,0,117753,15961,5620923,0,12277429,-1999381,19913694,0,0,0,17914313,FALSE
"9772","GA","Webster County Board of Education",NA,99055,2021,"School District",9044897,705000,496699,55498,0,0,4483120,0,3304579,0,0,42926,3138929,77220,2325501,1048443,4536133,0,0,0,5584576,FALSE
"9773","OH","Deer Park Community City School District",NA,47540,2021,"School District",51881603,24577459,1881769,0,0,0,19753176,0,1758041,1060271,759113,328724,2272473,0,20768837,628213,22741821,0,0,0,23370034,FALSE
"9774","GA","Macon County Board of Education",NA,1036265,2021,"School District",33748849,4953986,1265581,0,0,0,13745195,0,13784086,0,0,89921,9890823,471767,9046523,3043895,16455139,0,0,0,19499034,FALSE
"9775","NM","Dexter Consolidated Schools",NA,46670,2021,"School District",44444042,4705000,141661,0,0,0,34774240,0,4770799,0,52342,10225,2017631,209478,9737953,-6663624,18638911,0,0,0,11975287,FALSE
"9776","WI","Seymour Community School District",NA,40034,2021,"School District",17345552,4939013,1748413,0,0,6550000,0,5249924,4089309,0,18817,1026719,3451013,0,28144696,2696066,29926362,0,0,0,32622428,FALSE
"9777","PA","Indiana Area School District",NA,38006,2021,"School District",133264732,28757183,9674832,0,0,0,82180000,0,12161179,0,492538,446350,12507024,234299,44263467,3458738,53992402,0,0,0,57451140,FALSE
"9778","PA","Eastern Center for Arts and Technology",NA,38103,2021,"School District",16500569,0,1280019,0,0,0,14230000,0,753921,0,236629,299106,2615791,0,8631275,1531151,10015021,0,0,0,11546172,FALSE
"9779","MI","Mount Clemens Community School District",NA,41655,2021,"School District",80123530,37453663,2200329,103608,15364955,606023,21015284,0,3317688,0,61980,24010,8844635,0,14285099,1981807,21171937,0,0,0,23153744,FALSE
"9780","OH","Grand Valley Local School District",NA,36996,2021,"School District",20694165,3586004,1410448,472332,0,0,13298537,0,998321,0,903523,1111060,2813581,13179,10747473,-148387,14833680,0,0,0,14685293,FALSE
"9781","WY","Sheridan County School District No. 1",NA,230878,2021,"School District",12710057,0,2054772,327103,0,0,10065962,0,0,0,262220,310390,1945445,0,18233103,-688295,21177233,0,0,0,20488938,FALSE
"9782","NY","Penn Yan Central School District",NA,36482,2021,"School District",36113909,14190000,2816101,0,0,14499620,2118298,0,1377884,0,1112006,118903,3285518,221933,36027994,2021807,37632541,0,0,0,39654348,FALSE
"9783","OH","Plain Local School District",NA,37261,2021,"School District",118427542,33698829,7120882,0,0,0,67514998,0,6102473,3520767,3990360,2884352,13669046,110587,59295869,1198137,74761717,0,0,0,75959854,FALSE
"9784","NJ","City of Millville Board of Education",NA,91451,2021,"School District",36102510,0,1953144,2537154,0,0,25957813,0,0,0,5654399,4695126,54216562,26292558,82098932,28670041,138633136,0,0,0,167303178,FALSE
"9785","OH","Northwest Ohio Educational Service Center",NA,41867,2021,"School District",0,989712,0,0,0,0,25948228,0,2835523,1281908,0,19651603,3980264,0,1915217,480229,25066855,0,0,0,25547084,FALSE
"9786","OH","West Geauga Local School District",NA,47545,2021,"School District",45374223,0,3188884,0,0,0,37170492,0,2852782,2077821,2157962,1645087,1985992,0,37904582,4271376,37264285,0,0,0,41535661,FALSE
"9787","OH","Whitehall City School District",NA,42794,2021,"School District",92445934,31677799,4686127,2735000,0,0,47964222,0,3417068,2680923,1965718,192498,11139781,0,46430576,2439071,55323784,0,0,0,57762855,FALSE
