"","ncesID","nces_original_name","county_name","city","state","students"
"747","5604500","Uinta County School District #4","Uinta County","Mountain View","WY",825
"748","3901512","Bio-Med Science Academy STEM School","Portage County","Rootstown","OH",821
"749","1804800","Jac-Cen-Del Community Sch Corp","Ripley County","Osgood","IN",818
"750","3412600","Passaic County Manchester Regional High School District","Passaic County","HALEDON","NJ",818
"751","5500600","Auburndale School District","Wood County","Auburndale","WI",816
"752","2004670","Cheney","Sedgwick County","Cheney","KS",816
"753","2006960","Haven Public Schools","Reno County","Haven","KS",816
"754","2910320","SHERWOOD CASS R-VIII","Cass County","CREIGHTON","MO",815
"755","2012870","Wellsville","Franklin County","Wellsville","KS",815
"756","2700125","LAC QUI PARLE VALLEY SCHOOL DIST.","Lac qui Parle County","MADISON","MN",814
"757","2006840","Halstead","Harvey County","Halstead","KS",813
"758","5300313","Lake Washington Institute of Technology","King County","KIRKLAND","WA",812
"759","5000441","Northern Mountain Valley Unified Union School District #85","Franklin County","Richford","VT",812
"760","5504800","Fox Point J2 School District","Milwaukee County","Milwaukee","WI",808
"761","1802940","East Gibson School Corporation","Gibson County","Oakland City","IN",807
"762","3904912","Eastern Local School District","Pike County","Beaver","OH",806
"763","3613230","HALDANE CENTRAL SCHOOL DISTRICT","Putnam County","COLD SPRING","NY",805
"764","1807020","Cowan Community School Corp","Delaware County","Muncie","IN",804
"765","3602580","ALEXANDER CENTRAL SCHOOL DISTRICT","Genesee County","ALEXANDER","NY",801
"766","0691017","Madera County Superintendent of Schools","Madera County","Madera","CA",801
"767","2700104","WEST CENTRAL AREA","Grant County","BARRETT","MN",801
"768","3629130","TULLY CENTRAL SCHOOL DISTRICT","Onondaga County","TULLY","NY",797
"769","2004410","Caney Valley","Montgomery County","Caney","KS",796
"770","4220310","Ridgway Area SD","Elk County","Ridgway","PA",793
"771","2314778","RSU 26","Penobscot County","Orono","ME",791
"772","1603420","WEST SIDE JOINT DISTRICT","Franklin County","DAYTON","ID",791
"773","4215600","Monessen City SD","Westmoreland County","Monessen","PA",790
"774","5604230","Niobrara County School District #1","Niobrara County","Lusk","WY",790
"775","2931830","OSAGE CO. R-III","Osage County","WESTPHALIA","MO",790
"776","1800008","White River Valley School District","Greene County","Switz City","IN",787
"777","5502970","Crivitz School District","Marinette County","Crivitz","WI",786
"778","2705760","BLOOMING PRAIRIE PUBLIC SCHOOL DIST","Steele County","BLOOMING PRAIRIE","MN",785
"779","4400003","MET Career and Tech","Providence County","Providence","RI",785
"780","2010620","Perry Public Schools","Jefferson County","Perry","KS",785
"781","5515180","Union Grove J1 School District","Racine County","Union Grove","WI",785
"782","5509000","Melrose-Mindoro School District","Jackson County","Melrose","WI",782
"783","5000436","Lake Region Union Elementary Middle School District","Orleans County","Orleans","VT",780
"784","3630160","WATERVILLE CENTRAL SCHOOL DISTRICT","Oneida County","WATERVILLE","NY",780
"785","4211190","Greenwood SD","Perry County","Millerstown","PA",779
"786","3629240","OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT","Otsego County","OTEGO","NY",779
"787","1808040","Tri-Central Community Schools","Tipton County","Sharpsville","IN",779
"788","3604650","BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT","Albany County","BERNE","NY",777
"789","5501230","Wisconsin Heights School District","Dane County","Mazomanie","WI",777
"790","3630060","WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT","Saratoga County","WATERFORD","NY",774
"791","2928430","SOUTH CALLAWAY CO. R-II","Callaway County","MOKANE","MO",773
"792","2706060","BRAHAM PUBLIC SCHOOL DISTRICT","Isanti County","BRAHAM","MN",772
"793","2004740","Cherryvale","Montgomery County","Cherryvale","KS",772
"794","4801432","TEXAS JUVENILE JUSTICE DEPARTMENT","Travis County","AUSTIN","TX",772
"795","2616050","Gobles Public School District","Van Buren County","Gobles","MI",771
"796","2900022","MO SCHLS FOR THE SEV DISABLED","Cole County","JEFFERSON CITY","MO",771
"797","3608910","DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI","Delaware County","DELHI","NY",770
"798","3622260","OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT","Chenango County","OXFORD","NY",769
"799","5515720","Waterloo School District","Jefferson County","Waterloo","WI",769
"800","3603960","BARKER CENTRAL SCHOOL DISTRICT","Niagara County","BARKER","NY",768
"801","4105670","Glide SD 12","Douglas County","Glide","OR",767
"802","2700005","UNITED SOUTH CENTRAL SCHOOL DIST.","Faribault County","WELLS","MN",767
"803","3630420","WEEDSPORT CENTRAL SCHOOL DISTRICT","Cayuga County","WEEDSPORT","NY",767
"804","3904595","New Bremen Local","Auglaize County","New Bremen","OH",765
"805","5514340","Spring Valley School District","Pierce County","Spring Valley","WI",765
"806","1808070","North Vermillion Com Sch Corp","Vermillion County","Cayuga","IN",764
"807","2700091","MACCRAY SCHOOL DISTRICT","Chippewa County","CLARA CITY","MN",763
"808","5509660","Mineral Point Unified School District","Iowa County","Mineral Point","WI",763
"809","5900173","Little Wound School","Oglala Lakota County","Kyle","SD",762
"810","5503270","Deerfield Community School District","Dane County","Deerfield","WI",761
"811","2928800","SPOKANE R-VII","Christian County","Highlandville","MO",759
"812","4226040","Western Beaver County SD","Beaver County","Midland","PA",759
"813","3615480","ISLAND PARK UNION FREE SCHOOL DISTRICT","Nassau County","ISLAND PARK","NY",757
"814","1732830","Prophetstown-Lyndon-Tampico CUSD3","Whiteside County","Prophetstown","IL",757
"815","2925710","RALLS CO. R-II","Ralls County","CENTER","MO",753
"816","3306260","Souhegan Cooperative School District","Hillsborough County","Amherst","NH",753
"817","1602790","RIRIE JOINT DISTRICT","Jefferson County","RIRIE","ID",746
"818","3904627","Southeastern Local","Clark County","South Charleston","OH",744
"819","2718090","Lewiston-Altura Public School Dist","Winona County","LEWISTON","MN",743
"820","3413320","Point Pleasant Beach School District","Ocean County","Point Pleasant Beach","NJ",743
"821","5512450","Random Lake School District","Sheboygan County","Random Lake","WI",742
"822","5900080","Pine Ridge School","Oglala Lakota County","Pine Ridge","SD",741
"823","1803720","Lanesville Community School Corp","Harrison County","Lanesville","IN",740
"824","3631290","WHITEHALL CENTRAL SCHOOL DISTRICT","Washington County","WHITEHALL","NY",740
"825","5507500","Kohler School District","Sheboygan County","Kohler","WI",738
"826","2911940","MID-BUCHANAN CO. R-V","Buchanan County","Faucett","MO",738
"827","5000401","Lamoille North Modified USD #058A","Lamoille County","Hyde Park","VT",737
"828","1810380","South Henry School Corp","Henry County","Straughn","IN",737
"829","1913290","Grundy Center Comm School District","Grundy County","Grundy Center","IA",736
"830","2913170","GRANDVIEW R-II","Jefferson County","HILLSBORO","MO",735
"831","5506870","Iowa-Grant School District","Iowa County","Livingston","WI",735
"832","5508670","Marathon City School District","Marathon County","Marathon","WI",734
"833","3627570","SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT","Cayuga County","AURORA","NY",734
"834","2700090","MURRAY COUNTY CENTRAL SCHOOL DIST.","Murray County","SLAYTON","MN",733
"835","2311130","RSU 28/MSAD 28","Knox County","Camden","ME",733
"836","2011700","Silver Lake","Shawnee County","Silver Lake","KS",732
"837","4212420","Jenkintown SD","Montgomery County","Jenkintown","PA",730
"838","2919230","LONE JACK C-6","Jackson County","LONE JACK","MO",730
"839","2011130","Riverton","Cherokee County","Riverton","KS",730
"840","1811430","Tri-County School Corporation","White County","Wolcott","IN",730
"841","4224060","Union Area SD","Lawrence County","New Castle","PA",730
"842","2921210","MONROE CITY R-I","Monroe County","Monroe City","MO",729
"843","3901374","Dayton Regional STEM School","Montgomery County","Kettering","OH",728
"844","1809360","West Central School Corp","Pulaski County","Francesville","IN",728
"845","2703690","BARNUM PUBLIC SCHOOL DISTRICT","Carlton County","BARNUM","MN",727
"846","5502760","Coleman School District","Marinette County","Coleman","WI",727
"847","3616470","LAKE GEORGE CENTRAL SCHOOL DISTRICT","Warren County","LAKE GEORGE","NY",727
"848","3904853","Southern Local","Meigs County","Racine","OH",727
"849","2010230","Osage City","Osage County","Osage City","KS",726
"850","2928110","SHELBY CO. R-IV","Shelby County","SHELBINA","MO",726
"851","5516740","Williams Bay School District","Walworth County","Williams Bay","WI",726
"852","4212630","Juniata Valley SD","Huntingdon County","Alexandria","PA",725
"853","3627900","SPRINGS UNION FREE SCHOOL DISTRICT","Suffolk County","EAST HAMPTON","NY",723
"854","4210830","Glendale SD","Cambria County","Flinton","PA",721
"855","5000437","Oxbow Unified Union School District #91","Orange County","Bradford","VT",721
"856","4222290","Southern Fulton SD","Fulton County","Warfordsburg","PA",721
"857","2707380","CALEDONIA PUBLIC SCHOOL DISTRICT","Houston County","CALEDONIA","MN",720
"858","5604260","Uinta County School District #6","Uinta County","Lyman","WY",720
"859","2902850","ADRIAN R-III","Bates County","ADRIAN","MO",719
"860","2008280","Lakin","Kearny County","Lakin","KS",719
"861","5506570","Horicon School District","Dodge County","Horicon","WI",718
"862","3618540","MARION CENTRAL SCHOOL DISTRICT","Wayne County","MARION","NY",717
"863","3619260","MIDDLEBURGH CENTRAL SCHOOL DISTRICT","Schoharie County","MIDDLEBURGH","NY",716
"864","4213470","Leechburg Area SD","Armstrong County","Leechburg","PA",715
"865","5512390","Randall J1 School District","Kenosha County","Burlington","WI",715
"866","2909900","COLE CAMP R-I","Benton County","COLE CAMP","MO",714
"867","1927990","Tri-Center Comm School District","Pottawattamie County","Neola","IA",714
"868","2903270","ASH GROVE R-IV","Greene County","ASH GROVE","MO",713
"869","2911250","EAST BUCHANAN CO. C-1","Clinton County","GOWER","MO",712
"870","2300053","Five Town CSD","Knox County","Camden","ME",712
"871","3904578","Perry Local","Allen County","Lima","OH",712
"872","3618090","MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT","St. Lawrence County","MADRID","NY",711
"873","2000001","Southeast Of Saline","Saline County","Gypsum","KS",709
"874","3103130","ARLINGTON PUBLIC SCHOOLS","Washington County","ARLINGTON","NE",708
"875","4203420","Berlin Brothersvalley SD","Somerset County","Berlin","PA",708
"876","0903530","Regional School District 12","Litchfield County","Washington Depot","CT",705
"877","3631950","YORK CENTRAL SCHOOL DISTRICT","Livingston County","RETSOF","NY",705
"878","4606360","Beresford School District 61-2","Union County","Beresford","SD",704
"879","5900051","Cheyenne-Eagle Butte School","Dewey County","Eagle Butte","SD",701
"880","2915420","IBERIA R-V","Miller County","IBERIA","MO",701
"881","2920310","MARIONVILLE R-IX","Lawrence County","MARIONVILLE","MO",701
"882","5009600","North Country Senior UHSD #22","Orleans County","Newport","VT",701
"883","2931710","WEST PLATTE CO. R-II","Platte County","WESTON","MO",700
"884","2921875","NEW BLOOMFIELD R-III","Callaway County","NEW BLOOMFIELD","MO",699
"885","3303660","Haverhill Cooperative School District","Grafton County","N. Haverhill","NH",697
"886","2006270","Fredonia","Wilson County","Fredonia","KS",696
"887","5513770","Shiocton School District","Outagamie County","Shiocton","WI",696
"888","2730150","RANDOLPH PUBLIC SCHOOL DISTRICT","Dakota County","RANDOLPH","MN",695
"889","2728290","RUSHFORD-PETERSON PUBLIC SCHOOLS","Fillmore County","RUSHFORD","MN",695
"890","1801410","Caston School Corporation","Fulton County","Fulton","IN",694
"891","2913590","HAMILTON R-II","Caldwell County","HAMILTON","MO",694
"892","2011100","Riley County","Riley County","Riley","KS",693
"893","0803390","Dolores School District No. Re-4A","Montezuma County","DOLORES","CO",692
"894","2700326","TRACY AREA PUBLIC SCHOOL DISTRICT","Lyon County","TRACY","MN",692
"895","3622500","PAVILION CENTRAL SCHOOL DISTRICT","Genesee County","PAVILION","NY",691
"896","3307330","Coe Brown Academy School District","Rockingham County","Northwood","NH",690
"897","5900130","Santa Fe Indian School","Santa Fe County","Santa Fe","NM",689
"898","5000442","Mount Ascutney School District #86","Windsor County","Windsor","VT",688
"899","3609360","DUANESBURG CENTRAL SCHOOL DISTRICT","Schenectady County","DELANSON","NY",687
"900","2700099","YELLOW MEDICINE EAST","Yellow Medicine County","GRANITE FALLS","MN",687
"901","2004800","Cimarron-Ensign","Gray County","Cimarron","KS",685
"902","3609870","EAST MORICHES UNION FREE SCHOOL DISTRICT","Suffolk County","EAST MORICHES","NY",684
"903","4621340","Elk Point-Jefferson School District 61-7","Union County","Elk Point","SD",684
"904","3904745","McComb Local","Hancock County","McComb","OH",684
"905","4220520","Rockwood Area SD","Somerset County","Rockwood","PA",684
"906","5514190","Spencer School District","Marathon County","Spencer","WI",684
"907","3630990","WESTFIELD CENTRAL SCHOOL DISTRICT","Chautauqua County","WESTFIELD","NY",684
"908","3100002","DAVID CITY PUBLIC SCHOOLS","Butler County","DAVID CITY","NE",683
"909","2000353","Nemaha Central","Nemaha County","Seneca","KS",683
"910","2712900","GOODHUE PUBLIC SCHOOL DISTRICT","Goodhue County","GOODHUE","MN",682
"911","3604620","BERLIN CENTRAL SCHOOL DISTRICT","Rensselaer County","BERLIN","NY",681
"912","2791451","JANESVILLE-WALDORF-PEMBERTON","Waseca County","JANESVILLE","MN",679
"913","0402250","Continental Elementary District (4416)","Pima County","GREEN VALLEY","AZ",678
"914","4101800","Bandon SD 54","Coos County","Bandon","OR",676
"915","2700126","ADA-BORUP PUBLIC SCHOOL DISTRICT","Norman County","ADA","MN",673
"916","4666300","Sioux Valley School District 05-5","Brookings County","Volga","SD",671
"917","2705660","BIRD ISLAND-OLIVIA-LAKE LILLIAN","Renville County","OLIVIA","MN",670
"918","2705730","BLACKDUCK PUBLIC SCHOOL DISTRICT","Beltrami County","BLACKDUCK","MN",670
"919","1800038","Burris Laboratory School","Delaware County","Muncie","IN",670
"920","5505520","Glenwood City School District","St. Croix County","Glenwood City","WI",669
"921","4203390","Benton Area SD","Columbia County","Benton","PA",668
"922","2713590","HAYFIELD PUBLIC SCHOOL DISTRICT","Dodge County","HAYFIELD","MN",666
"923","2010020","Norton Community Schools","Norton County","Norton","KS",666
"924","4813410","CENTERVILLE ISD","Leon County","CENTERVILLE","TX",665
"925","3901535","Global Impact STEM Academy","Clark County","Springfield","OH",665
"926","4500960","Bamberg 02","Bamberg County","Denmark","SC",664
"927","2500551","Greenfield Commonwealth Virtual District","Franklin County","Greenfield","MA",663
"928","3630390","NORTHEAST CENTRAL SCHOOL DISTRICT","Dutchess County","AMENIA","NY",663
"929","1803810","Frontier School Corporation","White County","Chalmers","IN",662
"930","4103630","Harney County Union High SD 1J","Harney County","Crane","OR",662
"931","3604530","BEMUS POINT CENTRAL SCHOOL DISTRICT","Chautauqua County","BEMUS POINT","NY",661
"932","3904839","Western Reserve Local","Mahoning County","Berlin Center","OH",661
"933","2905250","BLOOMFIELD R-XIV","Stoddard County","BLOOMFIELD","MO",658
"934","3007140","Columbia Falls H S","Flathead County","Columbia Falls","MT",658
"935","2005610","Douglass Public Schools","Butler County","Douglass","KS",656
"936","5504200","Eleva-Strum School District","Trempealeau County","Strum","WI",656
"937","3408500","Lenape Valley Regional High School District","Sussex County","Stanhope","NJ",656
"938","1800660","Blue River Valley Schools","Henry County","Mount Summit","IN",655
"939","2005640","Easton","Leavenworth County","Easton","KS",655
"940","3301590","Auburn School District","Merrimack County","Hooksett","NH",654
"941","1725590","CUSD 4","Adams County","Mendon","IL",654
"942","5503030","Cuba City School District","Grant County","Cuba City","WI",653
"943","2700088","LAKEVIEW SCHOOL DISTRICT","Lyon County","COTTONWOOD","MN",652
"944","3904906","Southern Local","Perry County","Corning","OH",649
"945","2925290","CLINTON CO. R-III","Clinton County","PLATTSBURG","MO",647
"946","5511350","Palmyra-Eagle Area School District","Jefferson County","Palmyra","WI",647
"947","5507170","Johnson Creek School District","Jefferson County","Johnson Creek","WI",646
"948","3620220","NAPLES CENTRAL SCHOOL DISTRICT","Ontario County","NAPLES","NY",646
"949","5510560","New Lisbon School District","Juneau County","New Lisbon","WI",646
"950","1810170","Shoals Community School Corp","Martin County","Shoals","IN",645
"951","4700030","Alamo","Crockett County","Alamo","TN",643
"952","2911550","COLE CO. R-V","Cole County","EUGENE","MO",643
"953","2006120","Eureka","Greenwood County","Eureka","KS",643
"954","3904809","Riverside Local","Logan County","De Graff","OH",643
"955","2920050","MARCELINE R-V","Linn County","MARCELINE","MO",642
"956","2008190","Kismet-Plains","Seward County","Plains","KS",641
"957","3016230","Laurel H S","Yellowstone County","Laurel","MT",641
"958","2700105","BELGRADE-BROOTEN-ELROSA SCHOOL DIST","Stearns County","BELGRADE","MN",640
"959","3303840","Hollis School District","Hillsborough County","Hollis","NH",640
"960","2003900","Belle Plaine","Sumner County","Belle Plaine","KS",639
"961","5506840","Iola-Scandinavia School District","Waupaca County","Iola","WI",638
"962","3501710","LOVING MUNICIPAL SCHOOLS","Eddy County","LOVING","NM",638
"963","3399965","Pemi-baker Regional School District","Grafton County","Plymouth","NH",638
"964","2706150","BRECKENRIDGE PUBLIC SCHOOL DISTRICT","Wilkin County","BRECKENRIDGE","MN",636
"965","2005870","Ellsworth","Ellsworth County","Ellsworth","KS",636
"966","3619920","MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT","Madison County","MORRISVILLE","NY",636
"967","4217130","North Clarion County SD","Clarion County","Tionesta","PA",635
"968","2928530","SOUTH PEMISCOT CO. R-V","Pemiscot County","STEELE","MO",635
"969","3621450","DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA)","Livingston County","NUNDA","NY",632
"970","1701383","Exc Children Have Opportunities","Cook County","South Holland","IL",632
"971","5508550","Manawa School District","Waupaca County","Manawa","WI",632
"972","1700101","Il Mathematics & Science Academy","Kane County","Aurora","IL",631
"973","1800210","Attica Consolidated School Corp","Fountain County","Attica","IN",629
"974","1715880","Serena CUSD 2","LaSalle County","Serena","IL",629
"975","2310980","RSU 87/MSAD 23","Penobscot County","Carmel","ME",628
"976","2930330","TIPTON R-VI","Moniteau County","TIPTON","MO",628
"977","3610860","FABIUS-POMPEY CENTRAL SCHOOL DISTRICT","Onondaga County","FABIUS","NY",627
"978","3617970","LYNDONVILLE CENTRAL SCHOOL DISTRICT","Orleans County","LYNDONVILLE","NY",627
"979","4215450","Millville Area SD","Columbia County","Millville","PA",627
"980","2723370","NEVIS PUBLIC SCHOOL DISTRICT","Hubbard County","NEVIS","MN",627
"981","5604030","Lincoln County School District #1","Lincoln County","Diamondville","WY",626
"982","2009570","North Ottawa County","Ottawa County","Minneapolis","KS",626
"983","2700100","FILLMORE CENTRAL","Fillmore County","PRESTON","MN",625
"984","2723310","NASHWAUK-KEEWATIN SCHOOL DISTRICT","Itasca County","NASHWAUK","MN",623
"985","3602700","ALFRED-ALMOND CENTRAL SCHOOL DISTRICT","Allegany County","ALMOND","NY",622
"986","0629430","Pacific Union Elementary","Humboldt County","Arcata","CA",621
"987","2926970","COLE CO. R-I","Cole County","RUSSELLVILLE","MO",620
"988","2010800","West Franklin","Franklin County","Pomona","KS",620
"989","2712300","FOSSTON PUBLIC SCHOOL DISTRICT","Polk County","FOSSTON","MN",617
"990","2911990","FAYETTE R-III","Howard County","FAYETTE","MO",615
"991","3300003","John Stark Regional School District","Merrimack County","Henniker","NH",615
"992","2718570","MADELIA PUBLIC SCHOOL DISTRICT","Watonwan County","MADELIA","MN",615
"993","3621960","ORISKANY CENTRAL SCHOOL DISTRICT","Oneida County","ORISKANY","NY",615
"994","2000351","Riverside","Doniphan County","Elwood","KS",613
"995","2004560","Vermillion","Marshall County","Vermillion","KS",613
"996","3614670","HONEOYE CENTRAL SCHOOL DISTRICT","Ontario County","HONEOYE","NY",612
"997","3610530","ELLICOTTVILLE CENTRAL SCHOOL DISTRICT","Cattaraugus County","ELLICOTTVILLE","NY",611
"998","5509690","Minocqua J1 School District","Oneida County","Minocqua","WI",611
"999","2012150","Syracuse","Hamilton County","Syracuse","KS",611
"1000","2007290","Durham-Hillsboro-Lehigh","Marion County","Hillsboro","KS",610
"1001","3616500","LAKE PLACID CENTRAL SCHOOL DISTRICT","Essex County","LAKE PLACID","NY",608
"1002","5502700","Cochrane-Fountain City School District","Buffalo County","Fountain City","WI",607
"1003","4008250","COLCORD","Delaware County","COLCORD","OK",607
"1004","1800180","Argos Community Schools","Marshall County","Argos","IN",606
"1005","5900066","Cherokee Central Elementary School","Swain County","Cherokee","NC",606
"1006","3620970","NORTH COLLINS CENTRAL SCHOOL DISTRICT","Erie County","NORTH COLLINS","NY",604
"1007","3904863","Newton Local","Miami County","Pleasant Hill","OH",602
"1008","5500780","Bangor School District","La Crosse County","Bangor","WI",601
"1009","5502610","Clear Lake School District","Polk County","Clear Lake","WI",601
"1010","5504080","Edgar School District","Marathon County","Edgar","WI",601
"1011","1202014","FAMU LAB SCH","Leon County","TALLAHASSEE","FL",600
"1012","4222920","Sullivan County SD","Sullivan County","Laporte","PA",600
"1013","4612300","Chester Area School District 39-1","Lake County","Chester","SD",599
"1014","2010650","Phillipsburg","Phillips County","Phillipsburg","KS",599
"1015","5500210","Alma Center School District","Jackson County","Alma Center","WI",598
"1016","2912660","GALLATIN R-V","Daviess County","GALLATIN","MO",598
"1017","3617430","LISBON CENTRAL SCHOOL DISTRICT","St. Lawrence County","LISBON","NY",598
"1018","5900106","Turtle Mountain Elementary School","Rolette County","Belcourt","ND",598
"1019","5515540","Washburn School District","Bayfield County","Washburn","WI",598
"1020","2007750","Jayhawk","Linn County","Mound City","KS",597
"1021","4218240","Otto-Eldred SD","McKean County","Duke Center","PA",597
"1022","5513500","Sevastopol School District","Door County","Sturgeon Bay","WI",597
"1023","3005190","Browning H S","Glacier County","Browning","MT",595
"1024","2303870","Calais Public Schools","Washington County","Calais","ME",595
"1025","2700001","MOUNTAIN IRON-BUHL SCHOOL DISTRICT","St. Louis County","MOUNTAIN IRON","MN",591
"1026","2913710","HARRISBURG R-VIII","Boone County","HARRISBURG","MO",590
"1027","4600045","Groton Area School District 06-6","Brown County","Groton","SD",589
"1028","2919080","OSAGE CO. R-II","Osage County","LINN","MO",589
"1029","2922830","NORTH PLATTE CO. R-I","Platte County","DEARBORN","MO",588
"1030","5516710","Wild Rose School District","Waushara County","Wild Rose","WI",588
"1031","3620610","NEW YORK MILLS UNION FREE SCHOOL DISTRICT","Oneida County","NEW YORK MILLS","NY",587
"1032","4100049","ODE LTCT District","Marion County","Salem","OR",586
"1033","2700294","RTR PUBLIC SCHOOLS","Lincoln County","TYLER","MN",586
"1034","2010320","Oskaloosa Public Schools","Jefferson County","Oskaloosa","KS",584
"1035","5900101","Cherokee Central High School","Swain County","Cherokee","NC",582
"1036","2711520","ELY PUBLIC SCHOOL DISTRICT","St. Louis County","ELY","MN",582
"1037","5511790","Pittsville School District","Wood County","Pittsville","WI",581
"1038","3023940","Shepherd Elem","Yellowstone County","Shepherd","MT",581
"1039","3502580","TEXICO MUNICIPAL SCHOOLS","Curry County","TEXICO","NM",580
"1040","4654300","Parkston School District 33-3","Hutchinson County","Parkston","SD",579
"1041","4224120","Union SD","Clarion County","Rimersburg","PA",579
"1042","3027790","Whitefish H S","Flathead County","Whitefish","MT",579
"1043","4212570","Johnsonburg Area SD","Elk County","Johnsonburg","PA",577
"1044","2740830","UNDERWOOD PUBLIC SCHOOL DISTRICT","Otter Tail County","UNDERWOOD","MN",577
"1045","5000412","Caledonia Cooperative Unified School District","Caledonia County","Danville","VT",576
"1046","5601700","Carbon County School District #2","Carbon County","Saratoga","WY",575
"1047","3302070","Brookline School District","Hillsborough County","Hollis","NH",574
"1048","3625470","SALEM CENTRAL SCHOOL DISTRICT","Washington County","SALEM","NY",572
"1049","2003960","Twin Valley","Ottawa County","Bennington","KS",572
"1050","3305040","New Boston School District","Hillsborough County","Goffstown","NH",571
"1051","2910290","CRANE R-III","Stone County","CRANE","MO",570
"1052","2801890","HOLLANDALE SCHOOL DIST","Washington County","HOLLANDALE","MS",570
"1053","2931860","WESTRAN R-I","Randolph County","HUNTSVILLE","MO",570
"1054","2740920","VERNDALE PUBLIC SCHOOL DISTRICT","Wadena County","VERNDALE","MN",569
"1055","2702730","ADRIAN PUBLIC SCHOOL DISTRICT","Nobles County","ADRIAN","MN",568
"1056","2700163","RENVILLE COUNTY WEST SCHOOL DIST.","Renville County","RENVILLE","MN",567
"1057","1810830","Southwestern Con Sch Shelby Co","Shelby County","Shelbyville","IN",566
"1058","3307115","Wilton-Lyndeboro School District","Hillsborough County","Lyndeborough","NH",565
"1059","3500660","CUBA INDEPENDENT SCHOOLS","Sandoval County","CUBA","NM",563
"1060","4816380","DAWSON ISD","Navarro County","DAWSON","TX",563
"1061","5506750","Hurley School District","Iron County","Hurley","WI",563
"1062","2728110","PARKERS PRAIRIE PUBLIC SCHOOL DIST.","Otter Tail County","PARKERS PRAIRIE","MN",563
"1063","2314470","RSU 63/MSAD 63","Penobscot County","Holden","ME",563
"1064","5512690","Reedsville School District","Manitowoc County","Reedsville","WI",562
"1065","3623370","POLAND CENTRAL SCHOOL DISTRICT","Herkimer County","POLAND","NY",561
"1066","5512420","Randolph School District","Dodge County","Randolph","WI",561
"1067","4800253","TEXAS SCH FOR THE DEAF","Travis County","AUSTIN","TX",559
"1068","3904961","Green Local","Scioto County","Franklin Furnace","OH",557
"1069","4676990","Webster Area 18-5","Day County","Webster","SD",556
"1070","5506300","Southwestern Wisconsin School District","Grant County","Hazel Green","WI",555
"1071","5900145","Dishchii'bikoh Community School","Navajo County","Cibecue","AZ",554
"1072","3405040","Fairfield Township School District","Cumberland County","Bridgeton","NJ",554
"1073","5500080","Holy Hill Area School District","Washington County","Richfield","WI",553
"1074","2920550","MAYSVILLE R-I","DeKalb County","MAYSVILLE","MO",552
"1075","1701397","Paris Cooperative High School","Edgar County","Paris","IL",552
"1076","2928380","SMITHTON R-VI","Pettis County","SMITHTON","MO",552
"1077","5505220","Gibraltar Area School District","Door County","Fish Creek","WI",551
"1078","5510860","Oakfield School District","Fond du Lac County","Oakfield","WI",551
"1079","3306480","Stratham School District","Rockingham County","Exeter","NH",551
"1080","2920160","MARION C. EARLY R-V","Polk County","Morrisville","MO",549
"1081","5900093","Mescalero Apache School","Otero County","Mescalero","NM",549
"1082","5516560","Wheatland J1 School District","Kenosha County","Burlington","WI",548
"1083","3501350","JAL PUBLIC SCHOOLS","Lea County","JAL","NM",547
"1084","2700007","KINGSLAND PUBLIC SCHOOL DISTRICT","Fillmore County","SPRING VALLEY","MN",547
"1085","2706300","BROWERVILLE PUBLIC SCHOOL DISTRICT","Todd County","BROWERVILLE","MN",545
"1086","1601290","GRACE JOINT DISTRICT","Caribou County","GRACE","ID",545
"1087","5500017","River Ridge School District","Grant County","Patch Grove","WI",545
"1088","3414100","Rockaway Borough School District","Morris County","Rockaway","NJ",545
"1089","5500052","Trevor-Wilmot Consolidated School District","Kenosha County","Trevor","WI",541
"1090","2908320","JOHNSON CO. R-VII","Johnson County","CENTERVIEW","MO",539
"1091","2000030","Republic County","Republic County","Belleville","KS",539
"1092","4289130","Allegheny IU 3","Allegheny County","Homestead","PA",538
"1093","4604680","Baltic School District 49-1","Minnehaha County","Baltic","SD",537
"1094","5900123","Pearl River Elementary School","Neshoba County","Choctaw","MS",537
"1095","2311730","RSU 80/MSAD 04","Piscataquis County","Guilford","ME",537
"1096","2721270","MINNEOTA PUBLIC SCHOOL DISTRICT","Lyon County","MINNEOTA","MN",536
"1097","5900091","St. Francis Indian School","Todd County","St. Francis","SD",536
"1098","2741060","WABASHA-KELLOGG PUBLIC SCHOOL DIST.","Wabasha County","WABASHA","MN",535
"1099","3302580","Deerfield School District","Merrimack County","Pembroke","NH",533
"1100","3616380","LA FARGEVILLE CENTRAL SCHOOL DISTRICT","Jefferson County","LA FARGEVILLE","NY",533
"1101","5500013","Lake Country School District","Waukesha County","Hartland","WI",533
"1102","2308500","Mt Desert CSD","Hancock County","Mount Desert","ME",533
"1103","2007470","South Brown County","Brown County","Horton","KS",532
