"","state.x","name.x","census_id.x","id","year.x","category.x","total_liabilities.x","bonds_outstanding.x","current_liabilities.x","leases.x","loans_outstanding.x","notes_outstanding.x","net_pension_liability.x","net_pension_assets.x","net_opeb_liability.x","net_opeb_assets.x","compensated_absences.x","charges_for_services.x","operating_grants.x","capital_grants.x","general_revenue.x","change_in_net_position.x","expenses.x","total_operating_revenues.x","non_operating_revenues.x","capital_contributions.x","revenues.x","has_unconfirmed.x","state.y","name.y","census_id.y","year.y","category.y","total_liabilities.y","bonds_outstanding.y","current_liabilities.y","leases.y","loans_outstanding.y","notes_outstanding.y","net_pension_liability.y","net_pension_assets.y","net_opeb_liability.y","net_opeb_assets.y","compensated_absences.y","charges_for_services.y","operating_grants.y","capital_grants.y","general_revenue.y","change_in_net_position.y","expenses.y","total_operating_revenues.y","non_operating_revenues.y","capital_contributions.y","revenues.y","has_unconfirmed.y"
"270","OH","North Baltimore Local School District",NA,83937,2020,"School District",19649772,8337563,961598,0,0,0,8794160,0,850408,511463,706043,506739,677260,0,10620810,135651,11669158,0,0,0,11804809,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","OH","New Riegel Local School District",NA,83907,2020,"School District",0,251204,0,49170,0,0,5007112,0,483856,290711,0,1266974,359425,0,4566400,447003,5745796,0,0,0,6192799,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","OH","Pandora-Gilboa Local School District",NA,84057,2020,"School District",0,1110000,0,69000,0,0,6720355,0,716828,378256,0,597235,510114,0,7545648,-46180,8699177,0,0,0,8652997,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","OH","Newbury Local School District",NA,83915,2020,"School District",0,0,0,0,0,0,7572612,0,691622,446022,0,206531,419942,0,7929778,-605414,9161665,0,0,0,8556251,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","OH","Ottawa-Glandorf Local School District",NA,46508,2020,"School District",0,13263660,0,0,0,359636,15195475,0,2233967,0,0,0,8406273,0,11430557,920093,18916737,0,0,0,19836830,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","OH","Southwest Licking Local School District",NA,37144,2020,"School District",0,81737273,0,0,0,1542490,45492707,0,4562943,2606723,0,1667152,2600990,0,76286881,-6886719,87441742,0,0,0,80555023,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","OH","St. Henry Consolidated Local School District",NA,84421,2020,"School District",0,440000,0,0,0,0,10328196,0,798393,634945,0,922492,788572,0,9410709,-157746,11279519,0,0,0,11121773,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","OH","Riverside Community School Inc",NA,84246,2020,"School District",1532358,0,32000,0,0,0,1393706,0,106652,85826,0,0,0,410967,1656876,287291,1780552,1637151,430692,0,2067843,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","OH","Strasburg-Franklin Local School District",NA,84459,2020,"School District",12161486,4540639,802529,0,0,0,5861297,0,427416,357188,529605,740811,730520,0,6633304,133633,7971002,0,0,0,8104635,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","OH","Stryker Local School District",NA,84464,2020,"School District",0,3765000,0,2640000,0,0,5478892,0,447688,332041,0,603673,819497,0,7414119,-1795456,10632745,0,0,0,8837289,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","OH","Tri-Rivers Joint Vocational School District",NA,37176,2020,"School District",15133705,0,846100,68067,0,0,11638438,0,1225529,644336,547501,2424604,2762182,0,9517172,-976000,15679958,1619019,400558,16601,14703958,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","PA","Central Bucks School District",NA,37907,2020,"School District",692255220,20339076,43539939,0,0,0,545906000,0,80434976,0,2035229,3374521,70296603,4029275,268118399,-9374836,355193634,0,0,0,345818798,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","PA","Clearfield County Career and Technology Center",NA,37948,2020,"School District",11223795,3724787,584544,0,0,74794,6456000,0,294000,0,0,816095,996618,0,4108148,457639,5463222,0,0,0,5920861,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","PA","Eastern Lebanon County School District",NA,38048,2020,"School District",118447044,44373194,5630240,971994,0,0,58057000,0,7300876,0,1435790,657621,9527821,0,35647903,123403,45709942,0,0,0,45833345,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","PA","Dauphin County Technical School",NA,37966,2020,"School District",54630288,16501831,3066850,0,0,0,30455000,0,3928330,0,678277,798120,4163242,140254,17080879,28025,22154470,0,0,0,22182495,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","PA","School District of Pittsburgh",NA,37840,2020,"School District",1674909456,316982386,49244296,4697048,0,10818824,1048791000,0,220572903,0,19330458,7518406,101295786,0,618879436,-41191158,768884786,0,0,0,727693628,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","PA","Venango Technology Center",NA,38154,2020,"School District",11110492,0,1053554,1170000,0,0,7204522,0,1406984,0,275432,5056865,1611096,45863,406470,449010,6671284,0,0,0,7120294,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","SC","Clarendon County School District One",NA,38330,2020,"School District",24366942,4257000,1564836,161600,732483,0,8814934,0,8772717,0,63372,20012,6919602,0,6836252,-222002,13997868,0,0,0,13775866,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","SD","Sisseton School District 54-2",NA,38441,2020,"School District",1724144,0,1581155,0,0,0,0,31538,0,0,0,373777,2500268,0,12798995,2832922,12840118,0,0,0,15673040,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","VA","Bristol City School Board",NA,88671,2020,"School District",30497040,0,2376358,2208435,0,0,20144297,0,5272869,0,495081,104004,12738185,0,16416453,260058,28998584,0,0,0,29258642,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","WI","Appleton Area School District",NA,40035,2020,"School District",62770908,20901729,21352127,0,0,2750000,0,20153737,15785357,0,1981695,15229269,25231409,0,178752145,25628051,193584772,0,0,0,219212823,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","WA","Tukwila School District No. 406",NA,56250,2020,"School District",2950650,82542539,2950650,52865,0,260000,14285864,0,0,0,537758,0,0,0,58906253,-40716355,99622608,0,0,0,58906253,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","WI","Elk Mound Area School District",NA,53173,2020,"School District",14714362,3561877,1552485,0,0,9600000,0,1384674,0,10300,0,1575403,1384071,0,12813263,969048,14803689,0,0,0,15772737,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","WI","Berlin Area School District",NA,39985,2020,"School District",17710577,10925000,1203763,0,0,3800000,311665,2003639,1470149,0,0,1033682,2519607,0,19097396,619375,22031309,0,0,0,22650685,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","WI","Muskego-Norway School District",NA,40095,2020,"School District",56718548,42002119,4447610,0,0,1245869,0,6257475,8514503,0,508447,2156749,3439586,0,61656569,3796309,63456595,0,0,0,67252904,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","WI","School District of Wisconsin Dells",NA,39950,2020,"School District",48002713,30943760,11365896,77337,0,0,0,2220384,5535274,0,80445,283181,3090112,17464887,24142579,20526884,24453875,0,0,0,44980759,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","WI","Shawano School District",NA,40069,2020,"School District",23357581,19623914,3291280,0,0,0,0,3039824,21241,0,421146,2569847,4593716,0,31632528,6133834,32662257,0,0,0,38796091,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","WI","West De Pere School District",NA,39937,2020,"School District",98771410,77608902,13342167,0,0,0,0,3843946,7760393,0,59948,1284804,3051139,0,47738784,5611472,46463255,0,0,0,52074727,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","WI","Whitewater Unified School District",NA,40082,2020,"School District",32203898,23729065,3285347,0,0,2400000,0,2591197,2708968,0,80518,965889,3605914,22377,27920165,4127966,28386379,0,0,0,32514345,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","WI","School District of Altoona",NA,39970,2020,"School District",27532190,18002750,2653958,0,0,3050000,0,2015775,3123419,0,702063,2801055,2597995,48457,18892128,869576,23470059,0,0,0,24339635,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","WI","Tri-County Area School District",NA,65100,2020,"School District",1977847,0,192264,0,0,0,0,857782,1773904,0,11679,361983,1690193,0,7052950,-160737,9265863,0,0,0,9105126,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","WI","Unified School District of De Pere",NA,46248,2020,"School District",27880972,2966497,6938384,113162,115000,7015000,6622852,4919218,4014941,0,95136,5713328,3911587,0,47471988,3749067,53347836,0,0,0,57096903,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","WI","School District of Mayville",NA,45097,2020,"School District",24740051,21385701,1592541,0,266937,0,162839,1543414,1332033,0,0,1400538,2347819,0,14776428,690282,17834503,0,0,0,18524785,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","WI","School District of Milton",NA,40055,2020,"School District",79586478,60075460,4978371,1857518,0,2600000,479224,4408650,9554463,0,0,3179805,5963945,0,41236563,1068434,49311879,0,0,0,50380313,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","WY","Fremont County School District No. 38",NA,40151,2020,"School District",8741308,0,128021,171209,0,0,8089868,0,0,0,352210,26572,1891838,0,15281932,547342,16653000,26572,518589,0,17200342,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","WI","School District of Cumberland",NA,39931,2020,"School District",2704765,390000,1534839,258863,0,0,0,1242872,521063,0,0,1044480,1661934,7816,12630828,2169360,13175698,0,0,0,15345058,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","WY","Washakie County School District 1",NA,40172,2020,"School District",26227350,5420000,2513953,0,0,0,15649697,0,0,0,0,260358,1947608,1113720,22463142,-5276,25790104,0,0,0,25784828,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","OR","Yamhill County School District No. 1",NA,90918,2020,"School District",30109901,21582512,1869419,0,3590715,0,2261440,0,803959,0,1856,502072,682503,0,12296523,2032182,11448916,0,0,0,13481098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","OR","Wallowa County School District 54",NA,90962,2020,"School District",0,0,0,0,0,0,126248,0,0,0,0,0,222470,0,93376,132730,183116,0,0,0,315846,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","AZ","Florence Unified School District No. 1",NA,91042,2020,"School District",145625440,71612865,3029063,7970807,0,0,61398634,0,0,0,1614071,3996247,13458792,2284076,72366757,-4950266,97056138,0,0,0,92105872,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","NJ","City of Vineland Board of Education",NA,91452,2020,"School District",72200944,0,2749804,9167628,0,0,50703639,0,725764,0,8854109,8503258,65244292,0,162765309,-4497757,241010616,0,0,0,236512859,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","CA","Wasco Union School District",NA,57264,2020,"School District",107221602,24681385,4959756,28810544,0,0,41965911,0,6554065,0,249941,1682876,11147928,0,45374317,736724,57468397,0,0,0,58205121,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","GA","Warren County Board of Education",NA,93809,2020,"School District",16160502,2300000,1243932,0,0,0,7090302,0,5526270,0,0,18904,5961455,0,4800961,328369,10452951,0,0,0,10781320,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","IL","Columbia Community Unit School District No. 4",NA,93834,2020,"School District",15410000,15410000,0,0,0,0,1257297,0,0,0,0,0,0,0,43638024,2646117,40991907,0,0,0,43638024,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","WI","Arcadia School District",NA,94037,2020,"School District",19711321,12983331,1802725,0,0,4186613,0,1720124,652622,0,86030,358901,1945835,0,20512389,2995854,19821271,0,0,0,22817125,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","AL","Pike County Board of Education","1105505500000",94067,2020,"School District",43235588,0,2012722,0,0,1358623,21968000,0,9156244,0,0,1614063,18296956,902916,6888670,1139110,26563495,0,0,0,27702605,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","KY","Letcher County School District",NA,33694,2020,"School District",38988721,15124788,878649,0,0,0,13160163,0,9503450,0,260657,1109837,6865509,1782986,29466129,406961,38817500,0,0,0,39224461,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","PA","Hamburg Area School District",NA,37880,2020,"School District",112350428,43284460,5448116,13469,0,0,57377565,0,5207873,0,1018945,510422,8614986,394877,35161892,900510,43781667,0,0,0,44682177,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","IL","Park Ridge-Niles School District 64",NA,50081,2020,"School District",81777007,10502424,5050296,605503,0,0,9519204,0,55872907,0,226673,3678515,38726019,0,75277574,-813290,118495398,0,0,0,117682108,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","IL","Wauconda Community Unit School District No. 118",NA,45041,2020,"School District",46482539,45155000,2159,1325380,0,0,7669731,0,35674081,0,0,1074755,34688822,50000,60218708,1470874,94561411,0,0,0,96032285,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","MO","Clearwater R-I School District",NA,45476,2020,"School District",3410000,3410000,0,0,0,0,0,0,0,0,0,235393,1989624,0,8679464,188631,10715850,0,0,0,10904481,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","KY","Pikeville Independent School District",NA,33729,2020,"School District",11085857,2785482,354507,361162,0,0,3251587,0,4047416,0,265239,771962,1429943,364687,12940398,-270492,15777482,0,0,0,15506990,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","CT","Amity Regional School District No 5",NA,68140,2020,"School District",31956385,21179702,4388128,159268,0,0,4002716,0,2161067,0,65504,863039,10892136,0,46694023,3460948,54988250,0,0,0,58449198,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","CT","Regional School District No 13",NA,68347,2020,"School District",15769250,3258414,370264,4879573,0,0,1432050,0,5758636,0,70313,1204356,8287006,22282,34734240,-388243,44636127,0,0,0,44247884,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","KY","Menifee County School District",NA,94765,2020,"School District",31028755,22768656,423582,716407,0,0,4032677,0,2892164,0,0,83888,4427193,450197,7239405,-264745,12465428,0,0,0,12200683,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","CA","Dunsmuir Elementary School District",NA,146087,2020,"School District",1288317,0,109367,0,0,0,1178115,0,0,0,0,107872,422186,0,1012135,-71983,1614176,0,0,0,1542193,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","CA","Dunsmuir Joint Union High School District",NA,146088,2020,"School District",1430873,0,80895,0,0,0,1248295,0,0,0,101683,70610,374622,0,1674646,-329250,2449128,0,0,0,2119878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","WI","School District of Platteville",NA,153309,2020,"School District",17018412,11655991,1513983,0,0,0,1867267,1921013,1747796,0,233375,1206996,2276142,0,18701748,2155288,20029598,0,0,0,22184886,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","CA","East San Gabriel Valley Regional Occupational Program",NA,31259,2020,"School District",12696574,0,3385157,0,0,0,9277918,0,0,0,33499,0,3148015,0,8555312,-3164410,14867737,0,0,0,11703327,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","ND","Grafton Public School District 3",NA,108426,2020,"School District",24297080,13368980,525261,0,0,58735,10177494,0,100318,0,0,436144,2382871,0,11058958,635391,13242582,0,0,0,13877973,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","AR","Barton-Lexa School District No.4",NA,98635,2020,"School District",183508,9870000,183508,16459,0,0,6107468,0,0,0,0,0,0,0,7838307,-334648,8172955,0,0,0,7838307,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","AR","Bentonville School District No. 6",NA,98641,2020,"School District",10761101,334170456,10761101,0,0,369764,145365059,0,0,0,0,0,0,0,227626220,-22408072,250034292,0,0,0,227626220,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","AR","County Line School District",NA,98664,2020,"School District",402738,5395000,402738,22379,0,0,3649276,0,0,0,0,0,0,0,6429579,-454836,6884415,0,0,0,6429579,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","AR","Marmaduke School District No. S-2",NA,98742,2020,"School District",60335,1095000,60335,16239,0,0,5395204,0,0,0,0,0,0,0,7356096,-31786,7387882,0,0,0,7356096,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","CA","Outside Creek Elementary School District",NA,98918,2020,"School District",923797,0,119227,0,0,0,804570,0,0,0,0,0,177417,0,1278873,500558,955732,0,0,0,1456290,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","CA","Kings River-Hardwick Union School District",NA,98877,2020,"School District",9135864,0,631430,46760,0,0,7933412,0,500180,0,24082,340297,961680,12964,7510876,-391651,9217468,0,0,0,8825817,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","GA","Lumpkin County Board of Education",NA,99036,2020,"School District",79555741,3051923,4594903,0,0,0,38427697,0,29631218,0,0,510960,25603214,827172,22082112,-1191463,50214921,0,0,0,49023458,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","GA","City of Buford Board of Education",NA,99008,2020,"School District",168990495,0,82131444,0,0,0,50944421,0,31166832,0,0,2847241,42372575,0,28805707,3309902,70715621,0,0,0,74025523,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","GA","Wilkes County Board of Education",NA,99056,2020,"School District",48251116,5921550,2208378,7511248,0,2431188,15550110,0,14628642,0,0,21521,12211975,77220,8445307,1234594,19521429,0,0,0,20756023,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","NY","Lafayette Central School District",NA,99122,2020,"School District",69958845,15891833,2726452,0,0,5000000,2106941,1513909,43475748,0,757871,3072799,1461545,72506,22445726,-2527984,29580560,0,0,0,27052576,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","WA","Hockinson School District No 98",NA,99194,2020,"School District",209842,29900000,209842,0,0,26171,7149635,0,0,0,512994,0,0,0,30290547,926922,29363625,0,0,0,30290547,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","IL","Southern Will County Cooperative for Special Education",NA,33161,2020,"School District",0,0,0,0,0,0,878523,0,9756604,0,0,0,0,0,15920980,36915,15884065,0,0,0,15920980,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","CA","Siskiyou County Office of Education",NA,42412,2020,"School District",18072439,0,3981220,0,0,0,13910344,0,0,1196708,180875,1064412,12196550,0,9428458,-696598,23386018,0,0,0,22689420,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","WI","School District of Webster",NA,99220,2020,"School District",9503391,815000,719318,35972,0,6500000,0,957833,586065,0,847036,886090,1372414,0,8971208,584769,10644943,0,0,0,11229712,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","WA","Morton School District No 214",NA,99202,2020,"School District",0,0,0,0,0,0,1347197,0,0,0,0,0,0,0,6280182,222062,6058120,0,0,0,6280182,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
