"","state","name","census_id","id","ncesID","is_city","is_county","is_intergovernmental","is_special_district","is_state","is_tribal","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed","component_unit_of_id"
"800","MN","Runestone Area Education District No. 6014",NA,282378,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3178349,0,581202,0,0,0,2536984,0,46226,0,13937,2921478,1006782,0,83047,1887052,2124255,0,0,0,4011307,FALSE,NA
"801","MN","New York Mills Independent School District No. 553",NA,282366,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",23661265,15421078,2011831,85163,0,0,5371451,0,771742,0,0,274721,1595530,0,9198135,987552,10080834,0,0,0,11068386,FALSE,NA
"802","MN","South Central Service Cooperative",NA,64936,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",8966111,0,5519672,0,470463,0,2739172,0,0,0,236804,66602241,1325394,0,139264,-5765576,73832475,0,0,0,68066899,FALSE,NA
"803","MN","Waterville-Elysian-Morristown Public Schools",NA,282396,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",28959543,17991011,3314379,29737,0,0,6487178,0,1098491,0,38747,526557,2940314,0,9180032,1216908,11429995,0,0,0,12646903,FALSE,NA
"804","MN","Independent School District No. 347",NA,34853,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",94906727,43079082,6970412,598689,0,0,40129671,0,2115382,0,2013491,1514418,29114782,1662925,38969216,-1509809,72771150,0,92,0,71261341,FALSE,NA
"805","MN","Independent School District No. 861",NA,167876,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",48019362,11299460,4857081,273515,0,0,27573104,0,3136731,0,213942,1093087,17293412,296898,30730699,5455639,43958457,0,0,0,49414096,FALSE,NA
"806","MO","Couch R-1 School District",NA,282409,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,196638,543319,37949,2037163,586322,2228747,0,0,0,2815069,FALSE,NA
"807","MO","Crawford County R-2 School District",NA,35201,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,4950000,0,379457,0,0,12429981,0,0,0,0,332797,2265916,41791,12364072,1065944,13938632,0,0,0,15004576,FALSE,NA
"808","MO","Adrian R-3 School District",NA,282399,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3955000,3955000,0,0,0,0,0,0,0,0,0,261931,1387705,7200,6474647,761780,7369703,0,0,0,8131483,FALSE,NA
"809","MO","Clark County R-1 School District",NA,35194,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,9769000,0,0,0,0,10031580,0,0,0,0,275363,2348600,0,10011014,537199,12097778,0,0,0,12634977,FALSE,NA
"810","MO","Bismarck R-5 School District",NA,99090,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,2535000,0,83754,163225,0,0,0,0,0,0,113024,1182294,0,4479601,-90153,5865072,0,0,0,5774919,FALSE,NA
"811","MO","Canton R-5 School District",NA,282403,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,3914919,0,0,0,0,0,0,0,0,91157,187517,1487287,0,4712707,-311575,6699086,0,0,0,6387511,FALSE,NA
"812","MO","Jasper R-5 School District",NA,282417,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,1206961,0,0,0,0,0,0,53700,151589,822538,89950,4372662,78754,5357985,0,0,0,5436739,FALSE,NA
"813","MO","East Carter County R-2 School District",NA,35187,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,263375,1701339,281841,5196071,-672300,8114926,0,0,0,7442626,FALSE,NA
"814","MO","Fort Zumwalt School District",NA,1265815,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,121099954,0,3892901,0,0,0,0,0,0,0,4102499,27202669,0,226568087,-3136571,261009826,0,0,0,257873255,FALSE,NA
"815","MO","Gasconade County R-1 School District",NA,99094,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,9402000,0,0,0,0,0,0,0,0,192929,555058,1786392,153671,9344693,-117114,11956928,0,0,0,11839814,FALSE,NA
"816","MO","Newburg R-2 School District",NA,282432,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2032530,1990000,0,32437,10093,0,3971765,0,0,0,0,192595,1008993,29852,4264168,670796,4824812,0,0,0,5495608,FALSE,NA
"817","MO","Northeast Randolph County R-4 School District",NA,282433,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3703572,3610000,0,93572,0,0,0,0,0,0,0,142556,1021917,0,3875041,150507,4889007,0,0,0,5039514,FALSE,NA
"818","MO","Nell Holcomb R-4 School District",NA,282430,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,1376822,102560,0,3281603,0,0,0,0,47189,836263,186609,3593612,248759,4414913,0,0,0,4663673,FALSE,NA
"819","MO","New Haven School District No. 138",NA,282431,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,2265000,0,40000,0,90171,0,0,0,0,0,585143,1285578,0,6153104,992062,7031763,0,0,0,8023825,FALSE,NA
"820","MO","Oran R-III School District",NA,282435,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,3830000,0,38657,0,0,2922261,0,0,0,0,168780,708522,86500,3166771,-1670045,5800617,0,0,0,4130573,FALSE,NA
"821","MO","Maries County R-2 School District",NA,64948,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,695000,60303,56947,0,0,0,0,0,253673,2546198,0,5774742,924033,7650581,0,0,0,8574614,FALSE,NA
"822","MO","Gasconade County R-2 School District",NA,35216,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,13070000,0,0,19431,0,0,0,0,0,0,458968,4649043,1560,15843653,1259318,19693906,0,0,0,20953224,FALSE,NA
"823","MO","Meadow Heights R-2 School District",NA,282425,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,143983,1505360,0,4492403,871476,5270270,0,0,0,6141746,FALSE,NA
"824","MO","East Newton County R-6 School District",NA,35277,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,3450000,0,687030,0,0,0,0,0,0,108050,300740,2843493,172570,14729429,616321,17429911,0,0,0,18046232,FALSE,NA
"825","MO","Dent-Phelps R-3 School District",NA,282410,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,2520372,0,0,0,0,30448,710230,0,3128214,145362,3723530,0,0,0,3868892,FALSE,NA
"826","MO","Maplewood Richmond Heights School District",NA,81491,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,51465784,0,69312,0,0,0,0,0,0,0,431055,0,0,60238862,25663459,35006458,0,0,0,60669917,FALSE,NA
"827","MO","Kirbyville R-6 School District",NA,282422,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,790000,0,93698,0,0,2663239,0,0,0,0,73464,958392,0,4192294,833512,4390638,0,0,0,5224150,FALSE,NA
"828","MO","Lakeland R-3 School District",NA,282423,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,3075000,0,0,0,0,0,0,0,0,0,223401,1054337,116605,4022145,539923,4876565,0,0,0,5416488,FALSE,NA
"829","MO","Grandview R-2 School District",NA,282414,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,6446178,0,97310,0,0,6423594,0,0,0,61164,355578,1056829,46631,8114279,98323,9474995,0,0,0,9573318,FALSE,NA
"830","MO","Dunklin R-5 School District",NA,35245,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",12963,19878240,12963,4260000,0,0,16734294,0,0,0,0,276402,4948332,0,21556385,-399247,27180365,0,0,0,26781119,FALSE,NA
"831","MO","Fayette R-3 School District",NA,282413,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3739383,3715000,0,0,0,0,0,0,0,0,24383,129626,2032734,0,5842102,1559213,6445249,0,0,0,8004462,FALSE,NA
"832","MO","Lincoln County R-2 School District",NA,35259,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",75798,6660000,75798,84447,0,0,0,0,0,0,0,318934,2460652,0,7516108,481260,9814434,0,0,0,10295694,FALSE,NA
"833","MO","Marceline R-5 School District",NA,282424,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6922493,6787354,36919,98220,0,0,0,0,0,0,0,282091,1425021,0,6773958,418995,8062076,0,0,0,8481071,FALSE,NA
"834","MO","Osage County R-2 School District",NA,282436,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,6265000,0,42408,0,0,0,0,0,0,63542,286346,1644816,0,5499660,684095,6746727,0,0,0,7430822,FALSE,NA
"835","MO","Zalma R-5 School District",NA,282456,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,49500,120366,0,1777564,0,0,0,0,31100,2433752,0,733274,139733,3058393,0,0,0,3198126,FALSE,NA
"836","MO","Sherwood Cass R-8 School District of Cass County",NA,282445,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6338154,5030000,0,948862,359292,0,0,0,0,0,0,195506,968831,0,8821170,1039740,8945767,0,0,0,9985507,FALSE,NA
"837","MO","Valley R-6 School District",NA,282452,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,75018,0,0,0,0,0,0,0,160386,1001009,0,4049206,212961,4997640,0,0,0,5210601,FALSE,NA
"838","MO","Schuyler County R-1 School District",NA,167919,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11378443,5210000,40,349199,0,209635,5609569,0,0,0,0,223709,2383408,0,6028818,528765,8107170,0,0,0,8635935,FALSE,NA
"839","MO","Wright City R-2 School District",NA,35344,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,4939977,0,0,0,0,0,0,0,0,167423,262233,4063989,207461,20052805,851076,23735412,0,0,0,24586488,FALSE,NA
"840","MO","Scotland County R-1 School District",NA,35327,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,1517909,0,0,0,0,0,0,142373,365616,1579088,0,5542837,25549,7461992,0,0,0,7487541,FALSE,NA
"841","NJ","Brick Township Board of Education",NA,197024,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",59418797,2824000,14107247,357925,0,0,35644906,0,0,0,6484719,1077191,25203873,0,147128116,16471137,156938043,0,0,0,173409180,FALSE,NA
"842","NJ","Borough of Somerdale Board of Education",NA,282504,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4702139,2937000,750637,0,0,0,640549,0,0,0,373953,241284,2196606,0,10116157,746395,11807652,0,0,0,12554047,FALSE,NA
"843","NJ","Jamesburg Public School District",NA,282488,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2550286,0,557092,0,0,0,1000208,0,0,0,270458,29605,2366927,0,20829452,2378585,20847399,0,0,0,23225984,FALSE,NA
"844","NJ","Logan Township School District",NA,282511,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11258827,7385000,1140042,0,0,0,2448531,0,0,0,285254,0,8004987,0,18277352,1117338,25165001,0,0,0,26282339,FALSE,NA
"845","NJ","Montgomery School District",NA,282515,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",84967243,53209421,6660841,3711018,0,0,20472406,0,0,0,913559,764450,32522617,0,94264678,9520244,118031502,11482172,38588012,0,127551746,FALSE,NA
"846","NJ","School District of the Borough of Palisades Park",NA,35720,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",8873317,0,1151883,53751,0,0,4019643,0,0,0,3648040,149105,2496204,0,36283778,2491456,36437631,0,0,0,38929087,FALSE,NA
"847","MO","West St. Francois County R-4 School District",NA,35310,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,6290000,0,0,0,0,0,0,0,0,0,195734,4220848,0,12614880,1516072,15515390,0,0,0,17031462,FALSE,NA
"848","NJ","East Rutherford Board of Education",NA,282490,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",16060213,1881781,2814514,163758,0,8001822,3141165,0,0,0,57173,88185,7674314,1135048,17190300,3750211,22337636,0,0,0,26087847,FALSE,NA
"849","NJ","School District of the Borough of Ramsey",NA,46278,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",63864168,46520000,1886121,0,0,0,14251657,0,0,0,1206390,1148662,1762976,0,90890160,5776854,88024944,0,0,0,93801798,FALSE,NA
"850","NJ","Harrison Township School District",NA,282502,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11497391,6245814,535121,0,0,0,4057730,0,0,0,658726,116408,11437607,0,20399820,1791159,30162675,0,0,0,31953835,FALSE,NA
"851","MO","Westran R-1 School District",NA,282454,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",13507,0,0,0,0,0,0,0,0,0,13507,164883,1724857,0,7644562,478477,9055825,0,0,0,9534302,FALSE,NA
"852","NJ","Upper Deerfield Township School District",NA,35774,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5978775,380000,1097170,0,0,0,3932855,0,0,0,568750,2045790,8579262,0,15213174,1114969,24723258,0,0,0,25838227,FALSE,NA
"853","MO","Worth County R-III School District",NA,282455,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,450000,0,100000,0,0,0,0,0,0,0,136263,791557,304547,3367090,263907,4335550,0,0,0,4599457,FALSE,NA
"854","NM","Central Region Educational Cooperative No. 5",NA,40492,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",22726808,0,1477379,1181526,0,0,17546207,0,2417311,0,104385,0,15523064,0,3303542,-2984949,21811555,0,0,0,18826606,FALSE,NA
"855","NM","Loving Municipal Schools",NA,82145,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",31665335,3000000,651881,0,0,100000,24460929,0,3355347,0,97178,61920,1410924,0,14005326,668767,14809403,0,0,0,15478170,FALSE,NA
"856","NY","Kendall Central School District",NA,282550,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",43712456,22192676,911932,0,0,0,836479,0,18839579,0,135698,86860,873864,0,18071234,-452217,19484175,0,0,0,19031958,FALSE,NA
"857","MO","Pike County R-3 School District",NA,35290,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,1585000,0,39863,0,0,0,0,0,0,150418,1419034,1385789,86855,4483661,500306,6875033,0,0,0,7375339,FALSE,NA
"858","MO","Board of Education of the City of St. Louis",NA,167918,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",579762575,190475866,60629731,0,0,0,255417461,0,61870365,0,2081292,105590,73781290,2124303,315097547,43484204,347624526,0,0,0,391108730,FALSE,NA
"859","NY","Pine Plains Central School District",NA,282555,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",204149357,0,2035743,0,0,0,1688152,0,200266974,0,158488,98043,1208056,0,32464647,-22573260,56344006,0,0,0,33770746,FALSE,NA
"860","OK","Locust Grove School District No. 1-17","37204900400000",171108,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",7486387,895000,1345536,5245851,0,0,0,0,0,0,0,0,0,0,14452328,-433573,14885901,0,0,0,14452328,FALSE,NA
"861","OK","Varnum School District No. 1-7",NA,1240851,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",507382,0,169072,338309,0,0,0,0,0,0,0,0,0,0,3103303,-494719,3598023,0,0,0,3103304,FALSE,NA
"862","MO","Ralls County R-2 School District",NA,282439,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,11719000,0,1050000,0,0,0,0,0,0,0,29581,2998527,0,15007243,269930,17765421,0,0,0,18035351,FALSE,NA
"863","PA","Union School District",NA,282735,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",26775014,2545180,1552672,0,0,0,17578000,0,5028987,0,70175,31499,9752963,0,2471344,-1009985,13265792,0,0,0,12255807,FALSE,NA
"864","PA","Shade Central City School District",NA,282726,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",14517424,0,896048,0,16344,0,11670000,0,1465000,0,406699,160151,2683876,385367,6675977,721770,9183601,19611,398778,0,9905371,FALSE,NA
"865","OR","Umatilla School District No. 6R",NA,198313,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",15808750,15346824,0,461926,0,0,0,0,0,0,0,69610,3877631,0,17501664,1753600,19695305,0,0,0,21448905,FALSE,NA
"866","PA","Salisbury-Elk Lick School District",NA,282740,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",8985142,0,643473,0,0,0,7337000,0,890000,0,114669,22210,2596535,127637,3361560,488061,5619881,0,0,0,6107942,FALSE,NA
"867","PA","Western Beaver County School District",NA,282729,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",27795762,4178231,1873188,64138,0,0,20336000,0,1223982,0,120223,99975,4378757,0,10466960,-405002,15350694,0,0,0,14945692,FALSE,NA
"868","OK","Kansas School District No. 1-3",NA,198303,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5613087,840000,375612,4397476,0,0,0,0,0,0,0,0,0,0,9810970,140012,9670958,0,0,0,9810970,FALSE,NA
"869","OK","Colbert School District No. 1-4",NA,190761,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1063625,240000,727717,95908,0,0,0,0,0,0,0,0,0,0,7932778,355794,7576984,0,0,0,7932778,FALSE,NA
"870","OK","Adair School District No. 1-2",NA,190722,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4496484,790000,852090,2854394,0,0,0,0,0,0,0,0,0,0,9906267,-106803,10013070,0,0,0,9906267,FALSE,NA
"871","PA","Northeastern Educational Intermediate Unit",NA,87476,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",48642273,0,11948910,0,0,0,32842000,0,3343323,0,487040,8621309,24497443,0,597519,6570826,27145445,0,0,0,33716271,FALSE,NA
"872","PA","Jamestown Area School District",NA,228731,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",17183954,1552523,1002483,0,186474,0,12752905,0,1601466,0,88103,11727,3458945,0,6587617,643446,9414843,0,0,0,10058289,FALSE,NA
"873","OK","Heavener School District No. 1-3",NA,326237,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1601201,0,978572,622629,0,0,0,0,0,0,0,0,0,0,11170454,797296,10373158,0,0,0,11170454,FALSE,NA
"874","MO","Shelby County R-4 School District",NA,35332,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",7400000,0,0,7400000,0,0,0,0,0,0,0,627843,1257694,0,7615545,299975,9201107,0,0,0,9501082,FALSE,NA
"875","MO","Scott County Central School District",NA,282444,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,1670000,0,1173953,163523,0,3149012,0,0,0,1333,71904,2921929,0,1568166,463840,4098159,0,0,0,4561999,FALSE,NA
"876","SD","Parker School District No 60-4",NA,282823,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5953479,0,564784,0,0,0,0,4718,0,0,13976,251258,357226,5000,5686622,1060880,5239226,0,0,0,6300106,FALSE,NA
"877","SD","Baltic School District No. 49-1",NA,282820,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2635425,1740000,569378,0,126830,0,0,5554,180372,0,18845,242490,1240551,0,5174283,860901,5796423,0,0,0,6657324,FALSE,NA
"878","SD","Flandreau School District No. 50-3",NA,38436,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4809728,0,896073,0,0,0,0,8181,0,0,18655,193744,1429021,41589,8047997,549866,9162485,0,0,0,9712351,FALSE,NA
"879","MO","Poplar Bluff R-1 School District",NA,282438,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",24572,4895000,24572,44065000,0,0,0,0,0,0,0,1520860,13594016,8848,46162588,5260585,56025727,0,0,0,61286312,FALSE,NA
"880","WI","Iowa Grant School District",NA,230660,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3174105,0,981875,0,0,324348,651292,2183303,1008924,0,207666,787549,1477078,600,9778436,877805,11165858,0,0,0,12043663,FALSE,NA
"881","WI","School District of Weyauwega-Fremont",NA,99221,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",19378660,17560000,1273074,443911,0,0,0,2025325,0,0,101675,836181,1801818,0,11338282,2014981,11961300,0,0,0,13976281,FALSE,NA
"882","MO","Southern Reynolds County. R-2 School District",NA,282447,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,1120000,0,95383,0,0,0,0,0,0,0,240929,1328371,174358,4239618,424297,5558979,0,0,0,5983276,FALSE,NA
"883","WY","Niobrara County School District No. 1",NA,282978,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",9731546,0,2379614,0,0,0,7178229,0,0,0,173703,112159,1064415,231322,13298896,-292598,14999390,0,0,0,14706792,FALSE,NA
"884","WI","School District of Clear Lake",NA,230734,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",12410317,10594000,687160,0,0,0,1129157,1493717,0,0,0,458471,2003710,0,7686974,573309,9575846,0,0,0,10149155,FALSE,NA
"885","WA","Davenport School District No 207",NA,99190,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,6343156,0,0,0,0,438875,1832957,0,0,241406,0,0,0,10430068,664218,9765850,0,0,0,10430068,FALSE,NA
"886","WY","Fremont County School District No. 6",NA,1239678,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5766440,0,50114,0,0,0,5634185,0,0,0,82141,138582,1847385,0,8898318,248721,10635564,0,0,0,10884285,FALSE,NA
"887","WI","School District of Independence",NA,282971,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1223531,0,364238,0,0,404415,331047,1026853,123831,0,0,18566,1427320,0,6117309,484962,7078233,0,0,0,7563195,FALSE,NA
"888","WI","School District of Athens",NA,282964,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1708019,0,524494,0,0,0,0,971958,1183525,0,0,327974,1244845,0,5992359,223146,7342032,0,0,0,7565178,FALSE,NA
"889","MN","Independent School District No. 466",NA,164133,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",26433496,3842030,3852625,853978,0,0,17303043,0,532390,0,49430,790531,5811605,382363,20919043,-808089,28711631,0,0,0,27903542,FALSE,NA
"890","MN","Parnassus Preparatory School",NA,282371,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",34728449,26574968,1739899,0,0,0,6413582,0,0,0,0,1231213,4536694,0,10483087,1035991,15215003,0,0,0,16250994,FALSE,NA
"891","MN","Independent School District No. 25",NA,65280,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1497224,0,173408,0,0,0,1212266,0,0,0,111550,54651,910248,68878,1395051,171553,2257275,0,0,0,2428828,FALSE,NA
"892","MO","Bloomfield R-14 School District",NA,99091,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2264896,1791223,17792,386997,68884,0,0,0,0,0,0,242551,1299866,108000,5077729,259440,6468706,0,0,0,6728146,FALSE,NA
"893","ND","Belcourt Public School District No. 7",NA,282467,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4025526,4025526,0,0,0,0,0,0,0,0,0,270356,30404394,0,14257548,12837621,32094677,0,0,0,44932298,FALSE,NA
"894","OK","Checotah School District No. 1-19",NA,227772,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3133096,1575000,1010478,501428,0,0,0,0,0,0,0,0,0,0,17012475,-197018,17209493,0,0,0,17012475,FALSE,NA
"895","MO","Silex R-I School District",NA,282446,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,5890785,0,0,0,0,0,0,0,0,56558,208567,883412,20294,9790094,4459496,6442871,0,0,0,10902367,FALSE,NA
"896","MN","Independent School District No. 858",NA,282270,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",42613089,29643336,3485643,18628,0,0,8153993,0,346489,0,0,487646,2966400,186700,11129200,1523264,13246682,0,0,0,14769946,FALSE,NA
"897","MN","Independent School District No. 22",NA,196903,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",90368131,55512106,5894257,0,0,0,27111128,0,1727167,0,123473,856885,2497499,0,43539087,1483258,45410213,0,0,0,46893471,FALSE,NA
"898","OK","Billings School District No. 1-2",NA,146882,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",38397,0,38397,0,0,0,0,0,0,0,0,0,0,0,1582332,73046,1509286,0,0,0,1582332,FALSE,NA
"899","OK","Deer Creek-Lamont School District No. 1-95",NA,147042,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1835312,1500000,335311,0,0,0,0,0,0,0,0,0,0,0,4090681,758865,3331816,0,0,0,4090681,FALSE,NA
"900","MN","Independent School District No. 712",NA,282323,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",34948826,28182352,1210757,0,0,0,4603865,0,869088,0,0,46485,2170649,59642,8644082,-1717916,12638774,0,0,0,10920858,FALSE,NA
"901","MN","Independent School District No. 2711",NA,34897,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",31024206,19857539,2341008,590802,0,0,8234857,0,0,3713163,0,360005,4111730,0,12850503,480929,16841309,0,0,0,17322238,FALSE,NA
"902","OK","Aline-Cleo School District No.1-4",NA,146840,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1267860,1190000,77860,0,0,0,0,0,0,0,0,0,0,0,2497688,99953,2397735,0,0,0,2497688,FALSE,NA
"903","OK","Covington-Douglas School District No. 1-94",NA,147014,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2776608,1440000,1336608,0,0,0,0,0,0,0,0,0,0,0,6601860,-2138735,8740595,0,0,0,6601860,FALSE,NA
"904","OK","Ringwood School District No. 1-1",NA,147537,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",955365,500000,455365,0,0,0,0,0,0,0,0,0,0,0,3466714,-390786,3857500,0,0,0,3466714,FALSE,NA
