"","id","state","name","ncesID","nces_original_name","students"
"8553","227742","OK","Verdigris School District No. 1-8","4031110","VERDIGRIS","1366"
"8554","147705","OK","Vici Independent School District No. 5","4031170","VICI","313"
"8555","190931","OK","Vinita School District No. 1-65","4031290","VINITA","1361"
"8556","147714","OK","Walters School District No. 1-001","4031470","WALTERS","643"
"8557","37368","OK","Watonga Independent School District No. 42","4031770","WATONGA","752"
"8558","147727","OK","Wayne Independent School District No. 10","4032010","WAYNE","485"
"8559","147728","OK","Waynoka School District No. 1-3","4032040","WAYNOKA","223"
"8560","37400","OK","Weatherford Independent School District No. 26","4032070","WEATHERFORD","2452"
"8561","147731","OK","Welch School District No. 1-17","4032190","WELCH","279"
"8562","147732","OK","Weleetka School District No. 1-31","4032220","WELEETKA","429"
"8563","147733","OK","Wellston School District No. 1-4","4032280","WELLSTON","565"
"8564","1239225","OK","Wetumka School District No. 1-005","4032430","WETUMKA","428"
"8565","147751","OK","Wilson School District No. 1-43","4032880","WILSON","259"
"8566","37507","OK","Woodward District No. 1-1","4033180","WOODWARD","2671"
"8567","147765","OK","Wynona School District No. 1-30","4033330","WYNONA","89"
"8568","147767","OK","Yarbrough School District No. 1-1","4033390","YARBROUGH","67"
"8569","85691","OR","Condon School District No. 25J","4103330","Condon SD 25J","138"
"8570","38375","SC","Rock Hill School District Three","4503870","York 03","17594"
"8571","1035653","SD","Canton School District No. 41","4610560","Canton School District 41-1","896"
"8572","164100","TX","Terrell County Independent School District","4842450","TERRELL ISD","4804"
"8573","197885","VT","Barre Unified Union School District No. 97","5000445","Barre Unified Union School District #97","2367"
"8574","39378","VT","North Country Supervisory Union","5099931",NA,NA
"8575","59303","VT","Orange Southwest School District","5000400","Orange Southwest Unified School District","908"
"8576","39382","VT","Rutland Northeast Supervisory Union","5007080","Rutland Town School District","377"
"8577","94032","VT","St. Johnsbury School District","5007650","Saint Johnsbury School District","1103"
"8578","39994","WI","Kenosha Unified School District","5507320","Kenosha School District","20759"
"8579","40142","WY","Big Horn County School District No. 2","5601460","Big Horn County School District #2","718"
"8580","64746","AK","Saint Mary's School District","200680","Saint Mary's School District",NA
"8581","188464","AR","Arkansas River Educational Service Cooperative","500024","ARK. RIVER EDUC SERVICE COOP","14580"
"8582","44870","AR","Boston Mountain Educational Cooperative","99999",NA,"0"
"8583","98665","AR","Cross County School District No. 7","507740","CROSS COUNTY SCHOOL DISTRICT","662"
"8584","30759","AR","Crowley's Ridge Education Service Cooperative","500034","CROWLEY'S RIDGE EDUCATION COOP","35957"
"8585","56143","AR","Dawson Educational Cooperative","500008","DAWSON EDUCATION SERVICE COOP","42625"
"8586","30778","AR","Dequeen-Mena Educational Service Cooperative","500037","DEQUEEN/MENA EDUC. COOP","12006"
"8587","98693","AR","Great Rivers Educational Service Cooperative","500033","GREAT RIVERS EDUC. SERV. COOP","12101"
"8588","30709","AR","Guy Fenter Education Service Cooperative","99999",NA,"42988"
"8589","1027272","AR","Hoxie School District No. 46","507990","HOXIE SCHOOL DISTRICT","846"
"8590","50412","AR","Kipp Delta Public Schools","500062",NA,"1147"
"8591","145849","AR","Mulberry School District No. 101","510290","MULBERRY/PLEASANT VIEW BI-COUNTY SCHOOLS","450"
"8592","101680","AR","Northcentral Arkansas Education Service Cooperative","500022","NORTH CENTRAL ARK. EDUC COOP","18701"
"8593","101681","AR","Northeast Arkansas Educational Cooperative","99999",NA,"17297"
"8594","43818","AR","Northwest Arkansas Education Service Cooperative","500039",NA,"96011"
"8595","229576","AR","Ozarks Unlimited Resources Educational Cooperative","99999",NA,"14628"
"8596","98768","AR","Parkers Chapel School District No. 35","511220","PARKERS CHAPEL SCHOOL DIST.","851"
"8597","108526","AR","Searcy Special School District","512210","SEARCY SCHOOL DISTRICT","4006"
"8598","101689","AR","South Central Service Cooperative","500031","SOUTH CENTRAL SERVICE COOP","14540"
"8599","145861","AR","South Side School District No. 2","512570","SOUTH SIDE SCHOOL DISTRICT(VANBUREN)","552"
"8600","188490","AR","Southwest Arkansas Educational Cooperative","500018","SOUTHWEST ARK. COOP","10966"
"8601","108527","AR","Special Procedures on Selected School Districts","99999",NA,NA
"8602","145868","AR","West Side School District No. 4","514020","WESTSIDE SCHOOL DISTRICT","637"
"8603","188500","AR","Wilbur D. Mills Education Service Cooperative","500040","WILBUR D. MILLS EDUC. COOP","27374"
"8604","45860","AZ","Chilchinbeto Community School Inc","5900052","Chilchinbeto Community School",NA
"8605","223740","AZ","Pima County Joint Technical Education District No. 11","99999",NA,"24000"
"8606","30515","AZ","St. Johns Unified School District No. 1","408080","St Johns Unified District (4153)","880"
"8607","67002","CA","Alpine County Office of Education","0691058",NA,"0"
"8608","171010","CA","Amethod Public Schools","99999",NA,"1897"
"8609","169346","CA","Community Collaborative Virtual School","601629","Community Collaborative Virtual - Sage Oak Charter","3122"
"8610","45569","CA","Contra Costa County Special Education Local Plan Area","601349","Contra Costa Selpa","0"
"8611","31259","CA","East San Gabriel Valley Regional Occupational Program","99999",NA,"0"
"8612","146108","CA","Elkins Elementary School District","505760",NA,"1323"
"8613","67306","CA","Fresno County Superintendent of Schools","691007","Fresno County Office of Education","870"
"8614","47326","CA","Greater Anaheim Special Education Local Plan Area","601416","Greater Anaheim SELPA JPA","0"
"8615","146216","CA","Hope Elementary School District","617490","Hope Elementary","932"
"8616","188694","CA","Hospitality Industry Training and Education Fund","99999",NA,"0"
"8617","93657","CA","Inyo County Office of Education","691011","Inyo County Office of Education","14"
"8618","146232","CA","Island Union Elementary School District","618510","Island Union Elementary","405"
"8619","98877","CA","Kings River-Hardwick Union School District","619770","Kings River-Hardwick Union Elementary","815"
"8620","167205","CA","Point Arena Schools District","601325","Arena Union Elementary/Point Arena Joint Union Hig","364"
"8621","146666","CA","South Bay Union Elementary School District","637380","South Bay Union","6119"
"8622","146729","CA","Two Rock Union School District","640680","Vallecito Union","598"
"8623","169748","CA","Vista Charter Public Schools Inc.","99999",NA,"1370"
"8624","146760","CA","Washington Unified School District (Yolo County)","641580","Washington Unified","7646"
"8625","32037","CO","Arapahoe County School District No. 1","800273","Arapahoe 1 Englewood AU","2634"
"8626","41980","CO","Arapahoe County School District No. 6","805310","Littleton School District No. 6 in the county of A","13698"
"8627","59201","CO","Colorado River Board of Cooperative Educational Services","800292","Colorado River BOCES","169"
"8628","223911","CO","Conejos School District No. 6j","806390","Sanford School District No. 6 in the county of Con","369"
"8629","32066","CO","East Central Board of Cooperative Educational Services","800234","East Central BOCES AU","0"
"8630","50906","CO","El Paso County School District #22","803750","Ellicott School District No. 22 in the county of E","1001"
"8631","223917","CO","El Paso County School District No. 14","805490","Manitou Springs School District No. 14 in the coun","1329"
"8632","50907","CO","El Paso County School District No. 38","805820","Lewis-Palmer Consolidated School District No. 38 i","6526"
"8633","32049","CO","El Paso County School District No. 8","804080","Fountain School District No. 8 in the county of El","8302"
"8634","32038","CO","Joint School District No. 28-J of the Counties of Adams and Arapahoe","800255","Adams-Arap 28J Aurora AU","37907"
"8635","32075","CO","Northeast Colorado Board of Cooperative Educational Services","899180","Northeast BOCES","4740"
"8636","41619","CO","Northwest Colorado Board of Cooperative Educational Services","899220","Northwest Colo BOCES","4491"
"8637","171026","CO","Pagosa Peak Open School","802190","Archuleta County School District No. 50 Jt","1712"
"8638","46642","CO","Pikes Peak Board of Cooperative Educational Services","899240","Pikes Peak BOCES","0"
"8639","32041","CO","Salida School District No. R-32-J","806330","Salida School District No. R-32","1331"
"8640","32062","CO","San Juan Board of Cooperative Educational Services","899300","San Juan boces","49"
"8641","32035","CO","San Luis Valley Boces","800261","San Luis Valley BOCES AU","0"
"8642","46575","CO","Santa Fe Trail Boces","800014","Santa Fe Trail BOCES","0"
"8643","32080","CO","South Central BOCES","899340","South Central BOCES","0"
"8644","93774","CO","Southeastern BOCES","899400","Southeastern BOCES","0"
"8645","32085","CO","Weld County School District No. 6","804410","GreeleySchool District No. 6 in the county of Weld","21997"
"8646","40218","CO","Weld County School District Re-8","804020","Weld re-8 schools","2482"
"8647","32208","CT","Capitol Regional Education Council","900700",NA,"8724"
"8648","68203","CT","Eastern Connecticut Regional Educational Service Center","901360","Eastern Connecticut Regional Educational Service C","414"
"8649","32209","CT","Pomperaug Regional School District No. 15","903537","Regional School District 15","3646"
"8650","155925","CT","Regional School District No. 11","903570","Regional School District 11","207"
"8651","98974","CT","Regional School District No. 14","903536","Regional School District 14","1584"
"8652","68357","CT","Regional Supervision District Board of Education",NA,NA,"0"
"8653","98978","CT","Shepaug Regional School District 12","903530","Regional School District 12","762"
"8654","398306","DE","Tarbiyah School","99999",NA,"182"
"8655","68492","FL","Andrews High School","370078000318","Andrews High","205"
"8656","68544","FL","Aventura City of Excellence School","120039004068",NA,"1031"
"8657","68624","FL","Biscayne High School","120048008264",NA,"184"
"8658","68709","FL","Byrneville Elementary School","120051003847","BYRNEVILLE ELEMENTARY SCHOOL INC.","159"
"8659","103106","FL","C.G. Bethel High School","120039007542",NA,"289"
"8660","68768","FL","Chambers High School","310501000143",NA,"49"
"8661","399040","FL","Creative Inspiration Journey of St. Cloud","120147008660",NA,"482"
"8662","399046","FL","Don Soffer Aventura High School","120039008751",NA,"630"
"8663","399051","FL","Dr. Kiran C. Patel High School","120087008643",NA,"587"
"8664","1063388","FL","Flora Ridge Educational Facilities Benefit District","120147005055",NA,"1020"
"8665","399128","FL","Lake Wales Senior High School","120159001790",NA,"1560"
"8666","69573","FL","Lone Star High School","120048007825",NA,"167"
"8667","69672","FL","Mcintosh Area School","120126004112",NA,"53"
"8668","69708","FL","Micanopy Area Cooperative School","120003003145",NA,"211"
"8669","69750","FL","Nature Coast Middle School","120114004951",NA,"75"
"8670","69754","FL","New Beginnings High School","120159007899",NA,"671"
"8671","399164","FL","New Springs Elementary School","120087008052",NA,"422"
"8672","69899","FL","Palm Pointe Educational Research School at Tradition","120201207467","FAU/SLCSD PALM POINTE EDUCATIONAL RESEARCH SCHOOL @ TRADITIO","1425"
"8673","69946","FL","Pensacola Beach Elementary School","120051003848","PENSACOLA BEACH ELEMENTARY SCHOOL INC","131"
"8674","70017","FL","Polk Avenue Elementary School","120159001774",NA,"544"
"8675","70393","FL","Suncoast School for Innovative Studies","120168003508",NA,"144"
"8676","399262","FL","Suned High of South Broward","120018008861",NA,"175"
"8677","105055","FL","Sunrise High School","120018007917",NA,"405"
"8678","399264","FL","Sunshine High School Greater Orlando Campus","120144008152",NA,"400"
"8679","70440","FL","Terrace Community Middle School","120087003404","TERRACE COMMUNITY MIDDLE SCHOOL","660"
"8680","70451","FL","The Einstein School","120003003532","THE EINSTEIN SCHOOL INC.","100"
"8681","157127","FL","The Florida School for the Deaf and the Blind","1202016","DEAF/BLIND","519"
"8682","70468","FL","The Seaside School, Inc.","1201980","WALTON","11066"
"8683","99008","GA","Buford City Schools","1300600","Buford City","5177"
"8684","189191","GA","Central Savannah River Area RESA","1300015","Central Savannah River RESA","0"
"8685","189193","GA","Chattahoochee Flint RESA","1300016","Chattahoochee-Flint RESA","0"
"8686","189196","GA","Coastal Plains RESA","1300020","Coastal Plains RESA","0"
"8687","189208","GA","First District RESA","1300018","First District RESA","0"
"8688","189214","GA","Griffin RESA","1300012","Griffin RESA","0"
"8689","189218","GA","Heart of Georgia RESA","1300017","Heart of Georgia RESA","0"
"8690","189228","GA","Middle Georgia RESA","1300013","Middle Georgia RESA","0"
"8691","189235","GA","North Georgia Regional Educational Service Agency","1300007","North Georgia RESA","0"
"8692","189236","GA","Northwest Georgia Regional Educational Service Agency","1300006","Northwest Georgia RESA","0"
"8693","189237","GA","Oconee RESA","1300014","Oconee RESA","0"
"8694","189239","GA","Okefenokee RESA","1300021","Okefenokee RESA","0"
"8695","189242","GA","Pioneer RESA","1300008","Pioneer RESA","0"
"8696","189250","GA","Southwest Georgia RESA","1300019","Southwest Georgia RESA","0"
"8697","189227","GA","The Metropolitan RESA","1300009","Metro RESA","0"
"8698","189263","GA","West Georgia RESA","1300011","West Georgia RESA","0"
"8699","50262","IA","Central Rivers Area Education Agency 267","1999007","Central Rivers AEA","0"
"8700","33361","IA","Grant Wood Area Education Agency 10","1999010","Grant Wood AEA","0"
"8701","52626","IA","Great Prairie Area Education Agency","1999015","Great Prairie AEA","0"
"8702","33420","IA","Green Hills Aea","1999013","AEA 13 Green Hills AEA","0"
"8703","163018","IA","Iowa Education Benefits Program","99999",NA,"0"
"8704","169574","IA","Iowa Star School 28e Retention Pool Trust","99999",NA,"0"
"8705","33371","IA","Keystone Area Education Agency 1","1999001","Keystone AEA","0"
"8706","163090","IA","Mississippi Bend Area Education Agency 9","1999009","Mississippi Bend AEA","0"
"8707","165780","IA","Prairie Lakes Area Education Agency","1999005","Prairie Lakes AEA","0"
"8708","163249","IA","Treasurer of State Iowa Educational Savings Plan Trust","99999",NA,"0"
"8709","32740","ID","Homedale Joint School District No. 370","1601470","HOMEDALE JOINT DISTRICT","1277"
"8710","32701","ID","Joint School District No. 21","1601950","MARSH VALLEY JOINT DISTRICT","1250"
"8711","32700","ID","Joint School District No.2","1602100","JOINT SCHOOL DISTRICT NO. 2","39332"
"8712","47478","IL","B-M-P Tri-County Special Education Cooperative","1700164","BMP Tri County Special Ed Coop","0"
"8713","51824","IL","Burr Ridge Community Consolidated School District 180","1730510","CCSD 180","466"
"8714","45120","IL","Capital Area Career Center","1700206","Menard/Sangamon ROE","0"
"8715","42411","IL","Career Center of Southern Illinois","1700202","Monroe/Randolph ROE","0"
"8716","32944","IL","Community Consolidated School District 15","1730420","Palatine CCSD 15","11177"
"8717","53271","IL","Community Consolidated School District 181","1719290","Hinsdale CCSD 181","3685"
"8718","44008","IL","Community Consolidated School District No. 65","1714460","Evanston CCSD 65","6709"
"8719","42064","IL","Community Unit School District 100","1705790","Belvidere CUSD 100","7516"
"8720","65415","IL","Community Unit School District No. 140","1721270","Kirby SD 140","3537"
"8721","32902","IL","Cook County School District 130","1706510","Cook County SD 130","3066"
"8722","32952","IL","Cook County School District 151","1736750","South Holland SD 151","1547"
"8723","47194","IL","Cooperative Association for Special Education","1701396","Coop Assoc for Spec Educ","0"
"8724","33122","IL","East St. Louis Area Joint Agreement","1712900","E St Louis Area Joint Agreement","0"
"8725","32962","IL","Echo Joint Agreement","1701383","Exc Children Have Opportunities","0"
"8726","1238171","IL","La Grange School District 105 South","1721630","La Grange SD 105 South","1322"
"8727","32929","IL","LaGrange School District No. 102","1721600","La Grange SD 102","2986"
"8728","169869","IL","Legacy Law School Corporation","99999",NA,"0"
"8729","169390","IL","Leyden Area Special Education","1722730","Leyden Area Spec Educ Coop","0"
"8730","189380","IL","Nokomis Community Unit School District #22","1728560","Nokomis CUSD 22","627"
"8731","189381","IL","North Clay Community Unit School District #25","1728810","North Clay CUSD 25","591"
"8732","46301","IL","Skokie/Morton Grove School District No. 69","1736480","Skokie SD 69","1754"
"8733","33161","IL","Southern Will County Cooperative for Special Education","99999",NA,"0"
"8734","41935","IL","Special Education District of Mchenry County","99999",NA,"0"
"8735","203683","IN","Argos Community Schools","1800180","Argos Community Schools","606"
"8736","203684","IN","Attica Consolidated School Corporation","1800210","Attica Consolidated School Corp","629"
"8737","43700","IN","Barr-Reeve Community Schools Inc","1800330","Barr-Reeve Community Schools Inc","966"
"8738","199949","IN","Bloomfield School District","1800600","Bloomfield School District","843"
"8739","43269","IN","Bluffton-Harrison Metropolitan School District","1800720","MSD Bluffton-Harrison","1802"
"8740","401517","IN","Cannelton City Schools","1801170","Cannelton City Schools","269"
"8741","199955","IN","Caston School Corporation","1801410","Caston School Corporation","694"
"8742","207299","IN","Centerville-Abington Com School Corporation","1801560","Centerville-Abington Com Schs","1790"
"8743","199959","IN","Covington Community School Corporation","1802430","Covington Community School Corp","894"
"8744","203188","IN","Cowan Community School Corporation","1807020","Cowan Community School Corp","804"
"8745","147795","IN","Daleville Community Schools","1809840","Daleville Community Schools","974"
"8746","189469","IN","Daviess-Martin Special Education Cooperative","1802580","Daviess-Martin Special Ed Coop","0"
"8747","148182","IN","Dugger Union Community School Corporation","1800165","Dugger Union Community School Corp","533"
"8748","169576","IN","East Gibson School Corporation","1802940","East Gibson School Corporation","807"
"8749","203848","IN","Flat Rock-Haw Creek School Corporation","1803570","Flat Rock-Hawcreek School Corp","939"
"8750","43653","IN","Franklin County Community School Corporation","1803690","Franklin Community School Corp","5031"
"8751","199973","IN","Frontier School Corporation","1803810","Frontier School Corporation","662"
"8752","189511","IN","Greene-Sullivan Special Education County-Op","1800007","Greene-Sullivan Sp Ed Coop","0"
"8753","200497","IN","Hamilton Community Schools","1804230","Hamilton Community Schools","299"
"8754","820605","IN","Hammond School City","1804320","School City of Hammond","11957"
"8755","188136","IN","Irvington Community School","1800014","Irvington Community School","978"
"8756","189545","IN","Jac-Cen-Del Community School Corporation","1804800","Jac-Cen-Del Community Sch Corp","818"
"8757","169577","IN","Jay School Corporation","1804980","Jay School Corporation",NA
"8758","170638","IN","Metropolitan School District of Lawrence Township","1805670","MSD Lawrence Township","16247"
"8759","169579","IN","Metropolitan School District of Pike Township","1808910","MSD Pike Township","10928"
"8760","199989","IN","N Vermillion Community School Corporation","1808070","North Vermillion Com Sch Corp","764"
"8761","171341","IN","North Posey County Metropolitan School District","1807950","MSD North Posey Co Schools","1483"
"8762","200498","IN","Northeast Dubois County School Corporation","1808120","Northeast Dubois Co Sch Corp","876"
"8763","200499","IN","Oregon-Davis School Corporation","1808460","Oregon-Davis School Corp","478"
"8764","48805","IN","Orleans Community Schools","1808490","Orleans Community Schools","864"
"8765","207300","IN","Pioneer Regional School Corporation","1808940","Pioneer Regional School Corp","982"
"8766","203849","IN","Randolph Southern School Corporation","1810740","Randolph Southern School Corp","487"
"8767","189637","IN","Ripley Ohio Dearborn Special Ed Cooperative","1800133","Ripley-Ohio-Dearborn Sp Ed Coop","0"
"8768","1027404","IN","Scott County School District No. 1","1809990","Scott County School District 1","1246"
"8769","1027387","IN","Scott County School District No. 2","1810020","Scott County School District 2","2610"
"8770","200500","IN","Shoals Community School Corporation","1810170","Shoals Community School Corp","645"
"8771","200000","IN","South Henry School Corporation","1810380","South Henry School Corp","737"
"8772","200002","IN","Southern Wells Community Schools","1810770","Southern Wells Com Schools","845"
"8773","148225","IN","The Bloomington Project School","1800083","The Bloomington Project School","331"
"8774","211082","IN","Tri-County School Corporation","1811430","Tri-County School Corporation","730"
"8775","200007","IN","Triton School Corporation","1811490","Triton School Corporation","923"
"8776","169581","IN","West Central School Corporation","1809360","West Central School Corp","728"
"8777","42841","IN","West Washington School Corporation","1812930","West Washington School Corp","899"
"8778","43707","IN","White River Valley School District","1800008","White River Valley School District",NA
"8779","33478","KS","A.N.W. Special Education Cooperative No. 603","2000048","ANW Special Education Cooperative","0"
"8780","33483","KS","Bourbon County Unified School District 234","2006180","Fort Scott","1841"
"8781","57453","KS","Butler County Special Education Interlocal No. 638","2000354","Butler Co Special Education Interlocal","0"
"8782","33509","KS","High Plains Educational Cooperative District Number 611","2000044","High Plains Educational Cooperative","0"
"8783","74721","KS","Interlocal No. 608 Northeast Kansas Education Service Center","2000039","Northeast KS Education Serv Cntr","0"
"8784","48557","KS","North Central Kansas Special Education Cooperative Interlocal 636",NA,NA,NA
"8785","33543","KS","Reno County Education Cooperative No. 610","2000042","Reno County Education Cooperative","0"
"8786","33554","KS","Sedgwick County Area Educational Services Interlocal Cooperative","99999",NA,"0"
"8787","196794","KS","Shawnee Mission Union School District No. 512","2011640","Shawnee Mission Pub Sch","26462"
"8788","41717","KS","South Central Kansas Special Education Cooperative","2000053","South Central KS Spec Ed Coop schools for this district","0"
"8789","40507","KS","Southeast Kansas Education Service Center","2000041","Southeast KS Education Serv Center","0"
"8790","49456","KS","Southeast Kansas Special Education Interlocal 637","2000034","Southeast Kansas Special Education Interlocal","0"
"8791","58420","KS","Southwest Kansas Area Cooperative District No 613","2000047","Southwest Kansas Area Cooperative","0"
"8792","47229","KS","Southwest Plains Regional Service Center Unified School District No. 626","2000347","Southwest Plains Regional Svc Ctr","0"
"8793","33532","KS","Tri-County Special Education Cooperative No. 607","2000035","Tri County Special Education Coop","0"
"8794","167602","KS","Unified School Distrct No. 379","2004890","Clay County","1351"
"8795","42799","KS","Unified School District No. 230","2011850","Spring Hill","5379"
"8796","167610","KS","Unified School District No. 364","2000016","Marysville","817"
"8797","169692","KS","Unified School District No. 373","2009960","Newton","3274"
"8798","33525","KS","Unified School District No. 418","2009390","McPherson","2342"
"8799","41857","KY","West Kentucky Educational Cooperative","2100102","West Kentucky Educational Cooperative","0"
"8800","75111","LA","Bienville Parish Tax Agency Fund of the Bienville Parish School Board","99999",NA,"0"
"8801","76144","LA","Lafourche Parish Special Education District No 1","2200900","Lafourche Parish","14040"
"8802","196825","MA","Diman Regional Vocational Technical High School","250548502269","Diman Regional Vocational Technical High","1421"
"8803","171166","MA","Lower Pioneer Valley Educational Collaborative","2500584",NA,"0"
"8804","189865","MA","Seven Hills Charter Public School","99999",NA,"666"
"8805","54385","ME","Central Lincoln County School System","99999",NA,"1500"
"8806","93954","ME","Indian Township Passamaquoddy School Committee","5900042","Indian Township School","75"
"8807","33925","ME","Maine School Administrative District No. 1","2310860","RSU 79/MSAD 01","1678"
"8808","33940","ME","Maine School Administrative District No. 46","2314530","MSAD 46","837"
"8809","1035655","ME","Maine School Administrative District No. 64","2314440","RSU 64/MSAD 64","1049"
"8810","161847","MI","Adams Schools","2600010","Sigel Township S/D #3F","31"
"8811","34336","MI","Allegan Area Educational Service Agency","2680100","Allegan Area Educational Service Agency","368"
"8812","34338","MI","Alpena-Montmorency-Alcona Educational Service District","2680120","Alpena-Montmorency-Alcona ESD","242"
"8813","161439","MI","Arenac Eastern School District",NA,NA,NA
"8814","161432","MI","Barry Intermediate School District","2680140","Barry ISD","124.00000"
"8815","161443","MI","Bay-Arenac Community High School","2600067","Bay-Arenac Community High School","175.00000"
"8816","34351","MI","Bay-Arenac ISD","2680504","Bay-Arenac ISD","778.00000"
"8817","161444","MI","Berrien Regional Education Service Agency","2680160","Berrien RESA","720.00000"
"8818","161547","MI","Big Burning School","2610230","Colfax Township S/D #1F","15"
"8819","161627","MI","Black River Public School","2600114","Black River Public School","903"
"8820","161452","MI","Branch Intermediate School District","2680180","Branch ISD","505"
"8821","161644","MI","Branch Line School","2601042","Branch Line School","134.00000"
"8822","161625","MI","Burt Township School District No. 2","2607470","Burt Township School District","31"
"8823","34614","MI","C.O.O.R. Intermediate School District","2680920","C.O.O.R. ISD","340.00000"
"8824","34372","MI","Calhoun Intermediate School District","2680200","Calhoun Intermediate School District","979.00000"
"8825","161477","MI","Charlevoix-Emmet Intermediate School District","2680240","Charlevoix-Emmet ISD","378"
"8826","161564","MI","Chatfield School","2600151","Chatfield School","479.00000"
"8827","161483","MI","Cheboygan-Otsego-Presque Isle Educational Service District","2680260","Cheb-Otsego-Presque Isle ESD","248"
"8828","41874","MI","Clare-Gladwin Regional Education Service District","2680300","Clare-Gladwin Regional Education Service District","357"
"8829","161492","MI","Clinton County Regional Educational Service Agency","2680320","Clinton County RESA","264.00000"
"8830","161539","MI","Coon School, Berlin Township School District #3","2605100","Berlin Township S/D #3","9"
"8831","34437","MI","Copper Country Intermediate School District","2680505","Copper Country ISD","197.00000"
"8832","161671","MI","Cornerstone Health & Technology High School","2601101","Cornerstone Jefferson-Douglass Academy","515.00000"
"8833","161499","MI","Delta-Schoolcraft Intermediate School District","2680340","Delta-Schoolcraft ISD","228.00000"
"8834","161679","MI","Detroit Public Schools","2601103","Detroit Public Schools Community District","48536"
"8835","161502","MI","Dickinson-Iron Intermediate School District","2680360","Dickinson-Iron ISD","344.00000"
"8836","161686","MI","Dr. Joseph F. Pollack Academic Center of Excellence","2600215","Dr. Joseph F. Pollack Academic Center of Excellenc","692"
"8837","34385","MI","Eastern Upper Peninsula Intermediate School District","2680280","Eastern Upper Peninsula ISD","238.00000"
"8838","161507","MI","Eaton Regional Education Service Agency","2680380","Eaton RESA","285"
"8839","161848","MI","Eccles School","2600011","Sigel Township S/D #4F","28"
"8840","161513","MI","Flex High School of Michigan","2601117","Flex High School of Michigan","239.00000"
"8841","161584","MI","Flextech High School","2600984","FlexTech High School","214.00000"
"8842","161531","MI","Flextech High School Shepherd","2601122","Flextech High School Shepherd","68.00000"
"8843","161568","MI","Francis Street Primary School","2601111","Francis Street Primary School","59.00000"
"8844","161517","MI","Genesee School District #6","2615750","Genesee School District","727.00000"
"8845","161533","MI","Gogebic-Ontonagon Intermediate School District","2680420","Gogebic-Ontonagon ISD","96"
"8846","161534","MI","Gratiot-Isabella Regional Education Service District","2680460","Gratiot-Isabella RESD","177"
"8847","161578","MI","Hillsdale County Intermediate School District","2680480","Hillsdale ISD","297"
"8848","161653","MI","Honey Creek Community School","2600121","Honey Creek Community School","246.00000"
"8849","161585","MI","Huron Intermediate School District","2680500","Huron ISD","196"
"8850","161586","MI","Ingham Intermediate School District","2680520","Ingham ISD","1245"
"8851","161587","MI","Ionia County Intermediate School District","2680540","Ionia ISD","459"
"8852","161589","MI","Iosco Regional Educational Service Agency","2680560","Iosco RESA","194.00000"
"8853","161590","MI","Jackson County Intermediate School District","2680580","Jackson ISD","1123"
"8854","161596","MI","Kalamazoo Regional Educational Service Agency","2680600","Kalamazoo RESA","1460.00000"
"8855","161597","MI","Kensington Woods Schools","2600099","Kensington Woods Schools","129"
"8856","161598","MI","Kent Intermediate School District","2680620","Kent ISD","3437.00000"
"8857","161737","MI","Kingsbury Country Day School","2601046","Kingsbury Country Day School","348.00000"
"8858","161454","MI","Lakeshore Public School","2632670","Lake Shore Public Schools (Macomb)","3221.00000"
"8859","161606","MI","Lapeer County Intermediate School District","2680660","Lapeer ISD","209.00000"
"8860","161607","MI","Lenawee Intermediate School District","2680680","Lenawee ISD","512.00000"
"8861","161609","MI","Lewis Cass Intermediate School District","2680220","Heritage Southwest Intermediate School District","269"
"8862","161614","MI","Livingston Educational Service Agency","2680700","Livingston ESA","521"
"8863","1091484","MI","Macomb Intermediate School District","2680720","Macomb ISD","3447.00000"
"8864","161619","MI","Manistee Intermediate School District","2680740","Manistee ISD","56"
"8865","161754","MI","Marquette-Alger Regional Educational Service Agency","2680750","Marquette-Alger RESA","115.00000"
"8866","161656","MI","Mason County Eastern School District","2623160","Mason County Eastern Schools","411"
"8867","161761","MI","Mecosta-Osceola Intermediate School District","2680770","Mecosta-Osceola ISD","421"
"8868","1238558","MI","Melvindale-Northern Allen Park Public Schools","2623460","Melvindale-North Allen Park Schools","2972.00000"
"8869","161765","MI","Menominee County Intermediate School District","2680790","Menominee ISD","67"
"8870","34544","MI","Midland County Educational Service Agency","2680800","Midland County Educational Service Agency","819"
"8871","161773","MI","Monroe County Intermediate School District","2680820","Monroe ISD","1223"
"8872","161774","MI","Montcalm Area Intermediate School District","2680830","Montcalm Area ISD","464.00000"
"8873","1091490","MI","Muskegon Area Intermediate School District","2680850","Muskegon Area ISD","1534.00000"
"8874","161795","MI","Newaygo County Regional Educational Service Agency","2680860","Newaygo County RESA","475.00000"
"8875","161797","MI","NexTech High School","2601017","NexTech High School","106"
"8876","161509","MI","North Dickinson County School District","2630480","North Dickinson County Schools","255"
"8877","161588","MI","North LeValley School, Ionia Township School District #2F","2619290","Ionia Township S/D #2","15"
"8878","169609","MI","Oakland FlexTech High School","2601043","Oakland FlexTech High School","198"
"8879","41824","MI","Oakland Schools","2680880","Oakland Schools","2156"
"8880","161809","MI","Old Mission Peninsula School","2601119","Old Mission Peninsula School","170.00000"
"8881","161813","MI",NA,NA,NA,NA
"8882","161785","MI","Public Schools of the City of Muskegon","2624840","Muskegon Public Schools of the City of","3478"
"8883","161465","MI","River School - Sodus Township #5","2632070","Sodus Township S/D #5","70"
