"","ncesID","nces_original_name","county_name","city","state","students"
"10607","3023400","Saco H S","Phillips County","Saco","MT",13
"10608","2310380","Saco Public Schools","York County","Saco","ME",2827
"10609","0633840","Sacramento City Unified","Sacramento County","Sacramento","CA",42232
"10610","0691027","Sacramento County Office of Education","Sacramento County","Sacramento","CA",1022
"10611","3414490","Saddle Brook School District","Bergen County","Saddle Brook","NJ",1811
"10612","0407170","Saddle Mountain Unified School District (4254)","Maricopa County","TONOPAH","AZ",2134
"10613","3414520","Saddle River School District","Bergen County","Saddle River","NJ",154
"10614","0633860","Saddleback Valley Unified","Orange County","Mission Viejo","CA",26304
"10615","0407240","Safford Unified District (4218)","Graham County","SAFFORD","AZ",3111
"10616","3625380","SAG HARBOR UNION FREE SCHOOL DISTRICT","Suffolk County","SAG HARBOR","NY",961
"10617","3625410","SAGAPONACK COMMON SCHOOL DISTRICT","Suffolk County","SAGAPONACK","NY",16
"10618","2630390","Saginaw School District of the City of","Saginaw County","SAGINAW","MI",5266
"10619","2630450","Saginaw Township Community Schools","Saginaw County","Saginaw","MI",4850
"10620","0407300","Sahuarita Unified District (4411)","Pima County","SAHUARITA","AZ",6635
"10621","4222710","Saint Clair Area SD","Schuylkill County","Saint Clair","PA",535
"10622","1700208","Saint Clair ROE","St. Clair County","Belleville","IL",38
"10623","5506060","Saint Croix Central School District","St. Croix County","Hammond","WI",1778
"10624","5513230","Saint Croix Falls School District","Polk County","St Croix Falls","WI",1096
"10625","7800002","Saint Croix School District","St. Croix Island","Saint Croix","VI",5492
"10626","5513260","Saint Francis School District","Milwaukee County","Saint Francis","WI",1078
"10627","0637830","Saint Helena Unified","Napa County","St. Helena","CA",1243
"10628","4838520","SAINT JO ISD","Montague County","SAINT JO","TX",320
"10629","5007650","Saint Johnsbury School District","Caledonia County","Saint Johnsbury","VT",1103
"10630","5600010","Saint Joseph's Children's Home - Administration Office","Goshen County","Torrington","WY",12
"10631","0200680","Saint Mary's School District","Kusilvak Census Area","Saint Mary's","AK",204
"10632","4220640","Saint Marys Area SD","Elk County","Saint Marys","PA",1989
"10633","3627990","SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT","Franklin County","ST REGIS FALLS","NY",268
"10634","5680254","Saint Stephen's Indian School Admin Office","Fremont County","St. Stephens","WY",262
"10635","7800030","Saint Thomas - Saint John School District","St. Thomas Island","Saint Thomas","VI",5415
"10636","4838580","SALADO ISD","Bell County","SALADO","TX",2087
"10637","3625440","SALAMANCA CITY SCHOOL DISTRICT","Cattaraugus County","SALAMANCA","NY",1329
"10638","2510380","Salem","Essex County","Salem","MA",3620
"10639","3625470","SALEM CENTRAL SCHOOL DISTRICT","Washington County","SALEM","NY",572
"10640","1735190","Salem CHSD 600","Marion County","Salem","IL",647
"10641","3910006","Salem City","Columbiana County","Salem","OH",1994
"10642","5103460","SALEM CITY PBLC SCHS","Salem city","Salem","VA",3926
"10643","3414550","Salem City School District","Salem County","SALEM","NJ",1275
"10644","1809810","Salem Community Schools","Washington County","Salem","IN",1799
"10645","2927090","SALEM R-80","Dent County","SALEM","MO",1465
"10646","0512090","SALEM SCHOOL DISTRICT","Fulton County","SALEM","AR",841
"10647","0903900","Salem School District","New London County","Salem","CT",415
"10648","3306060","Salem School District","Rockingham County","Salem","NH",3550
"10649","5513350","Salem School District","Kenosha County","Salem","WI",1020
"10650","1735160","Salem SD 111","Marion County","Salem","IL",1058
"10651","4110820","Salem-Keizer SD 24J","Marion County","Salem","OR",41792
"10652","0806330","Salida School District No. R-32","Chaffee County","SALIDA","CO",1331
"10653","0633900","Salida Union Elementary","Stanislaus County","Salida","CA",2362
"10654","2011370","Salina","Saline County","Salina","KS",7150
"10655","4026730","SALINA","Mayes County","Salina","OK",800
"10656","0633930","Salinas City Elementary","Monterey County","Salinas","CA",8566
"10657","0633980","Salinas Union High","Monterey County","Salinas","CA",16257
"10658","2630660","Saline Area Schools","Washtenaw County","SALINE","MI",5190
"10659","2927520","SALISBURY R-IV","Chariton County","SALISBURY","MO",480
"10660","0903930","Salisbury School District","Litchfield County","Falls Village","CT",284
"10661","4220730","Salisbury Township SD","Lehigh County","Allentown","PA",1584
"10662","4220760","Salisbury-Elk Lick SD","Somerset County","Salisbury","PA",270
"10663","4026790","SALLISAW","Sequoyah County","Sallisaw","OK",1877
"10664","1602850","SALMON DISTRICT","Lemhi County","SALMON","ID",777
"10665","3625500","SALMON RIVER CENTRAL SCHOOL DISTRICT","Franklin County","FORT COVINGTON","NY",1455
"10666","1600138","SALMON RIVER JOINT SCHOOL DISTRICT","Idaho County","RIGGINS","ID",134
"10667","0400005","Salome Consolidated Elementary District (4514)","La Paz County","SALOME","AZ",118
"10668","1735220","Salt Creek SD 48","DuPage County","Villa Park","IL",504
"10669","1701418","Salt Fork CUSD 512","Vermilion County","Catlin","IL",901
"10670","4900870","Salt Lake District","Salt Lake County","SALT LAKE CITY","UT",22571
"10671","5900120","Salt River Elementary School","Maricopa County","Scottsdale","AZ",303
"10672","4838610","SALTILLO ISD","Hopkins County","SALTILLO","TX",284
"10673","4503460","Saluda 01","Saluda County","Saluda","SC",2322
"10674","4838640","SAM RAYBURN ISD","Fannin County","IVANHOE","TX",535
"10675","3704140","Sampson County Schools","Sampson County","Clinton","NC",8179
"10676","4838700","SAN ANGELO ISD","Tom Green County","SAN ANGELO","TX",14574
"10677","4838730","SAN ANTONIO ISD","Bexar County","SAN ANTONIO","TX",48532
"10678","0634050","San Antonio Union Elementary","Monterey County","Lockwood","CA",137
"10679","0634080","San Ardo Union Elementary","Monterey County","San Ardo","CA",114
"10680","4838760","SAN AUGUSTINE ISD","San Augustine County","SAN AUGUSTINE","TX",742
"10681","4838790","SAN BENITO CISD","Cameron County","SAN BENITO","TX",10250
"10682","0691028","San Benito County Office of Education","San Benito County","Hollister","CA",33
"10683","0634140","San Benito High","San Benito County","Hollister","CA",3188
"10684","0634170","San Bernardino City Unified","San Bernardino County","San Bernardino","CA",48755
"10685","0691029","San Bernardino County Office of Education","San Bernardino County","San Bernardino","CA",1670
"10686","0634230","San Bruno Park Elementary","San Mateo County","San Bruno","CA",2454
"10687","0634290","San Carlos Elementary","San Mateo County","San Carlos","CA",3021
"10688","0406960","San Carlos Unified District (4210)","Gila County","SAN CARLOS","AZ",1492
"10689","0691030","San Diego County Office of Education","San Diego County","San Diego","CA",1207
"10690","4838820","SAN DIEGO ISD","Duval County","SAN DIEGO","TX",1529
"10691","0634320","San Diego Unified","San Diego County","San Diego","CA",102270
"10692","0634380","San Dieguito Union High","San Diego County","Encinitas","CA",13177
"10693","4838850","SAN ELIZARIO ISD","El Paso County","SAN ELIZARIO","TX",3436
"10694","5900151","San Felipe Pueblo Elementary School","Sandoval County","San Felipe Pue.","NM",281
"10695","4838900","SAN FELIPE-DEL RIO CISD","Val Verde County","DEL RIO","TX",10331
"10696","0407380","San Fernando Elementary District (4414)","Pima County","SASABE","AZ",16
"10697","0691111","San Francisco County Office of Education","San Francisco County","San Francisco","CA",327
"10698","0634410","San Francisco Unified","San Francisco County","San Francisco","CA",52811
"10699","0634425","San Gabriel Unified","Los Angeles County","San Gabriel","CA",4947
"10700","5900028","San Ildefonso Day School","Santa Fe County","Santa Fe","NM",20
"10701","4838910","SAN ISIDRO ISD","Starr County","SAN ISIDRO","TX",200
"10702","0634440","San Jacinto Unified","Riverside County","San Jacinto","CA",10142
"10703","0691031","San Joaquin County Office of Education","San Joaquin County","Stockton","CA",1818
"10704","3502340","SAN JON MUNICIPAL SCHOOLS","Quay County","SAN JON","NM",130
"10705","0634590","San Jose Unified","Santa Clara County","San Jose","CA",28830
"10706","4900900","San Juan District","San Juan County","BLANDING","UT",3083
"10707","5307650","San Juan Island School District","San Juan County","FRIDAY HARBOR","WA",816
"10708","0634620","San Juan Unified","Sacramento County","Carmichael","CA",39740
"10709","0634680","San Leandro Unified","Alameda County","San Leandro","CA",9067
"10710","0634710","San Lorenzo Unified","Alameda County","San Lorenzo","CA",9806
"10711","0634740","San Lorenzo Valley Unified","Santa Cruz County","Ben Lomond","CA",2585
"10712","0634770","San Lucas Union Elementary","Monterey County","San Lucas","CA",75
"10713","0634800","San Luis Coastal Unified","San Luis Obispo County","San Luis Obispo","CA",7638
"10714","0691032","San Luis Obispo County Office of Education","San Luis Obispo County","San Luis Obispo","CA",411
"10715","4838970","SAN MARCOS CISD","Hays County","SAN MARCOS","TX",8224
"10716","0634880","San Marcos Unified","San Diego County","San Marcos","CA",20873
"10717","0634860","San Marino Unified","Los Angeles County","San Marino","CA",2909
"10718","0691033","San Mateo County Office of Education","San Mateo County","Redwood City","CA",216
"10719","0634980","San Mateo Union High","San Mateo County","San Mateo","CA",9314
"10720","0634920","San Mateo-Foster City","San Mateo County","Foster City","CA",11576
"10721","0635010","San Miguel Joint Union","San Luis Obispo County","San Miguel","CA",628
"10722","0635040","San Pasqual Union Elementary","San Diego County","Escondido","CA",564
"10723","0635070","San Pasqual Valley Unified","Imperial County","Winterhaven","CA",654
"10724","4839000","SAN PERLITA ISD","Willacy County","SAN PERLITA","TX",250
"10725","0635090","San Rafael City Elementary","Marin County","San Rafael","CA",4588
"10726","0635110","San Rafael City High","Marin County","San Rafael","CA",2768
"10727","0635130","San Ramon Valley Unified","Contra Costa County","Danville","CA",31911
"10728","4839030","SAN SABA ISD","San Saba County","SAN SABA","TX",771
"10729","5900156","San Simon School","Pima County","Sells","AZ",292
"10730","0407430","San Simon Unified District (4172)","Cochise County","SAN SIMON","AZ",125
"10731","4839060","SAN VICENTE ISD","Brewster County","BIG BEND NATL PARK","TX",14
"10732","0635220","San Ysidro Elementary","San Diego County","San Ysidro","CA",4475
"10733","4603932","Sanborn Central School District 55-5","Sanborn County","Forestburg","SD",193
"10734","3306080","Sanborn Regional School District","Rockingham County","Kingston","NH",1580
"10735","2630780","Sand Creek Community Schools","Lenawee County","SAND CREEK","MI",832
"10736","4026880","SAND SPRINGS","Tulsa County","Sand Springs","OK",5064
"10737","3012060","Sand Springs Elem","Garfield County","Sand Springs","MT",2
"10738","0406740","Sanders Unified District (4156)","Apache County","SANDERS","AZ",713
"10739","5007170","Sandgate School District","Bennington County","Manchester Center","VT",22
"10740","3176380","SANDHILLS PUBLIC SCHOOLS","Blaine County","DUNNING","NE",90
"10741","1735310","Sandoval CUSD 501","Marion County","Sandoval","IL",477
"10742","1735340","Sandridge SD 172","Cook County","Lynwood","IL",325
"10743","4839120","SANDS CISD","Dawson County","ACKERLY","TX",266
"10744","3904474","Sandusky City","Erie County","Sandusky","OH",3224
"10745","2630840","Sandusky Community School District","Sanilac County","SANDUSKY","MI",1030
"10746","2510470","Sandwich","Barnstable County","Sandwich","MA",2466
"10747","1735370","Sandwich CUSD 430","DeKalb County","Sandwich","IL",1936
"10748","3625650","SANDY CREEK CENTRAL SCHOOL DISTRICT","Oswego County","SANDY CREEK","NY",809
"10749","3904994","Sandy Valley Local","Tuscarawas County","Magnolia","OH",1325
"10750","3414610","Sandyston-Walpack Consolidated School District","Sussex County","Layton","NJ",119
"10751","2310500","Sanford Public Schools","York County","Sanford","ME",3231
"10752","0806390","Sanford School District No. 6 in the county of Conejos and","Conejos County","SANFORD","CO",353
"10753","4839150","SANFORD-FRITCH ISD","Hutchinson County","FRITCH","TX",687
"10754","1700116","Sangamon Area Spec Ed Dist","Sangamon County","Springfield","IL",83
"10755","1700324","Sangamon Valley CUSD 9","Macon County","Niantic","IL",673
"10756","4839180","SANGER ISD","Denton County","SANGER","TX",2635
"10757","0635250","Sanger Unified","Fresno County","Sanger","CA",12641
"10758","0806420","Sangre de Cristo School District No. Re-22J","Alamosa County","MOSCA","CO",285
"10759","5900075","Sanostee Day School","San Juan County","Sanostee","NM",33
"10760","0635310","Santa Ana Unified","Orange County","Santa Ana","CA",45576
"10761","4839210","SANTA ANNA ISD","Coleman County","SANTA ANNA","TX",265
"10762","0691034","Santa Barbara County Office of Education","Santa Barbara County","Santa Barbara","CA",138
"10763","0601414","Santa Barbara Unified","Santa Barbara County","Santa Barbara","CA",13490
"10764","0691035","Santa Clara County Office of Education","Santa Clara County","San Jose","CA",1723
"10765","0635490","Santa Clara Elementary","Ventura County","Santa Paula","CA",57
"10766","0635430","Santa Clara Unified","Santa Clara County","Santa Clara","CA",15306
"10767","0635590","Santa Cruz City Elementary","Santa Cruz County","Santa Cruz","CA",1976
"10768","0635600","Santa Cruz City High","Santa Cruz County","Santa Cruz","CA",4574
"10769","0691036","Santa Cruz County Office of Education","Santa Cruz County","Santa Cruz","CA",1679
"10770","0407500","Santa Cruz Elementary District (4459)","Santa Cruz County","NOGALES","AZ",198
"10771","0407520","Santa Cruz Valley Unified District (4458)","Santa Cruz County","RIO RICO","AZ",3550
"10772","0407530","Santa Cruz Valley Union High School District (4454)","Pinal County","ELOY","AZ",367
"10773","5900130","Santa Fe Indian School","Santa Fe County","Santa Fe","NM",689
"10774","4839270","SANTA FE ISD","Galveston County","SANTA FE","TX",4528
"10775","3502370","SANTA FE PUBLIC SCHOOLS","Santa Fe County","SANTA FE","NM",12979
"10776","2903000","SANTA FE R-X","Lafayette County","ALMA","MO",306
"10777","2010410","Santa Fe Trail","Osage County","Scranton","KS",1103
"10778","4839300","SANTA GERTRUDIS ISD","Kleberg County","KINGSVILLE","TX",810
"10779","4839330","SANTA MARIA ISD","Cameron County","SANTA MARIA","TX",649
"10780","0635670","Santa Maria Joint Union High","Santa Barbara County","Santa Maria","CA",8657
"10781","0605580","Santa Maria-Bonita","Santa Barbara County","Santa Maria","CA",16959
"10782","0635700","Santa Monica-Malibu Unified","Los Angeles County","Santa Monica","CA",10350
"10783","0601421","Santa Paula Unified","Ventura County","Santa Paula","CA",5153
"10784","0635790","Santa Rita Union Elementary","Monterey County","Salinas","CA",3588
"10785","1201650","SANTA ROSA","Santa Rosa County","MILTON","FL",29042
"10786","3502400","SANTA ROSA CONSOLIDATED SCHOOLS","Guadalupe County","SANTA ROSA","NM",634
"10787","5900030","Santa Rosa Day School","Pima County","Sells","AZ",115
"10788","0635810","Santa Rosa Elementary","Sonoma County","Santa Rosa","CA",4903
"10789","0635830","Santa Rosa High","Sonoma County","Santa Rosa","CA",10941
"10790","4839360","SANTA ROSA ISD","Cameron County","SANTA ROSA","TX",998
"10791","5900086","Santa Rosa Ranch School","Pima County","Sells","AZ",80
"10792","0635850","Santa Ynez Valley Union High","Santa Barbara County","Santa Ynez","CA",888
"10793","0635880","Santee","San Diego County","Santee","CA",6792
"10794","3176400","SANTEE COMMUNITY SCHOOLS","Knox County","NIOBRARA","NE",205
"10795","4108100","Santiam Canyon SD 129J","Linn County","Mill City","OR",4454
"10796","4839390","SANTO ISD","Palo Pinto County","SANTO","TX",487
"10797","4026910","SAPULPA","Creek County","Sapulpa","OK",3664
"10798","0100185","Saraland City","Mobile County","Saraland","AL",3233
"10799","3600009","SARANAC CENTRAL SCHOOL DISTRICT","Clinton County","SARANAC","NY",1474
