"","state.x","name.x","census_id.x","id","year.x","category.x","total_liabilities.x","bonds_outstanding.x","current_liabilities.x","leases.x","loans_outstanding.x","notes_outstanding.x","net_pension_liability.x","net_pension_assets.x","net_opeb_liability.x","net_opeb_assets.x","compensated_absences.x","charges_for_services.x","operating_grants.x","capital_grants.x","general_revenue.x","change_in_net_position.x","expenses.x","total_operating_revenues.x","non_operating_revenues.x","capital_contributions.x","revenues.x","has_unconfirmed.x","state.y","name.y","census_id.y","year.y","category.y","total_liabilities.y","bonds_outstanding.y","current_liabilities.y","leases.y","loans_outstanding.y","notes_outstanding.y","net_pension_liability.y","net_pension_assets.y","net_opeb_liability.y","net_opeb_assets.y","compensated_absences.y","charges_for_services.y","operating_grants.y","capital_grants.y","general_revenue.y","change_in_net_position.y","expenses.y","total_operating_revenues.y","non_operating_revenues.y","capital_contributions.y","revenues.y","has_unconfirmed.y"
"597","MO","Southern Reynolds County. R-II School District",NA,282447,2021,"School District",0,1120000,0,95383,0,0,0,0,0,0,0,240929,1328371,174358,4239618,424297,5558979,0,0,0,5983276,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","OH","Constellation Schools Lorain Community Elementary School District",NA,82895,2021,"School District",3002212,0,120121,0,0,566712,2180223,0,135156,127641,0,0,1142750,0,1978647,675361,2446036,0,0,0,3121397,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","OH","Constellation Schools Elyria Community",NA,82894,2021,"School District",5630786,0,245969,0,0,1047800,4108965,0,228052,248060,0,0,1726171,0,3496048,861765,4360454,0,0,0,5222219,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","NJ","Berkeley Heights Board of Education",NA,282485,2021,"School District",26012413,7810000,3079100,2139792,0,0,11328282,0,0,0,1655238,6096581,20425534,7093,45757220,1777234,70509194,0,0,0,72286428,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","NJ","School District of the Borough of Ramsey",NA,46278,2021,"School District",63864168,46520000,1886121,0,0,0,14251657,0,0,0,1206390,1148662,1762976,0,90890160,5776854,88024944,0,0,0,93801798,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","NJ","Harrison Township School District",NA,282502,2021,"School District",11497391,6245814,535121,0,0,0,4057730,0,0,0,658726,116408,11437607,0,20399820,1791159,30162675,0,0,0,31953835,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","NJ","Swedesboro-Woolwich School District",NA,282523,2021,"School District",32569002,27441541,992638,83578,0,0,3843712,0,0,0,207533,38302,9829660,0,32633335,2729216,39772081,0,308808,0,42501297,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","NJ","Lacey Township Board of Education",NA,282505,2021,"School District",41254316,19514867,2195452,1051368,0,0,15239357,0,0,0,3253272,13125,18201519,0,75419771,7523710,86110704,13125,647726,0,93634415,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","NJ","Branchburg Board of Education",NA,282494,2021,"School District",25334687,17621901,1140803,0,0,0,5853205,0,0,0,718778,147546,11535505,0,45137750,4494795,52326006,0,0,0,56820801,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","NJ","Woodland Park School District",NA,53857,2021,"School District",7988923,3610000,1103513,1618,0,0,2936717,0,0,0,323029,11117,2887903,0,25752765,1550958,27100827,0,0,0,28651785,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","NM","Central Region Educational Cooperative 5",NA,40492,2021,"School District",22726808,0,1477379,1181526,0,0,17546207,0,2417311,0,104385,0,15523064,0,3303542,-2984949,21811555,0,0,0,18826606,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","NM","Loving Municipal Schools",NA,82145,2021,"School District",31665335,3000000,651881,0,0,100000,24460929,0,3355347,0,97178,61920,1410924,0,14005326,668767,14809403,0,0,0,15478170,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","NY","Kendall Central School District",NA,282550,2021,"School District",43712456,22192676,911932,0,0,0,836479,0,18839579,0,135698,86860,873864,0,18071234,-452217,19484175,0,0,0,19031958,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","NY","Pine Plains Central School District",NA,282555,2021,"School District",204149357,0,2035743,0,0,0,1688152,0,200266974,0,158488,98043,1208056,0,32464647,-22573260,56344006,0,0,0,33770746,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","NY","Seaford Union Free School District",NA,47487,2021,"School District",143081555,13653766,4553455,0,823493,0,4767304,0,111764134,0,5715491,1261770,1486132,751272,69510071,1119025,71890220,0,0,0,73009245,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","PA","Union School District",NA,282735,2021,"School District",26775014,2545180,1552672,0,0,0,17578000,0,5028987,0,70175,31499,9752963,0,2471344,-1009985,13265792,0,0,0,12255807,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","PA","Shade Central City School District",NA,282726,2021,"School District",14517424,0,896048,0,16344,0,11670000,0,1465000,0,406699,160151,2683876,385367,6675977,721770,9183601,19611,398778,0,9905371,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","PA","Hempfield Area School District",NA,56033,2021,"School District",217823501,39983414,11822055,38424,0,0,144467272,0,20158741,0,1353595,562897,21438224,0,79046603,2374718,98673006,179243,1632168,0,101047724,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","PA","Western Beaver County School District",NA,282729,2021,"School District",27795762,4178231,1873188,64138,0,0,20336000,0,1223982,0,120223,99975,4378757,0,10466960,-405002,15350694,0,0,0,14945692,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","OR","Amity School District 4j",NA,282714,2021,"School District",11086032,4920349,18651,0,0,0,5713193,0,413635,154654,20204,63445,1823780,0,10196695,-137375,12221295,0,0,0,12083920,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","PA","Jamestown Area School District",NA,228731,2021,"School District",17183954,1552523,1002483,0,186474,0,12752905,0,1601466,0,88103,11727,3458945,0,6587617,643446,9414843,0,0,0,10058289,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","PA","Northeastern Educational Intermediate Unit 19",NA,87476,2021,"School District",48642273,0,11948910,0,0,0,32842000,0,3343323,0,487040,8621309,24497443,0,597519,6570826,27145445,0,0,0,33716271,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","PA","Salisbury-Elk Lick School District",NA,282740,2021,"School District",8985142,0,643473,0,0,0,7337000,0,890000,0,114669,22210,2596535,127637,3361560,488061,5619881,0,0,0,6107942,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","SC","Union County School District",NA,282817,2021,"School District",118618423,26118258,5247848,0,0,0,46888561,0,40363756,0,0,284900,28692786,0,17898978,624140,46252524,0,0,0,46876664,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","SD","Parker School District No 60-4",NA,282823,2021,"School District",5953479,0,564784,0,0,0,0,4718,0,0,13976,251258,357226,5000,5686622,1060880,5239226,0,0,0,6300106,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","SD","Baltic School District No. 49-1",NA,282820,2021,"School District",2635425,1740000,569378,0,126830,0,0,5554,180372,0,18845,242490,1240551,0,5174283,860901,5796423,0,0,0,6657324,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","SD","Flandreau School District No. 50-3",NA,38436,2021,"School District",4809728,0,896073,0,0,0,0,8181,0,0,18655,193744,1429021,41589,8047997,549866,9162485,0,0,0,9712351,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","VT","Enosburgh-Richford Unified Union School District",NA,282935,2021,"School District",2917290,855000,373147,0,0,56000,1633143,0,0,0,0,2961506,6655433,0,15402360,-368464,25387763,0,0,0,25019299,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","WI","Lake Geneva-Genoa City Union High School District",NA,282961,2021,"School District",12169416,889000,1114684,0,0,0,5920849,4162811,4244883,0,0,3249971,3377985,0,19758300,2539791,23846465,0,0,0,26386256,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","UT","Rich County School District",NA,282899,2021,"School District",13271553,9823034,1130465,0,0,0,1414976,0,0,0,549724,33505,2818938,50000,8420666,1486794,9836315,0,0,0,11323109,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","WY","Niobrara County School District No. 1",NA,282978,2021,"School District",9731546,0,2379614,0,0,0,7178229,0,0,0,173703,112159,1064415,231322,13298896,-292598,14999390,0,0,0,14706792,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","HI","Hawaii Department of Education",NA,71050,2021,"School District",574865545,0,318550496,0,0,34464960,0,0,0,0,87203670,37709632,388180078,1657832,2887078012,231398919,3083226635,0,0,0,3314625554,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","WY","Fremont County School District No. 6",NA,282981,2021,"School District",5766440,0,50114,0,0,0,5634185,0,0,0,82141,138582,1847385,0,8898318,248721,10635564,0,0,0,10884285,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","WI","Iowa Grant School District",NA,230660,2021,"School District",3174105,0,981875,0,0,324348,651292,2183303,1008924,0,207666,787549,1477078,600,9778436,877805,11165858,0,0,0,12043663,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","WI","School District of Weyauwega-Fremont",NA,99221,2021,"School District",19378660,17560000,1273074,443911,0,0,0,2025325,0,0,101675,836181,1801818,0,11338282,2014981,11961300,0,0,0,13976281,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","WI","School District of Clear Lake",NA,230734,2021,"School District",12410317,10594000,687160,0,0,0,1129157,1493717,0,0,0,458471,2003710,0,7686974,573309,9575846,0,0,0,10149155,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","WA","Davenport School District No 207",NA,99190,2021,"School District",0,6343156,0,0,0,0,438875,1832957,0,0,241406,0,0,0,10430068,664218,9765850,0,0,0,10430068,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","WI","School District of Independence",NA,282971,2021,"School District",1223531,0,364238,0,0,404415,331047,1026853,123831,0,0,18566,1427320,0,6117309,484962,7078233,0,0,0,7563195,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","WI","School District of Athens",NA,282964,2021,"School District",1708019,0,524494,0,0,0,0,971958,1183525,0,0,327974,1244845,0,5992359,223146,7342032,0,0,0,7565178,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","MN","Hayfield Public Schools",NA,282262,2021,"School District",29217728,22658004,391731,0,0,0,5078997,0,928864,0,160132,449846,2136121,83064,8311319,1060188,9920162,0,0,0,10980350,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","MN","Independent School District No. 2907 Brewster",NA,282261,2021,"School District",5670781,2790000,450148,28073,0,0,2382989,0,0,0,0,15657,1517381,0,4964060,675117,5821981,0,0,0,6497098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","MN","Parnassus Preparatory School",NA,282371,2021,"School District",34728449,26574968,1739899,0,0,0,6413582,0,0,0,0,1231213,4536694,0,10483087,1035991,15215003,0,0,0,16250994,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","MN","Ponsford Independent School District No. 25",NA,65280,2021,"School District",1497224,0,173408,0,0,0,1212266,0,0,0,111550,54651,910248,68878,1395051,171553,2257275,0,0,0,2428828,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","MO","Bloomfield R-Xiv School District",NA,99091,2021,"School District",2264896,1791223,17792,386997,68884,0,0,0,0,0,0,242551,1299866,108000,5077729,259440,6468706,0,0,0,6728146,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","ND","Belcourt Public School District No. 7",NA,282467,2021,"School District",4025526,4025526,0,0,0,0,0,0,0,0,0,270356,30404394,0,14257548,12837621,32094677,0,0,0,44932298,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","MO","Kirkwood School District R-7",NA,35315,2021,"School District",2308604,58637000,2308604,6585729,0,0,0,0,0,0,0,2683563,5073399,64456267,81982610,62719843,91475996,0,0,0,154195839,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","MO","Silex R-I School District",NA,282446,2021,"School District",0,5890785,0,0,0,0,0,0,0,0,56558,208567,883412,20294,9790094,4459496,6442871,0,0,0,10902367,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","MN","Independent School District No. 741",NA,282273,2021,"School District",30395585,17620592,2855246,0,0,0,8189847,0,1729900,0,0,587335,2981134,105095,10987204,-865526,15526294,0,0,0,14660768,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","MN","Independent School District No. 199",NA,99087,2021,"School District",104582712,53950971,6788774,1734305,0,0,33922464,0,6907046,0,0,1511988,10289574,0,47917461,2700130,57018893,0,1997469,0,59719023,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","MN","Independent School District 879",NA,282266,2021,"School District",95308967,67371735,3842896,458084,0,0,19339027,0,3859261,0,51564,2036362,8651979,410298,26208968,-644142,37951749,0,0,0,37307607,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","MN","Independent School District 858",NA,282270,2021,"School District",42613089,29643336,3485643,18628,0,0,8153993,0,346489,0,0,487646,2966400,186700,11129200,1523264,13246682,0,0,0,14769946,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","MN","Independent School District 738",NA,282268,2021,"School District",25470645,14826504,1489348,112133,0,0,7358623,0,1634039,0,49998,439868,3497647,215467,11177687,1480835,13849834,0,0,0,15330669,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","MN","Independent School District 227",NA,282283,2021,"School District",36260207,27999554,1266439,0,0,0,6554827,0,439387,0,0,620878,1709461,155966,10337610,52386,12771529,0,0,0,12823915,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","MN","Independent School District 787",NA,282269,2021,"School District",17311682,11251100,1157941,0,0,0,4426362,0,373308,0,102971,248383,2092306,0,6442455,-448167,9231311,0,0,0,8783144,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","MN","Independent School District 253 - Goodhue",NA,282265,2021,"School District",35290387,28396638,1289557,212213,0,0,4669746,0,669640,0,0,277343,1630244,127578,9730242,1761115,10004292,0,0,0,11765407,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","MN","Blooming Prairie Public Schools",NA,282267,2021,"School District",15830542,7542766,303161,291756,0,0,6163354,0,1376543,0,152962,331930,2660442,130065,8321499,-321679,11765615,0,0,0,11443936,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","MN","Independent School District No. 712",NA,282323,2021,"School District",34948826,28182352,1210757,0,0,0,4603865,0,869088,0,0,46485,2170649,59642,8644082,-1717916,12638774,0,0,0,10920858,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","MN","Independent School District 378",NA,282277,2021,"School District",32668176,23667045,2766729,140893,0,0,5297995,0,739233,0,56281,470803,2529224,219288,7454896,615839,10058372,0,0,0,10674211,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","MN","Independent School District No. 308",NA,282271,2021,"School District",8138991,2158560,691401,108690,0,0,4822843,0,315845,0,41652,65927,1767737,0,6344591,301478,7876777,0,0,0,8178255,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","MN","Independent School District No. 32",NA,282272,2021,"School District",10844773,3909405,1108801,0,0,0,5409122,0,402936,0,0,56768,3558230,471063,6474892,392540,10168413,0,0,0,10560953,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","MN","Independent School District No. 2711",NA,34897,2021,"School District",31024206,19857539,2341008,590802,0,0,8234857,0,0,3713163,0,360005,4111730,0,12850503,480929,16841309,0,0,0,17322238,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","MN","Austin Independent School District No. 492",NA,282276,2021,"School District",113571123,35679985,7071331,3522555,0,0,47602294,0,13520233,0,1034725,3845170,30653830,1859795,45916323,-5944129,88219247,0,0,0,82275118,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","MN","Independent School District 299",NA,282279,2021,"School District",18675139,11551523,346704,0,0,0,6056423,0,668892,0,51597,457710,4320035,105607,8386287,2834952,10434687,0,0,0,13269639,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","MN","Independent School District 300",NA,282280,2021,"School District",38304839,27222310,1885689,0,0,0,8870592,0,261234,0,65014,699951,3669444,371158,12776713,937977,16579289,0,0,0,17517266,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","MN","Independent School District 533",NA,282278,2021,"School District",21309386,9975801,2148468,0,0,0,8655062,0,336228,0,75532,324841,2992895,194662,10596289,138492,13970195,0,0,0,14108687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","MN","Independent School District 531",NA,282281,2021,"School District",68435866,47743290,2927627,0,0,0,15572688,0,2192261,0,0,2305975,3940724,434446,24081509,-270786,31033440,0,0,0,30762654,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","KS","Unified School District 237",NA,290043,2021,"School District",0,0,0,0,0,0,4499374,0,0,0,75638,0,0,0,8680959,42698,8638261,0,0,0,8680959,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","MN","Independent School District 2448",NA,290647,2021,"School District",16895501,8638872,1012027,213248,0,0,6087014,0,803527,0,58300,1278964,1054482,68505,8627974,-221762,11251687,0,0,0,11029925,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","MN","Independent School District No. 547",NA,290644,2021,"School District",9594059,3960395,856504,0,0,0,4350970,0,412084,0,14106,249076,1224628,5225,6502507,-546298,8527734,0,0,0,7981436,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","ME","Maine School Administrative District No. 51",NA,290475,2021,"School District",34971980,22393616,3928874,2752622,0,0,632020,0,5225390,0,39458,76931,7466124,0,40040585,4913225,42670415,0,0,0,47583640,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","ND","Lisbon Public School District No. 19",NA,290731,2021,"School District",13684953,2942445,673236,0,0,0,10017811,0,0,0,51461,249918,1132799,0,7831217,-451105,9665039,0,0,0,9213934,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","MN","Independent School District 881",NA,290640,2021,"School District",15858207,6194063,1296058,1276180,0,0,6523338,0,561587,0,6981,386686,3054420,126309,9809605,1137985,12239035,0,0,0,13377020,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","MN","Independent School District No. 2134",NA,290648,2021,"School District",45355808,37047080,1494317,0,0,57619,6672069,0,39414,0,0,160461,4074031,42474,9176202,873827,12579341,0,0,0,13453168,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","MN","Independent School District 085",NA,290646,2021,"School District",24820107,18422201,998941,0,0,0,4682823,0,706215,0,9927,302963,1879262,96477,5814394,-449486,8542582,0,0,0,8093096,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","ND","Kindred Public School District",NA,108446,2021,"School District",25388552,14700000,824024,0,0,0,9683524,0,43020,0,137984,266327,1234630,110724,11456295,-104478,13172454,0,0,0,13067976,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
